pair_key,in_reference,in_dataset,reference_magnitude,dataset_magnitude
tumor|nerve|POSTN|PTK7,True,True,0.5237617,0.62589914
tumor|nerve|PROS1|TYRO3,True,True,0.7073853,0.7697022
tumor|nerve|PSAP|GPR37,True,True,0.75123477,0.91718715
tumor|nerve|PSAP|SORT1,True,True,0.83911717,0.92156684
tumor|nerve|PSEN1|NOTCH1,True,True,0.7517967,0.6973266
tumor|nerve|PTDSS1|SCARB1,True,True,0.61577517,0.70097154
tumor|nerve|PTN|ALK,True,True,0.8530048,0.9020872
tumor|nerve|PTN|CDH10,True,True,0.8634309,0.89649767
tumor|nerve|PTN|PLXNB2,True,True,0.76651204,0.86389995
tumor|nerve|PTN|PTPRB,True,True,0.80733526,0.83644456
tumor|nerve|PTN|PTPRS,True,True,0.9064267,0.9365581
tumor|nerve|PTN|PTPRZ1,True,True,0.9173118,0.9538501
tumor|nerve|PTN|SDC2,True,True,0.7805725,0.8401375
tumor|nerve|PTN|SDC3,True,True,0.8439931,0.87922823
tumor|nerve|QDPR|DYSF,True,True,0.5446402,0.7590065
tumor|nerve|RGMA|BMPR2,True,True,0.823917,0.8484934
tumor|nerve|RGMA|NEO1,True,True,0.80623704,0.87286127
tumor|nerve|RGMB|BMPR2,True,True,0.7700872,0.78797275
tumor|nerve|RGMB|NEO1,True,True,0.7486512,0.82000977
tumor|nerve|RIMS1|CACNA1C,True,True,0.82881486,0.81127566
tumor|nerve|RTN4|CNTNAP1,True,True,0.78441733,0.8116983
tumor|nerve|RTN4|LINGO1,True,True,0.8348354,0.8879155
tumor|nerve|RTN4|RTN4RL1,True,True,0.83599365,0.8259935
tumor|nerve|RTN4|TNFRSF19,True,True,0.8148754,0.8669621
tumor|nerve|S100A10|CFTR,True,True,0.46851987,0.83679175
tumor|nerve|SDC2|PTPRJ,True,True,0.762399,0.81717366
tumor|nerve|SEMA3A|NRP2,True,True,0.7808671,0.7321757
tumor|nerve|SEMA5A|MET,True,True,0.78915405,0.85182256
tumor|nerve|SEMA5A|PLXNA3,True,True,0.80192727,0.8116449
tumor|nerve|SEMA5B|PLXNA3,True,True,0.65396106,0.6717639
tumor|nerve|SEMA6A|PLXNA2,True,True,0.822697,0.79991955
tumor|nerve|SEMA6A|PLXNA4,True,True,0.852019,0.83032763
tumor|nerve|SERPINE1|LRP1,True,True,0.67772496,0.7870786
tumor|nerve|SERPINE1|LRP2,True,True,0.71152025,0.85167307
tumor|nerve|SERPINE2|LRP1,True,True,0.7400493,0.84223163
tumor|nerve|SERPING1|LRP1,True,True,0.674787,0.736825
tumor|nerve|SIRPA|CD47,True,True,0.67078155,0.8086813
tumor|nerve|SLC6A8|LIFR,True,True,0.6758815,0.7889853
tumor|nerve|SLIT1|GPC1,True,True,0.61694807,0.69260377
tumor|nerve|SLIT1|ROBO1,True,True,0.77992207,0.8249435
tumor|nerve|SLIT1|ROBO2,True,True,0.81617284,0.7680244
tumor|nerve|SORBS1|ITGB5,True,True,0.7408677,0.7002904
tumor|nerve|SPARC|FGFR1,True,True,0.81338555,0.8395106
tumor|nerve|SPTAN1|PTPRA,True,True,0.8405142,0.88163006
tumor|nerve|ST6GAL1|CD22,True,True,0.7616406,0.78173375
tumor|nerve|TCTN1|TMEM67,True,True,0.6952715,0.7039616
tumor|nerve|TFPI|LRP1,True,True,0.64286053,0.7506397
tumor|nerve|TFPI|VLDLR,True,True,0.4904849,0.68356556
tumor|nerve|TGFB2|TGFBR3,True,True,0.6404205,0.6543781
tumor|nerve|TGS1|RXRA,True,True,0.60492676,0.59407735
tumor|nerve|THBS4|CD47,True,True,0.71570015,0.80078346
tumor|nerve|THBS4|ITGA3_ITGB1,True,True,0.60839725,0.5849762
tumor|nerve|TIMP1|CD63,True,True,0.79200715,0.942996
tumor|nerve|TIMP1|FGFR2,True,True,0.8121232,0.9339241
tumor|nerve|TIMP2|ITGA3,True,True,0.67993087,0.7337191
tumor|nerve|TIMP2|ITGB1,True,True,0.71823865,0.8635373
tumor|nerve|TIMP3|CD44,True,True,0.76106656,0.8114698
tumor|nerve|TIMP3|MET,True,True,0.6260584,0.8082504
tumor|nerve|TNC|CNTN1,True,True,0.8629332,0.9098191
tumor|nerve|TNC|EGFR,True,True,0.88021773,0.8285158
tumor|nerve|TNC|ITGA2,True,True,0.8106683,0.88011044
tumor|nerve|TNC|ITGA5,True,True,0.69639254,0.7554215
tumor|nerve|TNC|ITGA7,True,True,0.8241763,0.7527669
tumor|nerve|TNC|ITGA8_ITGB1,True,True,0.73348755,0.7812289
tumor|nerve|TNC|ITGA9_ITGB1,True,True,0.67316145,0.8110505
tumor|nerve|TNC|PTPRB,True,True,0.75489575,0.73726094
tumor|nerve|TNC|PTPRZ1,True,True,0.8907553,0.9189663
tumor|nerve|TNR|ITGA8_ITGB1,True,True,0.6724172,0.7373155
tumor|nerve|TXLNA|STX1A,True,True,0.55413663,0.62278223
tumor|nerve|TXLNA|STX3,True,True,0.55074954,0.6428519
tumor|nerve|TXLNA|STX4,True,True,0.49320793,0.7771489
tumor|nerve|VCAN|CD44,True,True,0.83770525,0.86213624
tumor|nerve|VCAN|EGFR,True,True,0.87321293,0.83808666
tumor|nerve|VCL|ALK,True,True,0.75187767,0.7295428
tumor|nerve|VCL|ITGB5,True,True,0.6122942,0.5907674
tumor|nerve|VEGFA|CD44,True,True,0.84794027,0.87291014
tumor|nerve|VEGFA|EGFR,True,True,0.88152546,0.8504139
tumor|nerve|VEGFA|EPHB2,True,True,0.82395744,0.8921461
tumor|nerve|VEGFA|GRIN2B,True,True,0.8733365,0.8994241
tumor|nerve|VEGFA|ITGA9,True,True,0.7876836,0.83473396
tumor|nerve|VEGFA|ITGAV,True,True,0.8462717,0.88738847
tumor|nerve|VEGFA|NRP2,True,True,0.82044864,0.8730608
tumor|nerve|VEGFA|TYRO3,True,True,0.7821174,0.8963749
tumor|nerve|VIM|CD44,True,True,0.8582154,0.90868247
tumor|nerve|YBX1|NOTCH1,True,True,0.6924936,0.85270405
immune|nerve|ADAM10|AXL,True,False,0.71173435,
immune|nerve|ADAM10|CD44,True,False,0.87095875,
immune|nerve|ADAM10|TSPAN12,True,False,0.74590206,
immune|nerve|ADAM23|ITGA5,True,False,0.62731135,
immune|nerve|ADM|ADCYAP1R1,True,False,0.72055966,
immune|nerve|ADM|VIPR1,True,False,0.6530653,
immune|nerve|AFDN|EPHA7,True,False,0.7575749,
immune|nerve|AFDN|EPHB2,True,False,0.7817652,
immune|nerve|AFDN|EPHB6,True,False,0.73901933,
immune|nerve|ALCAM|NRP1,True,False,0.8487966,
immune|nerve|B2M|KLRD1,True,False,0.8157368,
immune|nerve|CALM1|ADCYAP1R1,True,False,0.8049671,
immune|nerve|CALM1|FAS,True,False,0.76815104,
immune|nerve|CALM1|GRM4,True,False,0.727289,
immune|nerve|CALM1|HMMR,True,False,0.7973332,
immune|nerve|CALM1|HTR2C,True,False,0.7407573,
immune|nerve|CALM1|PDE1B,True,False,0.7235571,
immune|nerve|CALM1|PTH2R,True,False,0.7715059,
immune|nerve|CALM1|TRPC3,True,False,0.78543705,
immune|nerve|CALM1|TRPC5,True,False,0.76700884,
immune|nerve|CALM1|VIPR1,True,False,0.75080955,
immune|nerve|CALM3|EGFR,True,False,0.7977631,
immune|nerve|CALM3|PDE1B,True,False,0.52903026,
immune|nerve|CALM3|TRPC5,True,False,0.585544,
immune|nerve|CCL5|DPP4,True,False,0.74136037,
immune|nerve|CD200R1|CD200,True,False,0.62485754,
immune|nerve|CD59|STAB1,True,False,0.5613893,
immune|nerve|CD96|PVR,True,False,0.74378234,
immune|nerve|COL27A1|ITGA1_ITGB1,True,False,0.6234212,
immune|nerve|COL27A1|ITGA2_ITGB1,True,False,0.73096555,
immune|nerve|COL8A1|ITGA1_ITGB1,True,False,0.611339,
immune|nerve|COL8A1|ITGA2_ITGB1,True,False,0.72078836,
immune|nerve|COPA|CD74,True,False,0.78097373,
immune|nerve|DSCAM|DCC,True,False,0.88437885,
immune|nerve|EFNA5|EPHA10,True,False,0.62824583,
immune|nerve|EFNA5|EPHA3,True,False,0.7386988,
immune|nerve|EFNA5|EPHA4,True,False,0.79969466,
immune|nerve|EFNA5|EPHA5,True,False,0.7375476,
immune|nerve|EFNA5|EPHA6,True,False,0.81321996,
immune|nerve|EFNA5|EPHA7,True,False,0.7373229,
immune|nerve|EFNA5|EPHB1,True,False,0.78335893,
immune|nerve|EFNA5|EPHB2,True,False,0.7629016,
immune|nerve|EFNA5|EPHB6,True,False,0.71779466,
immune|nerve|FAM3C|GLRA2,True,False,0.64077413,
immune|nerve|FARP2|PLXNA1,True,False,0.6822217,
immune|nerve|FGF12|FGFR1,True,False,0.71276546,
immune|nerve|FGF12|FGFR2,True,False,0.76329035,
immune|nerve|FGF14|FGFR1,True,False,0.79463726,
immune|nerve|FGF14|FGFR2,True,False,0.8341125,
immune|nerve|FN1|DPP4,True,False,0.6862724,
immune|nerve|FN1|IL17RC,True,False,0.67539376,
immune|nerve|FN1|NT5E,True,False,0.67273206,
immune|nerve|FN1|TNFRSF11B,True,False,0.63678366,
immune|nerve|GAS6|AXL,True,False,0.60811436,
immune|nerve|GAS6|MERTK,True,False,0.6444429,
immune|nerve|GNAI2|EDNRB,True,False,0.6843157,
immune|nerve|GNAI2|OPRD1,True,False,0.6830412,
immune|nerve|GNAS|VIPR1,True,False,0.74618095,
immune|nerve|GSTP1|TRAF2,True,False,0.5629254,
immune|nerve|HGF|CD44,True,False,0.80209535,
immune|nerve|HGF|ITGB1,True,False,0.7193637,
immune|nerve|HGF|MET,True,False,0.6805391,
immune|nerve|HGF|NRP1,True,False,0.7444352,
immune|nerve|HGF|SDC2,True,False,0.6580193,
immune|nerve|HLA-B|KLRD1,True,False,0.7887482,
immune|nerve|HSPA1A|GRIN2D,True,False,0.78530616,
immune|nerve|IL15RA|AXL,True,False,0.49955517,
immune|nerve|IL16|GRIN2D,True,False,0.69103795,
immune|nerve|IL1B|IL1R1_IL1RAP,True,False,0.6625125,
immune|nerve|IL1RAPL1|PTPRD,True,False,0.88993424,
immune|nerve|IL1RAPL1|PTPRS,True,False,0.87958044,
immune|nerve|LAMA2|CD44,True,False,0.8105033,
immune|nerve|LAMA2|DAG1,True,False,0.69107497,
immune|nerve|LAMA2|ITGA1,True,False,0.6223929,
immune|nerve|LAMA2|ITGA2_ITGB1,True,False,0.73010373,
immune|nerve|LAMA2|ITGA3_ITGB1,True,False,0.6801067,
immune|nerve|LAMA2|ITGA6_ITGB1,True,False,0.695826,
immune|nerve|LAMA2|ITGA6_ITGB4,True,False,0.6659381,
immune|nerve|LAMA2|ITGA7_ITGB1,True,False,0.73010373,
immune|nerve|LAMA2|ITGAV_ITGB8,True,False,0.80675215,
immune|nerve|LAMA2|RPSA,True,False,0.696138,
immune|nerve|LGALS9|COLEC12,True,False,0.662545,
immune|nerve|LMAN1|MCFD2,True,False,0.56905174,
immune|nerve|LPL|CD44,True,False,0.7757468,
immune|nerve|LRIG1|EGFR,True,False,0.8581127,
immune|nerve|LRIG1|MET,True,False,0.70434856,
immune|nerve|LRIG2|EGFR,True,False,0.837856,
immune|nerve|LTB|TNFRSF1A,True,False,0.70900667,
immune|nerve|MAML2|NOTCH1,True,False,0.88989,
immune|nerve|MAML2|NOTCH2,True,False,0.86209273,
immune|nerve|MRC1|PTPRC,True,False,0.69901365,
immune|nerve|NECTIN3|CADM1,True,False,0.8513704,
immune|nerve|NECTIN3|NECTIN1,True,False,0.66571873,
immune|nerve|NECTIN3|NECTIN2,True,False,0.65683115,
immune|nerve|NECTIN3|PVR,True,False,0.61023843,
immune|nerve|NLGN1|NRXN1,True,False,0.93214566,
immune|nerve|NLGN1|NRXN2,True,False,0.88081,
immune|nerve|NLGN1|NRXN3,True,False,0.93589395,
immune|nerve|NLGN4X|NRXN1,True,False,0.8653378,
immune|nerve|NRG3|EGFR,True,False,0.8014395,
immune|nerve|NRG3|ERBB3,True,False,0.70983356,
immune|nerve|NRXN1|NLGN1,True,False,0.9171182,
immune|nerve|NRXN3|NLGN1,True,False,0.8912648,
immune|nerve|PAM|DPP4,True,False,0.7729789,
immune|nerve|PAM|FAP,True,False,0.76304346,
immune|nerve|PSAP|CELSR1,True,False,0.75344235,
immune|nerve|PSEN1|CD44,True,False,0.85839444,
immune|nerve|PTN|CDH10,True,False,0.8204838,
immune|nerve|PTN|PTPRS,True,False,0.87504375,
immune|nerve|PTN|PTPRZ1,True,False,0.8891331,
immune|nerve|RIMS2|ABCA1,True,False,0.828171,
immune|nerve|SEMA3A|NRP1_PLXNA1,True,False,0.5794587,
immune|nerve|SEMA3A|NRP1_PLXNA2,True,False,0.71874714,
immune|nerve|SEMA3A|NRP1_PLXNA3,True,False,0.6757074,
immune|nerve|SEMA3A|NRP1_PLXNA4,True,False,0.72481316,
immune|nerve|SEMA3A|NRP2,True,False,0.75018674,
immune|nerve|SEMA3C|NRP1_NRP2_PLXND1,True,False,0.5777743,
immune|nerve|SEMA3C|NRP1_PLXNA1,True,False,0.589018,
immune|nerve|SEMA3C|NRP1_PLXNA2,True,False,0.7266339,
immune|nerve|SEMA3C|NRP1_PLXNA3,True,False,0.684271,
immune|nerve|SEMA3C|NRP1_PLXNA4,True,False,0.7325931,
immune|nerve|SEMA3C|NRP2_PLXNA1,True,False,0.66592455,
immune|nerve|SEMA3C|NRP2_PLXNA2,True,False,0.6805851,
immune|nerve|SEMA3C|NRP2_PLXNA4,True,False,0.7574894,
immune|nerve|SEMA4B|DCBLD2,True,False,0.72878754,
immune|nerve|SPARC|FGFR1,True,False,0.7936996,
immune|nerve|SPON1|APP,True,False,0.8370728,
immune|nerve|SPON1|LRP8,True,False,0.7466816,
immune|nerve|TGFA|ERBB3,True,False,0.7007047,
immune|nerve|TGFA|ERBB4,True,False,0.79257095,
immune|nerve|TGFA|PTPRD,True,False,0.8055549,
immune|nerve|TGFB2|TGFBR3,True,False,0.579113,
immune|nerve|TNC|CNTN1,True,False,0.8571556,
immune|nerve|TNC|EGFR,True,False,0.8750632,
immune|nerve|TNC|ITGA2,True,False,0.80319,
immune|nerve|TNC|ITGA5,True,False,0.68614805,
immune|nerve|TNC|ITGA7,True,False,0.8171112,
immune|nerve|TNC|ITGA8_ITGB1,True,False,0.7239987,
immune|nerve|TNC|PTPRB,True,False,0.74590504,
immune|nerve|TNC|PTPRZ1,True,False,0.8859954,
immune|nerve|TNFSF10|TNFRSF10B,True,False,0.6549311,
immune|nerve|TNFSF10|TNFRSF11B,True,False,0.5453839,
immune|nerve|WNT2B|FZD3_LRP5,True,False,0.68347514,
immune|nerve|WNT2B|FZD3_LRP6,True,False,0.7602053,
immune|nerve|WNT2B|FZD6_LRP5,True,False,0.62332004,
immune|nerve|WNT2B|FZD6_LRP6,True,False,0.7381883,
immune|nerve|WNT2B|FZD7_LRP6,True,False,0.72094995,
immune|nerve|WNT5A|FZD7,True,False,0.68576396,
immune|nerve|WNT5A|VANGL2,True,False,0.57653815,
immune|tumor|ACTR2|LDLR,True,False,0.6363292,
immune|tumor|ADAM10|AXL,True,False,0.68971246,
immune|tumor|ADAM10|EPHA3,True,False,0.7783108,
immune|tumor|ADAM10|TSPAN14,True,False,0.6923951,
immune|tumor|ADAM17|ITGB1,True,False,0.7610249,
immune|tumor|ADAM9|ITGB1,True,False,0.76630634,
immune|tumor|ADAM9|ITGB5,True,False,0.6618776,
immune|tumor|ADM|ADCYAP1R1,True,False,0.55215126,
immune|tumor|ALCAM|NRP1,True,False,0.80526084,
immune|tumor|ANXA1|GRM7,True,False,0.74157315,
immune|tumor|APOE|LDLR,True,False,0.6978188,
immune|tumor|APOE|LRP5,True,False,0.7451994,
immune|tumor|APOE|LRP8,True,False,0.75429,
immune|tumor|APP|DCC,True,False,0.8543644,
immune|tumor|ARPC5|LDLR,True,False,0.55454314,
immune|tumor|B2M|KLRD1,True,False,0.7651234,
immune|tumor|C3|GRM7,True,False,0.81331587,
immune|tumor|CALM1|ADCYAP1R1,True,False,0.66368526,
immune|tumor|CALM1|FAS,True,False,0.6766723,
immune|tumor|CALM1|GRM5,True,False,0.7214677,
immune|tumor|CALM1|GRM7,True,False,0.77409476,
immune|tumor|CALM1|KCNQ3,True,False,0.7634669,
immune|tumor|CALM1|PDE1A,True,False,0.70550513,
immune|tumor|CALM1|RYR2,True,False,0.6899183,
immune|tumor|CALM3|ESR1,True,False,0.49196628,
immune|tumor|CALM3|GRM5,True,False,0.5264328,
immune|tumor|CALM3|GRM7,True,False,0.59523636,
immune|tumor|CALM3|PDE1A,True,False,0.50693184,
immune|tumor|CALM3|RYR2,True,False,0.48845544,
immune|tumor|CALR|ITGA2B,True,False,0.51674443,
immune|tumor|CCL5|DPP4,True,False,0.6982403,
immune|tumor|CCL5|GRM7,True,False,0.7638246,
immune|tumor|CD200R1|CD200,True,False,0.45189944,
immune|tumor|CD99|PILRA,True,False,0.59284896,
immune|tumor|COL27A1|ITGA2_ITGB1,True,False,0.6854387,
immune|tumor|COL8A1|ITGA2_ITGB1,True,False,0.6743067,
immune|tumor|CP|SLC40A1,True,False,0.49794316,
immune|tumor|CXCL16|GRM7,True,False,0.5750371,
immune|tumor|CXCL8|GRM7,True,False,0.7337058,
immune|tumor|DSCAM|DCC,True,False,0.855083,
immune|tumor|EFNA5|EPHA3,True,False,0.6660082,
immune|tumor|EFNA5|EPHA4,True,False,0.6904508,
immune|tumor|EFNA5|EPHA5,True,False,0.6014392,
immune|tumor|EFNA5|EPHA6,True,False,0.6555747,
immune|tumor|EFNA5|EPHB1,True,False,0.66568816,
immune|tumor|F13A1|ITGA9,True,False,0.6486273,
immune|tumor|F13A1|ITGB1,True,False,0.7504436,
immune|tumor|FAM3C|GLRA2,True,False,0.557013,
immune|tumor|FARP2|PLXNA1,True,False,0.60687757,
immune|tumor|FN1|C5AR1,True,False,0.6214862,
immune|tumor|FN1|DPP4,True,False,0.63844717,
immune|tumor|FN1|ITGA2,True,False,0.7403683,
immune|tumor|FN1|ITGA9,True,False,0.6070694,
immune|tumor|FN1|TNFRSF11B,True,False,0.56474245,
immune|tumor|GAS6|AXL,True,False,0.5828164,
immune|tumor|GAS6|MERTK,True,False,0.61725813,
immune|tumor|GNAI2|C5AR1,True,False,0.5985712,
immune|tumor|GNAS|ADORA1,True,False,0.6996423,
immune|tumor|HGF|CD44,True,False,0.7313758,
immune|tumor|HGF|ITGB1,True,False,0.67275244,
immune|tumor|HGF|NRP1,True,False,0.68210465,
immune|tumor|HGF|SDC2,True,False,0.59500676,
immune|tumor|HLA-B|KLRD1,True,False,0.7331468,
immune|tumor|HSPA8|LDLR,True,False,0.56350327,
immune|tumor|IGF1|ITGA6_ITGB4,True,False,0.5368331,
immune|tumor|IL15RA|AXL,True,False,0.47331885,
immune|tumor|IL16|GRIN2A,True,False,0.58351827,
immune|tumor|IL16|GRIN2B,True,False,0.5980652,
immune|tumor|LAMA2|ITGA3_ITGB1,True,False,0.6459896,
immune|tumor|LGALS9|COLEC12,True,False,0.59682,
immune|tumor|LGALS9|HAVCR2,True,False,0.5456475,
immune|tumor|LPL|CD44,True,False,0.6991434,
immune|tumor|LRIG1|EGFR,True,False,0.8389754,
immune|tumor|LRIG2|EGFR,True,False,0.8165707,
immune|tumor|LTB|TNFRSF1A,True,False,0.66486466,
immune|tumor|MAML2|NOTCH1,True,False,0.8168466,
immune|tumor|MAML2|NOTCH2,True,False,0.83841974,
immune|tumor|MAML2|NOTCH3,True,False,0.72578096,
immune|tumor|NECTIN3|CADM1,True,False,0.82643706,
immune|tumor|NECTIN3|NECTIN2,True,False,0.58892345,
immune|tumor|NRG3|EGFR,True,False,0.77664804,
immune|tumor|NRXN1|NLGN1,True,False,0.9106371,
immune|tumor|NRXN3|NLGN1,True,False,0.88302,
immune|tumor|NUCB2|ERAP1,True,False,0.48095623,
immune|tumor|PAM|DPP4,True,False,0.7332334,
immune|tumor|PDGFC|PDGFRB,True,False,0.63283736,
immune|tumor|PLAU|ITGB1,True,False,0.68739575,
immune|tumor|PLAU|ITGB5,True,False,0.5676021,
immune|tumor|PSEN1|CD44,True,False,0.802848,
immune|tumor|PSEN1|NOTCH3,True,False,0.6043906,
immune|tumor|RPS19|C5AR1,True,False,0.73945934,
immune|tumor|SEMA3A|NRP1_PLXNA1,True,False,0.5794849,
immune|tumor|SEMA3A|NRP1_PLXNA2,True,False,0.6555969,
immune|tumor|SEMA3A|NRP1_PLXNA3,True,False,0.5667787,
immune|tumor|SEMA3A|NRP2,True,False,0.67890596,
immune|tumor|SEMA3C|NRP1_NRP2_PLXND1,True,False,0.506251,
immune|tumor|SEMA4B|DCBLD2,True,False,0.6755877,
immune|tumor|SERPINE1|ITGB5,True,False,0.54848826,
immune|tumor|SPARC|FGFR1,True,False,0.7121432,
immune|tumor|SPON1|APP,True,False,0.79965085,
immune|tumor|SPON1|LRP8,True,False,0.60252124,
immune|tumor|SPP1|ITGA9_ITGB1,True,False,0.74878895,
immune|tumor|SPP1|ITGAV_ITGB5,True,False,0.743499,
immune|tumor|TGFA|ERBB4,True,False,0.7269778,
immune|tumor|TGFB1|ACVR1B_TGFBR2,True,False,0.6238561,
immune|tumor|TGFB1|ACVR1_TGFBR1_TGFBR2,True,False,0.64988214,
immune|tumor|TGFB1|ACVR1_TGFBR2,True,False,0.64988214,
immune|tumor|TGFB1|ITGB5,True,False,0.6048116,
immune|tumor|TGFB1|TGFBR1_TGFBR2,True,False,0.64988214,
immune|tumor|TGFB1|TGFBR3,True,False,0.58591735,
immune|tumor|TIMP1|FGFR2,True,False,0.65563065,
immune|tumor|TLN1|ITGB5,True,False,0.5570499,
immune|tumor|TNC|EGFR,True,False,0.85783356,
immune|tumor|TNC|ITGA2,True,False,0.75104505,
immune|tumor|TNC|ITGA7,True,False,0.7491925,
immune|tumor|TNC|PTPRZ1,True,False,0.8797558,
immune|tumor|TNFSF10|TNFRSF11B,True,False,0.4702943,
immune|tumor|VCL|ALK,True,False,0.69172794,
immune|tumor|VEGFA|GRIN2B,True,False,0.7696928,
immune|tumor|VEGFA|ITGA9,True,False,0.69767576,
immune|tumor|WNT2B|FZD3_LRP5,True,False,0.5963891,
immune|tumor|WNT2B|FZD3_LRP6,True,False,0.74099106,
immune|tumor|WNT2B|FZD6_LRP5,True,False,0.5963891,
immune|tumor|WNT2B|FZD6_LRP6,True,False,0.6652458,
immune|tumor|WNT2B|FZD7_LRP5,True,False,0.5963891,
immune|tumor|WNT2B|FZD7_LRP6,True,False,0.6187994,
immune|tumor|WNT5A|FZD6,True,False,0.626673,
immune|tumor|WNT5A|FZD7,True,False,0.5782676,
immune|tumor|WNT5A|LDLR,True,False,0.49635372,
immune|tumor|WNT5A|LRP5,True,False,0.55518734,
immune|tumor|WNT5A|ROR1,True,False,0.63987887,
immune|tumor|WNT5A|VANGL2,True,False,0.4692685,
nerve|immune|A2M|LRP1,True,False,0.8446819,
nerve|immune|ADAM10|EPHA3,True,False,0.7376666,
nerve|immune|ADAM10|NRCAM,True,False,0.8869303,
nerve|immune|ADAM12|ITGA9,True,False,0.7876014,
nerve|immune|ADAM15|ITGA9,True,False,0.64033,
nerve|immune|AFDN|EPHB2,True,False,0.8033331,
nerve|immune|ALCAM|CHL1,True,False,0.8649822,
nerve|immune|AMH|EGFR,True,False,0.7708133,
nerve|immune|ANGPT1|ITGA5,True,False,0.7258008,
nerve|immune|ANGPT1|ITGB1,True,False,0.7782038,
nerve|immune|ANGPTL4|CDH11,True,False,0.63989836,
nerve|immune|ANGPTL4|SDC3,True,False,0.63319916,
nerve|immune|ANOS1|SDC2,True,False,0.683994,
nerve|immune|ANXA1|DYSF,True,False,0.61340445,
nerve|immune|ANXA1|EGFR,True,False,0.7973807,
nerve|immune|APOD|LEPR,True,False,0.6190388,
nerve|immune|APOE|ABCA1,True,False,0.9073947,
nerve|immune|APOE|LRP1,True,False,0.8688215,
nerve|immune|APOE|SCARB1,True,False,0.85667175,
nerve|immune|APOE|SDC2,True,False,0.81263775,
nerve|immune|APP|DCC,True,False,0.8143689,
nerve|immune|ARF1|PLD2,True,False,0.5983691,
nerve|immune|BCAN|EGFR,True,False,0.88681066,
nerve|immune|BCAN|NRCAM,True,False,0.8927184,
nerve|immune|BMP1|BMPR1A,True,False,0.6905631,
nerve|immune|BMP1|BMPR2,True,False,0.7718414,
nerve|immune|BMP6|ACVR1_ACVR2A,True,False,0.58780193,
nerve|immune|BMP6|ACVR1_BMPR2,True,False,0.64847547,
nerve|immune|BMP6|ACVR2A_BMPR1A,True,False,0.6089565,
nerve|immune|BMP6|BMPR1A_BMPR2,True,False,0.64081365,
nerve|immune|BMP7|ACVR1_ACVR2A,True,False,0.70645654,
nerve|immune|BMP7|ACVR1_BMPR2,True,False,0.7568883,
nerve|immune|BMP7|ACVR2A_BMPR1A,True,False,0.724377,
nerve|immune|BMP7|BMPR1A_BMPR2,True,False,0.75068086,
nerve|immune|BMP7|PTPRK,True,False,0.74123865,
nerve|immune|C3|C3AR1,True,False,0.7199339,
nerve|immune|C3|CD46,True,False,0.7306296,
nerve|immune|C3|CD81,True,False,0.737523,
nerve|immune|C3|CR1,True,False,0.7270898,
nerve|immune|C3|ITGAM,True,False,0.7500084,
nerve|immune|C3|ITGAX,True,False,0.8161198,
nerve|immune|C3|LRP1,True,False,0.7937285,
nerve|immune|C3|NRP1,True,False,0.8223577,
nerve|immune|C5|C5AR1,True,False,0.65243876,
nerve|immune|CALM1|CACNA1C,True,False,0.78809077,
nerve|immune|CALM1|KCNQ5,True,False,0.8075456,
nerve|immune|CALM1|PDE1C,True,False,0.7419604,
nerve|immune|CALM3|CACNA1C,True,False,0.6719496,
nerve|immune|CALM3|EGFR,True,False,0.7815043,
nerve|immune|CALM3|ESR1,True,False,0.6946901,
nerve|immune|CALM3|KCNQ5,True,False,0.697981,
nerve|immune|CCN1|ITGA5,True,False,0.67492974,
nerve|immune|CCN1|ITGAM,True,False,0.6885072,
nerve|immune|CCN1|ITGAV,True,False,0.78251284,
nerve|immune|CCN1|ITGB2,True,False,0.6790403,
nerve|immune|CCN1|ITGB5,True,False,0.6833929,
nerve|immune|CCN1|TLR2,True,False,0.77246,
nerve|immune|CCN1|TLR4,True,False,0.60569376,
nerve|immune|CD200|CD200R1,True,False,0.62485754,
nerve|immune|CD24|SIGLEC10,True,False,0.5624632,
nerve|immune|CD38|PECAM1,True,False,0.7515163,
nerve|immune|CD99|CD99L2,True,False,0.66960585,
nerve|immune|CDH1|EGFR,True,False,0.7888232,
nerve|immune|CDH1|ITGA2_ITGB1,True,False,0.607072,
nerve|immune|CDH1|PTPRM,True,False,0.7302384,
nerve|immune|CNTN1|NRCAM,True,False,0.90718764,
nerve|immune|CNTN1|PTPRZ1,True,False,0.9177582,
nerve|immune|CNTN2|NRCAM,True,False,0.89297634,
nerve|immune|CNTN3|PTPRG,True,False,0.82159156,
nerve|immune|CNTN4|PTPRG,True,False,0.86041313,
nerve|immune|CNTN6|NOTCH1,True,False,0.6491222,
nerve|immune|COL11A1|ITGA2_ITGB1,True,False,0.70042074,
nerve|immune|COL12A1|ITGA2_ITGB1,True,False,0.6725343,
nerve|immune|COL16A1|ITGA2_ITGB1,True,False,0.6647781,
nerve|immune|COL18A1|ITGA2_ITGB1,True,False,0.71940863,
nerve|immune|COL19A1|ITGA2_ITGB1,True,False,0.6709551,
nerve|immune|COL1A2|ITGA2_ITGB1,True,False,0.665782,
nerve|immune|COL1A2|ITGA9_ITGB1,True,False,0.7371686,
nerve|immune|COL1A2|ITGAV_ITGB8,True,False,0.75113195,
nerve|immune|COL20A1|ITGA2_ITGB1,True,False,0.72757345,
nerve|immune|COL21A1|ITGA1_ITGB1,True,False,0.76881427,
nerve|immune|COL21A1|ITGA2_ITGB1,True,False,0.656197,
