immune_leiden,sample_id,n_cells
0,3182,42
0,3282,15
0,3295,530
0,BT346,1
0,BT363,4
0,BT364,7
0,BT368,6
0,BT389,113
0,BT390,13
0,BT397,315
0,BT402,196
0,BT407,45
0,BT409,16
0,C3N-00662,1
0,C3N-01798,5
0,C3N-01815,10
0,C3N-01816,39
0,C3N-02181,22
0,C3N-02188,37
0,C3N-02190,2
0,C3N-02769,12
0,C3N-02783,1
0,C3N-02784,31
0,C3N-03184,11
0,C3N-03186,1
0,C3N-03188,17
0,E10,4125
0,E37,782
0,E39,2190
0,E99,2225
0,E100,2399
0,G523,3
0,G549,2
0,G583,2
0,G620,85
0,G910,117
0,G946,142
0,G967,164
0,G983,71
0,G1003,22
0,GSM4141788,3
0,GSM4141790,4
0,JK124,1
0,JK136,4
0,JK142,6
0,LB3018T,58
0,LB3579T,59
0,LB3612T,58
0,LB3667T,384
0,LB3771T,22
0,LB3836T,77
0,LB3851T,105
0,LB3853T,116
0,LB3854T,45
0,LB3864T,267
0,LB3865T,95
0,LB3869T,91
0,LB3871T,57
0,LB3872T,143
0,LB3914T,564
0,LB3915T,120
0,LB3931T,34
0,LB3933T,32
0,LB3941T,54
0,LB3944T,364
0,LB3963T,49
0,LB4003T,80
0,LB4006T,77
0,LB4015T,17
0,LB4024T,24
0,LB4034T,170
0,LB4038T,1
0,LB4059T,122
0,LB4075T,141
0,LB4101T,21
0,LB4112T,103
0,LB4117T,50
0,LB4130T,7
0,LB4143T,70
0,LB4180T,37
0,MGH102,2
0,MGH105,9
0,MGH114,34
0,MGH115,19
0,MGH118,3
0,MGH124,4
0,MGH125,30
0,MGH126,23
0,ND1,13
0,ND2,68
0,ND3,6
0,ND4,505
0,ND5,32
0,ND6,2
0,ND7,493
0,ND8,573
0,P234_JAK,182
0,P294,691
0,P317,1060
0,P322,324
0,Patient_1,10
0,Patient_2,20
0,Patient_3,35
0,Patient_4,14
0,R1,2810
0,R2,973
0,R3,1421
0,R4,1434
0,R5,710
0,SF11159,1
0,SF11232,16
0,SF11247,16
0,SF11644,6
0,SF11956,18
0,SF11979,27
0,SM006,7
0,SM011,4
0,SM012,5
0,SM018,1
0,X154,168
0,X192,85
0,X194,1133
0,ndGBM-01,46
0,ndGBM-02,323
0,ndGBM-03,202
0,ndGBM-04,35
0,ndGBM-05,100
0,ndGBM-06,1
0,ndGBM-07,566
0,ndGBM-08,67
0,ndGBM-09,581
0,ndGBM-11,60
0,rGBM-01,119
0,rGBM-02,1843
0,rGBM-03,92
0,rGBM-04,116
0,rGBM-05,140
1,3182,23
1,3282,2
1,3295,13
1,BT368,2
1,BT389,8
1,BT397,35
1,BT402,17
1,BT407,6
1,BT409,1
1,C3N-01798,25
1,C3N-01815,91
1,C3N-01816,58
1,C3N-02181,8
1,C3N-02188,8
1,C3N-02190,32
1,C3N-02769,2
1,C3N-02784,107
1,C3N-03184,1
1,C3N-03186,3
1,C3N-03188,15
1,E10,18
1,E37,131
1,E39,104
1,E99,578
1,E100,444
1,G549,1
1,G566,3
1,G620,5
1,G910,5
1,G945,1
1,G946,5
1,G967,3
1,G983,5
1,JK126,1
1,JK134,1
1,JK142,3
1,LB3579T,6
1,LB3612T,2
1,LB3667T,30
1,LB3836T,4
1,LB3851T,9
1,LB3853T,5
1,LB3854T,1
1,LB3864T,18
1,LB3865T,19
1,LB3869T,10
1,LB3871T,11
1,LB3872T,64
1,LB3914T,3
1,LB3915T,23
1,LB3931T,4
1,LB3933T,3
1,LB3941T,1
1,LB3944T,10
1,LB4003T,22
1,LB4006T,11
1,LB4024T,6
1,LB4034T,2
1,LB4038T,1
1,LB4059T,10
1,LB4075T,26
1,LB4112T,49
1,LB4117T,1
1,LB4143T,9
1,MGH102,2
1,MGH115,3
1,ND2,18
1,ND3,1
1,ND4,93
1,ND5,3
1,ND6,7
1,ND7,49
1,ND8,91
1,P234_JAK,3
1,P294,12
1,P317,33
1,P322,4
1,Patient_1,1
1,Patient_2,4
1,Patient_3,6
1,R1,229
1,R2,138
1,R3,198
1,R4,203
1,R5,72
1,SF11247,2
1,SM012,1
1,SM017,1
1,X154,6
1,X192,5
1,X194,6
1,ndGBM-02,14
1,ndGBM-03,10
1,ndGBM-05,3
1,ndGBM-07,58
1,ndGBM-08,3
1,ndGBM-09,5
1,rGBM-01,22
1,rGBM-02,20
1,rGBM-03,2
1,rGBM-04,12
1,rGBM-05,8
2,3295,1
2,BT397,3
2,BT402,2
2,BT407,3
2,BT409,1
2,C3L-03405,3
2,C3L-03968,7
2,C3N-01334,7
2,C3N-01798,581
2,C3N-01815,869
2,C3N-01816,434
2,C3N-02181,156
2,C3N-02188,505
2,C3N-02190,29
2,C3N-02769,176
2,C3N-02783,131
2,C3N-02784,378
2,C3N-03186,54
2,C3N-03188,208
2,E10,173
2,E37,2
2,E39,15
2,E99,153
2,E100,30
2,G523,4
2,G549,4
2,G566,9
2,G583,2
2,G851,1
2,G910,2
2,G967,1
2,LB3018T,19
2,LB3579T,25
2,LB3612T,17
2,LB3667T,95
2,LB3771T,11
2,LB3836T,23
2,LB3851T,149
2,LB3853T,30
2,LB3854T,14
2,LB3864T,45
2,LB3865T,25
2,LB3869T,24
2,LB3871T,33
2,LB3872T,51
2,LB3914T,112
2,LB3915T,22
2,LB3931T,21
2,LB3933T,2
2,LB3941T,2
2,LB3944T,190
2,LB3963T,54
2,LB4003T,102
2,LB4006T,86
2,LB4015T,21
2,LB4024T,15
2,LB4034T,22
2,LB4038T,3
2,LB4059T,12
2,LB4075T,63
2,LB4101T,1
2,LB4112T,20
2,LB4117T,6
2,LB4130T,5
2,LB4143T,39
2,LB4180T,4
2,MGH114,1
2,MGH126,2
2,ND4,4
2,ND5,2
2,ND8,19
2,P234_JAK,105
2,P294,187
2,P317,46
2,P322,18
2,Patient_3,2
2,Patient_4,2
2,R1,3
2,R2,35
2,R3,1
2,R4,1
2,R5,20
2,SF4297,1
2,SF6996,2
2,SF10022,1
2,SF10127,1
2,SM011,2
2,SM017,1
2,SM018,1
2,X154,3
2,X192,3
2,X194,59
2,ndGBM-02,5
2,ndGBM-03,18
2,ndGBM-04,1
2,ndGBM-05,5
2,ndGBM-07,53
2,ndGBM-09,28
2,rGBM-01,2
2,rGBM-02,77
2,rGBM-03,4
2,rGBM-04,5
2,rGBM-05,25
3,3295,2
3,BT333,1
3,BT389,3
3,BT397,5
3,BT407,4
3,C3N-00662,2
3,C3N-01334,1
3,C3N-01816,44
3,C3N-02181,3
3,C3N-02188,1
3,C3N-02783,5
3,C3N-02784,19
3,C3N-03188,1
3,E10,2
3,E99,11
3,E100,47
3,G910,12
3,G946,3
3,G983,1
3,JK163,1
3,LB3579T,1
3,LB3853T,5
3,LB3864T,4
3,LB3865T,2
3,LB3869T,5
3,LB3871T,5
3,LB3872T,1
3,LB3914T,2
3,LB3915T,5
3,LB3944T,149
3,LB4003T,8
3,LB4006T,11
3,LB4112T,6
3,MGH105,2
3,MGH126,68
3,ND2,4
3,ND4,1
3,ND6,2
3,ND7,4
3,ND8,9
3,P322,1
3,Patient_1,1
3,Patient_3,1
3,Patient_4,12
3,R1,44
3,R2,5
3,R3,93
3,R4,33
3,R5,11
3,SF10022,1
3,SF11232,1
3,SF11247,9
3,SF11644,3
3,SF11956,3
3,SM011,1
3,SM017,2
3,SM018,5
3,X194,2
3,ndGBM-02,1
3,ndGBM-05,2
3,ndGBM-07,156
3,ndGBM-09,5
3,ndGBM-11,1
3,rGBM-01,3
3,rGBM-02,74
4,3182,5
4,3282,1
4,3295,109
4,BT363,1
4,BT368,3
4,BT389,11
4,BT390,3
4,BT397,9
4,BT402,29
4,BT407,9
4,BT409,9
4,C3N-01798,12
4,C3N-01815,9
4,C3N-01816,46
4,C3N-02181,2
4,C3N-02188,5
4,C3N-02190,3
4,C3N-02769,2
4,C3N-02783,4
4,C3N-02784,32
4,C3N-03184,1
4,C3N-03186,3
4,C3N-03188,19
4,E10,136
4,E37,30
4,E39,49
4,E99,19
4,E100,171
4,G566,1
4,G620,11
4,G910,29
4,G946,36
4,G967,25
4,G983,29
4,GSM4141790,4
4,JK156,1
4,LB3018T,11
4,LB3579T,9
4,LB3612T,6
4,LB3667T,40
4,LB3836T,7
4,LB3851T,25
4,LB3853T,43
4,LB3854T,17
4,LB3864T,28
4,LB3865T,10
4,LB3869T,10
4,LB3871T,57
4,LB3872T,14
4,LB3914T,25
4,LB3915T,29
4,LB3931T,15
4,LB3933T,2
4,LB3941T,7
4,LB3944T,17
4,LB3963T,1
4,LB4003T,6
4,LB4006T,12
4,LB4024T,2
4,LB4034T,5
4,LB4038T,1
4,LB4059T,20
4,LB4075T,15
4,LB4101T,60
4,LB4112T,18
4,LB4117T,10
4,LB4143T,15
4,LB4180T,1
4,MGH105,4
4,MGH114,6
4,MGH115,8
4,MGH124,1
4,MGH126,4
4,ND1,2
4,ND2,5
4,ND3,1
4,ND4,22
4,ND5,7
4,ND7,67
4,ND8,132
4,P234_JAK,13
4,P294,300
4,P317,165
4,P322,73
4,Patient_1,3
4,Patient_2,6
4,Patient_3,4
4,Patient_4,6
4,R1,228
4,R2,176
4,R3,40
4,R4,315
4,R5,308
4,SF11159,1
4,SF11209,1
4,SF11232,7
4,SF11247,9
4,SF11644,1
4,SM006,11
4,SM011,5
4,SM012,1
4,SM017,1
4,X154,39
4,X192,44
4,X194,45
4,ndGBM-01,21
4,ndGBM-02,67
4,ndGBM-03,24
4,ndGBM-04,9
4,ndGBM-05,35
4,ndGBM-06,2
4,ndGBM-07,8
4,ndGBM-08,29
4,ndGBM-09,114
4,ndGBM-11,3
4,rGBM-01,48
4,rGBM-02,69
4,rGBM-03,59
4,rGBM-04,6
4,rGBM-05,5
5,3182,1
5,3295,13
5,BT364,4
5,BT389,11
5,BT390,1
5,BT397,55
5,BT402,10
5,BT407,21
5,BT409,10
5,C3N-01816,6
5,C3N-02188,4
5,C3N-02784,5
5,E10,328
5,E37,3232
5,E39,215
5,E99,1717
5,E100,855
5,G620,1
5,G910,9
5,G946,1
5,G967,2
5,G983,2
5,G1003,1
5,GSM4141790,1
5,JK136,1
5,JK142,2
5,LB3018T,1
5,LB3579T,3
5,LB3612T,1
5,LB3667T,10
5,LB3771T,2
5,LB3836T,6
5,LB3851T,31
5,LB3853T,1
5,LB3854T,2
5,LB3864T,11
5,LB3865T,2
5,LB3869T,17
5,LB3871T,7
5,LB3872T,5
5,LB3914T,8
5,LB3915T,30
5,LB3931T,4
5,LB3941T,4
5,LB3944T,40
5,LB3963T,4
5,LB4003T,44
5,LB4006T,158
5,LB4015T,9
5,LB4024T,1
5,LB4034T,19
5,LB4059T,5
5,LB4075T,40
5,LB4112T,5
5,LB4117T,4
5,LB4143T,7
5,LB4180T,3
5,MGH105,1
5,MGH114,6
5,MGH118,1
5,MGH125,3
5,ND2,5
5,ND3,3
5,ND4,53
5,ND5,25
5,ND6,34
5,ND7,6
5,ND8,498
5,P234_JAK,3
5,P294,6
5,P317,30
5,P322,19
5,Patient_1,1
5,R1,125
5,R2,100
5,R3,82
5,R4,364
5,R5,31
5,SF11247,6
5,SF11644,2
5,SF11956,4
5,SF11979,1
5,X154,8
5,X192,2
5,X194,19
5,ndGBM-01,9
5,ndGBM-02,54
5,ndGBM-03,127
5,ndGBM-04,2
5,ndGBM-06,2
5,ndGBM-07,324
5,ndGBM-08,8
5,ndGBM-09,260
5,ndGBM-11,5
5,rGBM-01,42
5,rGBM-02,40
5,rGBM-03,26
5,rGBM-04,19
5,rGBM-05,220
6,3295,2
6,BT364,1
6,C3N-03184,1
6,E10,70
6,E37,1
6,E39,53
6,E99,1
6,E100,803
6,G910,1
6,G983,1
6,GSM4141790,2
6,LB3579T,1
6,LB3914T,3
6,LB4034T,1
6,LB4101T,3
6,ND1,2
6,ND2,1
6,ND3,1
6,ND4,1
6,ND5,2
6,P294,1
6,R1,1
6,R2,1
6,R3,1
6,R5,2
6,ndGBM-02,1
6,ndGBM-09,7
6,rGBM-02,2
7,3182,1
7,3282,1
7,3295,17
7,BT368,2
7,BT389,6
7,BT397,3
7,BT402,24
7,C3L-03405,1
7,C3N-01814,2
7,C3N-01815,2
7,C3N-01816,24
7,C3N-02181,1
7,C3N-02188,3
7,C3N-02783,1
7,C3N-02784,14
7,C3N-03184,1
7,E10,2
7,E39,4
7,E99,1
7,E100,40
7,G910,7
7,G946,3
7,G967,20
7,G983,27
7,G1003,4
7,JK136,5
7,JK142,1
7,LB3018T,20
7,LB3579T,75
7,LB3612T,25
7,LB3667T,157
7,LB3771T,1
7,LB3836T,38
7,LB3851T,24
7,LB3853T,160
7,LB3854T,34
7,LB3864T,257
7,LB3865T,184
7,LB3869T,66
7,LB3871T,62
7,LB3872T,291
7,LB3914T,413
7,LB3915T,126
7,LB3931T,63
7,LB3933T,25
7,LB3941T,69
7,LB3944T,312
7,LB3963T,24
7,LB4003T,68
7,LB4006T,35
7,LB4015T,5
7,LB4024T,22
7,LB4034T,182
7,LB4038T,15
7,LB4059T,228
7,LB4075T,308
7,LB4101T,47
7,LB4112T,74
7,LB4117T,7
7,LB4143T,5
7,LB4180T,28
7,MGH102,1
7,MGH105,5
7,MGH124,1
7,MGH125,3
7,ND2,7
7,ND4,11
7,ND7,11
7,ND8,3
7,P234_JAK,161
7,P294,382
7,P317,103
7,P322,72
7,Patient_1,3
7,Patient_2,14
7,Patient_3,24
7,Patient_4,12
7,R1,15
7,R2,27
7,R3,65
7,R4,19
7,R5,5
7,SF6996,1
7,SF11644,3
7,SM011,1
7,SM017,2
7,SM018,1
7,X154,24
7,X192,4
7,X194,19
7,ndGBM-01,10
7,ndGBM-02,33
7,ndGBM-03,33
7,ndGBM-04,2
7,ndGBM-05,36
7,ndGBM-07,57
7,ndGBM-08,20
7,ndGBM-09,32
7,ndGBM-11,4
7,rGBM-01,57
7,rGBM-02,298
7,rGBM-03,24
7,rGBM-04,5
7,rGBM-05,2
8,3182,76
8,3282,25
8,3295,37
8,BT364,79
8,BT368,25
8,BT389,830
8,BT390,225
8,BT397,1291
8,BT402,11
8,BT407,1094
8,BT409,153
8,C3L-02705,1
8,C3L-03405,2
8,C3N-00662,1
8,C3N-01814,9
8,C3N-01815,1
8,C3N-01816,24
8,C3N-02181,2
8,C3N-02769,2
8,C3N-02784,17
8,E100,9
8,G523,1
8,G549,1
8,G620,2
8,G729,2
8,G851,1
8,G910,307
8,G945,129
8,G946,1333
8,G967,16
8,G983,356
8,G1003,148
8,GSM4141788,9
8,GSM4141789,9
8,GSM4141790,38
8,JK125,6
8,JK126,5
8,JK134,6
8,JK136,18
8,JK142,78
8,JK152,5
8,JK153,19
8,JK156,8
8,JK163,28
8,LB3018T,11
8,LB3579T,95
8,LB3612T,49
8,LB3667T,128
8,LB3771T,9
8,LB3836T,419
8,LB3851T,154
8,LB3853T,52
8,LB3854T,152
8,LB3864T,222
8,LB3865T,251
8,LB3869T,31
8,LB3871T,495
8,LB3872T,94
8,LB3914T,95
8,LB3915T,2528
8,LB3931T,50
8,LB3933T,129
8,LB3941T,213
8,LB3944T,93
8,LB3963T,27
8,LB4003T,107
8,LB4006T,51
8,LB4015T,15
8,LB4024T,6
8,LB4034T,211
8,LB4038T,3
8,LB4059T,328
8,LB4075T,293
8,LB4101T,81
8,LB4112T,44
8,LB4117T,6
8,LB4130T,3
8,LB4143T,17
8,LB4180T,45
8,MGH102,55
8,MGH105,137
8,MGH114,3
8,MGH115,9
8,MGH118,7
8,MGH124,41
8,MGH125,27
8,ND1,46
8,ND2,261
8,ND3,29
8,ND4,272
8,ND5,80
8,ND6,32
8,ND7,92
8,ND8,48
8,P234_JAK,30
8,P294,203
8,P317,94
8,P322,57
8,Patient_1,35
8,Patient_2,131
8,Patient_3,269
8,Patient_4,125
8,R1,2
8,R2,399
8,R3,108
8,R4,365
8,R5,41
8,SF10022,1
8,SF11159,2
8,SF11209,95
8,SF11232,9
8,SF11247,147
8,SF11644,5
8,SF11956,2
8,SF11979,3
8,SM006,43
8,SM011,197
8,SM012,107
8,SM017,101
8,SM018,213
8,X154,87
8,X192,144
8,X194,13
8,ndGBM-01,63
8,ndGBM-02,122
8,ndGBM-03,19
8,ndGBM-04,86
8,ndGBM-05,27
8,ndGBM-06,3
8,ndGBM-07,736
8,ndGBM-08,520
8,ndGBM-09,68
8,ndGBM-11,3
8,rGBM-01,241
8,rGBM-02,11
8,rGBM-03,85
8,rGBM-04,211
8,rGBM-05,32
9,3182,18
9,3282,11
9,3295,927
9,BT346,4
9,BT363,86
9,BT364,147
9,BT368,53
9,BT389,369
9,BT390,619
9,BT397,127
9,BT407,120
9,BT409,163
9,C3L-02705,8
9,C3L-03405,35
9,C3L-03968,9
9,C3N-00662,28
9,C3N-01334,28
9,C3N-01798,7
9,C3N-01814,70
9,C3N-01815,12
9,C3N-01816,190
9,C3N-02181,169
9,C3N-02188,87
9,C3N-02190,39
9,C3N-02769,83
9,C3N-02783,3
9,C3N-02784,251
9,C3N-03184,2
9,C3N-03186,113
9,E10,1
9,E39,2
9,E99,1
9,E100,4
9,G523,1
9,G549,1
9,G566,32
9,G583,30
9,G620,8
9,G637,1
9,G729,54
9,G797,11
9,G851,3
9,G910,161
9,G945,177
9,G946,318
9,G967,1
9,G983,101
9,G1003,199
9,GSM4141788,25
9,GSM4141789,23
9,GSM4141790,73
9,JK124,13
9,JK125,1
9,JK126,86
9,JK134,8
9,JK136,20
9,JK142,13
9,JK152,3
9,JK153,20
9,JK156,15
9,JK163,29
9,LB3018T,2
9,LB3579T,38
9,LB3612T,145
9,LB3667T,32
9,LB3771T,8
9,LB3836T,117
9,LB3851T,16
9,LB3853T,22
9,LB3854T,86
9,LB3864T,169
9,LB3865T,320
9,LB3869T,67
9,LB3871T,71
9,LB3914T,83
9,LB3915T,476
9,LB3931T,346
9,LB3933T,116
9,LB3944T,89
9,LB3963T,118
9,LB4003T,120
9,LB4006T,10
9,LB4015T,7
9,LB4024T,25
9,LB4034T,417
9,LB4038T,63
9,LB4059T,76
9,LB4075T,307
9,LB4101T,459
9,LB4112T,49
9,LB4130T,40
9,LB4143T,105
9,LB4180T,17
9,MGH102,89
9,MGH105,223
9,MGH114,3
9,MGH115,96
9,MGH118,1
9,MGH124,328
9,MGH125,3
9,MGH126,9
9,MGH143,4
9,ND1,123
9,ND2,66
9,ND3,108
9,ND4,297
9,ND5,192
9,ND6,17
9,ND7,93
9,ND8,3
9,P294,1208
9,P317,441
9,P322,138
9,Patient_1,163
9,Patient_2,171
9,Patient_3,98
9,Patient_4,139
9,R1,33
9,R2,843
9,R3,254
9,R4,150
9,R5,278
9,SF10022,13
9,SF10127,1
9,SF11159,24
9,SF11209,74
9,SF11232,102
9,SF11247,275
9,SF11644,7
9,SF11956,2
9,SF11979,10
9,SM006,114
9,SM011,38
9,SM012,46
9,SM017,132
9,SM018,115
9,X154,101
9,X192,103
9,X194,16
9,ndGBM-01,31
9,ndGBM-02,152
9,ndGBM-03,48
9,ndGBM-04,73
9,ndGBM-05,82
9,ndGBM-06,30
9,ndGBM-07,158
9,ndGBM-08,403
9,ndGBM-09,162
9,rGBM-01,2227
9,rGBM-02,330
9,rGBM-03,193
9,rGBM-04,17
9,rGBM-05,486
10,3182,9
10,3282,62
10,3295,224
10,BT333,1
10,BT363,2
10,BT364,30
10,BT368,18
10,BT389,92
10,BT390,25
10,BT397,209
10,BT402,87
10,BT407,143
10,BT409,49
10,C3L-02705,13
10,C3L-03405,39
10,C3L-03968,11
10,C3N-00662,20
10,C3N-01334,1
10,C3N-01798,11
10,C3N-01814,16
10,C3N-01815,18
10,C3N-01816,82
10,C3N-02181,36
10,C3N-02188,62
10,C3N-02190,28
10,C3N-02769,11
10,C3N-02783,4
10,C3N-02784,397
10,C3N-03186,79
10,C3N-03188,10
10,E100,3
10,G523,4
10,G549,1
10,G566,155
10,G583,8
10,G620,9
10,G637,2
10,G729,60
10,G797,2
10,G799,2
10,G851,10
10,G910,81
10,G945,36
10,G946,79
10,G967,21
10,G983,106
10,G1003,94
10,GSM4141788,5
10,GSM4141789,14
10,GSM4141790,92
10,JK124,19
10,JK125,8
10,JK126,573
10,JK134,16
10,JK136,115
10,JK142,99
10,JK152,38
10,JK153,59
10,JK156,58
10,JK163,70
10,LB3018T,2
10,LB3579T,58
10,LB3612T,75
10,LB3667T,156
10,LB3771T,3
10,LB3836T,100
10,LB3851T,25
10,LB3853T,18
10,LB3854T,125
10,LB3864T,88
10,LB3865T,190
10,LB3869T,138
10,LB3871T,218
10,LB3872T,107
10,LB3914T,26
10,LB3915T,213
10,LB3931T,236
10,LB3933T,64
10,LB3941T,33
10,LB3944T,48
10,LB3963T,85
10,LB4003T,80
10,LB4006T,4
10,LB4015T,3
10,LB4024T,9
10,LB4034T,103
10,LB4038T,34
10,LB4059T,32
10,LB4075T,218
10,LB4101T,84
10,LB4112T,92
10,LB4130T,9
10,LB4143T,107
10,LB4180T,6
10,MGH102,26
10,MGH105,187
10,MGH114,1
10,MGH115,54
10,MGH118,14
10,MGH124,204
10,MGH125,6
10,MGH126,2
10,ND1,9
10,ND2,61
10,ND3,18
10,ND4,232
10,ND5,61
10,ND6,61
10,ND7,121
10,ND8,186
10,P234_JAK,4
10,P294,159
10,P317,208
10,P322,145
10,Patient_1,71
10,Patient_2,261
10,Patient_3,147
10,Patient_4,47
10,R2,253
10,R3,132
10,R4,156
10,R5,58
10,SF6996,7
10,SF10022,3
10,SF10127,2
10,SF11159,14
10,SF11209,7
10,SF11232,3
10,SF11247,509
10,SF11644,5
10,SF11979,1
10,SM006,105
10,SM011,30
10,SM012,38
10,SM017,49
10,SM018,8
10,X154,105
10,X192,72
10,ndGBM-01,17
10,ndGBM-02,145
10,ndGBM-03,74
10,ndGBM-04,200
10,ndGBM-05,64
10,ndGBM-06,6
10,ndGBM-07,349
10,ndGBM-08,71
10,ndGBM-09,41
10,ndGBM-10,1
10,rGBM-01,854
10,rGBM-02,15
10,rGBM-03,21
10,rGBM-04,55
10,rGBM-05,387
11,BT364,1
11,BT368,3
11,BT389,1
11,BT407,1
11,C3L-03405,1
11,C3N-00662,1
11,C3N-01816,2
11,C3N-02784,6
11,C3N-03188,1
11,G583,2
11,LB3018T,14
11,LB3579T,6
11,LB3612T,5
11,LB3667T,26
11,LB3771T,5
11,LB3836T,2
11,LB3851T,37
11,LB3854T,1
11,LB3864T,1
11,LB3865T,4
11,LB3869T,1
11,LB3914T,4
11,LB3915T,2
11,LB3944T,1
11,LB3963T,12
11,LB4003T,197
11,LB4006T,2
11,LB4015T,17
11,LB4024T,1
11,LB4034T,14
11,LB4059T,18
11,LB4075T,184
11,LB4112T,1
11,LB4117T,1
11,LB4130T,3
11,LB4143T,6
11,LB4180T,8
11,MGH115,1
11,MGH143,118
11,ND3,1
11,ND4,2
11,ND5,2
11,ND8,13
11,P294,2
11,P317,3
11,P322,3
11,Patient_1,14
11,Patient_2,5
11,Patient_3,4
11,Patient_4,1
11,R2,3
11,R5,20
11,SM006,6
11,SM011,6
11,SM012,3
11,SM017,4
11,SM018,2
11,X194,1
11,ndGBM-03,14
11,ndGBM-04,9
11,ndGBM-05,1
11,ndGBM-06,8
11,ndGBM-07,478
11,ndGBM-08,10
11,ndGBM-09,66
11,ndGBM-11,2
11,rGBM-01,15
11,rGBM-02,2
11,rGBM-03,7
11,rGBM-04,4
11,rGBM-05,685
12,3182,36
12,3282,1086
12,3295,5
12,BT346,1
12,BT363,28
12,BT364,6
12,BT368,1
12,BT389,12
12,BT390,57
12,BT397,35
12,BT402,7
12,BT407,25
12,BT409,6
12,C3L-03405,3
12,C3N-01334,2
12,C3N-01798,3
12,C3N-01814,12
12,C3N-01815,3
12,C3N-01816,4
12,C3N-02181,1
12,C3N-02188,7
12,C3N-02190,1
12,C3N-02769,3
12,C3N-02783,1
12,C3N-02784,4
12,C3N-03186,4
12,C3N-03188,7
12,E39,1
12,G523,6
12,G549,9
12,G620,28
12,G910,43
12,G945,10
12,G946,31
12,G967,23
12,G983,35
12,G1003,17
12,GSM4141788,1
12,GSM4141790,1
12,JK125,3
12,JK126,2
12,JK134,2
12,JK136,72
12,JK142,28
12,JK152,2
12,JK153,5
12,JK156,22
12,JK163,6
12,LB3018T,283
12,LB3579T,184
12,LB3612T,88
12,LB3667T,1115
12,LB3771T,3
12,LB3836T,2
12,LB3851T,137
12,LB3853T,182
12,LB3854T,840
12,LB3864T,590
12,LB3865T,389
12,LB3869T,56
12,LB3871T,8
12,LB3872T,20
12,LB3914T,133
12,LB3915T,36
12,LB3931T,97
12,LB3933T,768
12,LB3941T,606
12,LB3944T,166
12,LB3963T,17
12,LB4003T,89
12,LB4006T,4
12,LB4015T,5
12,LB4024T,21
12,LB4034T,547
12,LB4038T,115
12,LB4059T,301
12,LB4075T,382
12,LB4101T,857
12,LB4112T,78
12,LB4117T,386
12,LB4130T,7
12,LB4143T,38
12,LB4180T,41
12,MGH102,203
12,MGH105,27
12,MGH115,31
12,MGH124,238
12,MGH125,22
12,MGH126,1
12,ND1,82
12,ND2,161
12,ND3,4
12,ND4,28
12,ND5,2
12,ND6,1
12,ND7,96
12,ND8,18
12,P234_JAK,77
12,P294,251
12,P317,462
12,P322,31
12,Patient_1,89
12,Patient_2,960
12,Patient_3,97
12,Patient_4,33
12,R2,24
12,R3,9
12,R4,5
12,R5,14
12,SF9259S,1
12,SF11159,70
12,SF11209,2
12,SF11247,6
12,SF11644,456
12,SF11956,18
12,SF11979,20
12,SM006,16
12,SM011,15
12,SM012,6
12,SM017,15
12,SM018,42
12,X154,827
12,X192,1213
12,X194,21
12,ndGBM-01,31
12,ndGBM-02,98
12,ndGBM-03,10
12,ndGBM-04,72
12,ndGBM-05,980
12,ndGBM-07,3
12,ndGBM-08,192
12,ndGBM-09,91
12,ndGBM-11,13
12,rGBM-01,38
12,rGBM-02,5
12,rGBM-03,14
12,rGBM-04,16
13,3182,6
13,3282,12
13,3295,20
13,BT363,2
13,BT364,21
13,BT368,20
13,BT389,31
13,BT390,7
13,BT397,69
13,BT402,5
13,BT407,108
13,BT409,35
13,C3L-02705,1
13,C3N-00662,1
13,C3N-01814,1
13,C3N-01816,1
13,C3N-03188,2
13,E10,4
13,E100,1
13,G523,6
13,G549,5
13,G583,2
13,G620,3
13,G729,1
13,G910,2186
13,G945,5
13,G946,38
13,G967,115
13,G983,90
13,G1003,101
13,GSM4141788,4
13,GSM4141789,1
13,GSM4141790,8
13,JK136,1
13,JK142,1
13,JK152,1
13,JK153,3
13,JK156,4
13,LB3018T,86
13,LB3579T,176
13,LB3612T,354
13,LB3667T,870
13,LB3771T,69
13,LB3836T,203
13,LB3851T,363
13,LB3853T,188
13,LB3854T,354
13,LB3864T,209
13,LB3865T,321
13,LB3869T,166
13,LB3871T,1537
13,LB3872T,955
13,LB3914T,415
13,LB3915T,415
13,LB3931T,231
13,LB3933T,1750
13,LB3941T,292
13,LB3944T,276
13,LB3963T,71
13,LB4003T,397
13,LB4006T,69
13,LB4015T,37
13,LB4024T,42
13,LB4034T,337
13,LB4038T,4204
13,LB4059T,472
13,LB4075T,725
13,LB4101T,304
13,LB4112T,592
13,LB4117T,318
13,LB4130T,149
13,LB4143T,251
13,LB4180T,160
13,MGH102,3
13,MGH105,19
13,MGH114,10
13,MGH115,5
13,MGH118,24
13,MGH124,4
13,MGH126,8
13,MGH143,2
13,ND1,13
13,ND2,2
13,ND3,34
13,ND4,42
13,ND5,39
13,ND6,44
13,ND7,126
13,ND8,28
13,P294,21
13,P317,8
13,P322,9
13,Patient_1,59
13,Patient_2,610
13,Patient_3,55
13,Patient_4,251
13,R1,4
13,R2,215
13,R3,37
13,R4,107
13,R5,18
13,SF4297,1
13,SF11159,6
13,SF11209,4
13,SF11215,8
13,SF11232,21
13,SF11247,124
13,SF11644,33
