cluster,gene_set_library,Term,Adjusted P-value,Overlap,dominant_sample_fraction,n_contributing_samples,normalised_entropy,batch_qc_pass
19,GO_Biological_Process_2024,GOBP_ANTIMICROBIAL_HUMORAL_IMMUNE_RESPONSE_MEDIATED_BY_ANTIMICROBIAL_PEPTIDE,0.0,7/110,0.9467,4,0.054,False
19,GO_Biological_Process_2024,GOBP_RIBOSE_PHOSPHATE_BIOSYNTHETIC_PROCESS,0.0,118/232,0.9467,4,0.054,False
19,GO_Biological_Process_2024,GOBP_GENERATION_OF_PRECURSOR_METABOLITES_AND_ENERGY,0.0,201/476,0.9467,4,0.054,False
19,GO_Biological_Process_2024,GOBP_NADH_DEHYDROGENASE_COMPLEX_ASSEMBLY,0.0,38/60,0.9467,4,0.054,False
19,GO_Molecular_Function_2024,GOMF_STRUCTURAL_CONSTITUENT_OF_RIBOSOME,0.0,134/169,0.9467,4,0.054,False
19,GO_Molecular_Function_2024,GOMF_PROTON_TRANSMEMBRANE_TRANSPORTER_ACTIVITY,0.0,86/186,0.9467,4,0.054,False
19,GO_Molecular_Function_2024,GOMF_ELECTRON_TRANSFER_ACTIVITY,0.0,70/117,0.9467,4,0.054,False
19,GO_Molecular_Function_2024,GOMF_OXIDOREDUCTION_DRIVEN_ACTIVE_TRANSMEMBRANE_TRANSPORTER_ACTIVITY,0.0,56/68,0.9467,4,0.054,False
19,GO_Molecular_Function_2024,GOMF_OXIDOREDUCTASE_ACTIVITY_ACTING_ON_NAD_P_H_QUINONE_OR_SIMILAR_COMPOUND_AS_ACCEPTOR,0.0,40/58,0.9467,4,0.054,False
19,GO_Molecular_Function_2024,GOMF_PRIMARY_ACTIVE_TRANSMEMBRANE_TRANSPORTER_ACTIVITY,0.0,68/166,0.9467,4,0.054,False
19,GO_Molecular_Function_2024,GOMF_NADH_DEHYDROGENASE_UBIQUINONE_ACTIVITY,0.0,38/41,0.9467,4,0.054,False
19,GO_Molecular_Function_2024,GOMF_OXIDOREDUCTASE_ACTIVITY_ACTING_ON_NAD_P_H,0.0,40/87,0.9467,4,0.054,False
19,GO_Molecular_Function_2024,GOMF_RRNA_BINDING,0.0,35/67,0.9467,4,0.054,False
19,GO_Molecular_Function_2024,GOMF_ANTIOXIDANT_ACTIVITY,0.0,25/85,0.9467,4,0.054,False
