source,target,ligand_complex,receptor_complex,lr_means,cellphone_pvals,expr_prod,scaled_weight,lr_logfc,spec_weight,lrscore,specificity_rank,magnitude_rank,source_compartment,target_compartment,compartment_pair,direction,nerve_cluster,immune_subtype,nerve_dominant_sample_fraction,nerve_n_contributing_samples,nerve_normalised_entropy,nerve_batch_qc_pass,immune_dominant_sample_fraction,immune_n_contributing_samples,immune_normalised_entropy,immune_batch_qc_pass,batch_qc_pass
immune_microglia,nerve_c19,APOE,ABCA1,2.9904094,0.0,8.152261,1.3400402284992077,2.8440586523581226,0.052221373,0.9634624,0.0096371093731313,3.14036322943915e-06,immune,nerve,immune-nerve,immune_to_nerve,nerve_c19,microglia,0.9467,4.0,0.054,False,0.0187,44.0,0.9088,True,False
immune_microglia,nerve_c9,APOE,ABCA1,2.9004765,0.0,7.45449,1.2334820836606104,2.5365990240958864,0.047751624,0.9618544,0.0152840195976576,3.79968923651128e-06,immune,nerve,immune-nerve,immune_to_nerve,nerve_c9,microglia,0.8791,5.0,0.1446,False,0.0187,44.0,0.9088,True,False
immune_tam,nerve_c2,TIMP1,CD63,2.7334247,0.0,7.391044,1.2835052504042974,2.033205196261341,0.04071287,0.9616973,0.0320452461470498,1.4735483599578569e-05,immune,nerve,immune-nerve,immune_to_nerve,nerve_c2,tam,0.25,13.0,0.5666,True,0.1165,25.0,0.7417,True,True
immune_tam,nerve_c7,TIMP1,CD63,2.7110963,0.0,7.281653,1.266152678402612,2.0445587389762414,0.040110298,0.96142167,0.0338389689362403,1.565582022517999e-05,immune,nerve,immune-nerve,immune_to_nerve,nerve_c7,tam,0.1793,26.0,0.7072,True,0.1165,25.0,0.7417,True,True
immune_microglia,nerve_c12,APOE,ABCA1,2.7088275,0.0,5.9675283,1.0064057503978374,2.2240318955994827,0.03822652,0.9575565,0.0414865177175471,1.8078511939488565e-05,immune,nerve,immune-nerve,immune_to_nerve,nerve_c12,microglia,0.8072,7.0,0.2013,False,0.0187,44.0,0.9088,True,False
immune_microglia,nerve_c3,APOE,ABCA1,2.6917667,0.0,5.8351564,0.9861912948160804,2.402546530931327,0.037378572,0.9570983,0.0432774260187414,2.0675242058355383e-05,immune,nerve,immune-nerve,immune_to_nerve,nerve_c3,microglia,0.3912,13.0,0.4608,True,0.0187,44.0,0.9088,True,True
immune_microglia,nerve_c3,APOE,LRP2,2.6815262,0.0,5.7557015,3.0489755594527352,2.899795916919161,0.040726777,0.95681596,1.2730884456778432e-05,2.1762658461779045e-05,immune,nerve,immune-nerve,immune_to_nerve,nerve_c3,microglia,0.3912,13.0,0.4608,True,0.0187,44.0,0.9088,True,True
immune_microglia,nerve_c19,APOE,LRP2,2.663127,0.0,5.612946,2.9814329481796396,2.9616522102382,0.039716654,0.95629406,2.8117397943577652e-05,2.5191922935428017e-05,immune,nerve,immune-nerve,immune_to_nerve,nerve_c19,microglia,0.9467,4.0,0.054,False,0.0187,44.0,0.9088,True,False
immune_microglia,nerve_c15,APOE,LRP6,2.6457486,0.0,5.4781113,1.7599105402868354,2.5694424528921997,0.051372487,0.9557831,0.0104506966586985,3.080547048571871e-05,immune,nerve,immune-nerve,immune_to_nerve,nerve_c15,microglia,0.9903,1.0,0.0149,False,0.0187,44.0,0.9088,True,False
immune_microglia,nerve_c9,APOE,LRP2,2.6384969,0.0,5.421848,2.8910146433073507,2.7743089271516297,0.038364463,0.95556444,7.029477236172512e-05,3.416756132125423e-05,immune,nerve,immune-nerve,immune_to_nerve,nerve_c9,microglia,0.8791,5.0,0.1446,False,0.0187,44.0,0.9088,True,False
immune_microglia,nerve_c4,APOE,LRP2,2.5916977,0.0,5.0587425,2.719213052108234,2.824752709828199,0.035795163,0.9540693,0.0002553868170058,4.8528750416937134e-05,immune,nerve,immune-nerve,immune_to_nerve,nerve_c4,microglia,0.1409,18.0,0.5987,True,0.0187,44.0,0.9088,True,True
immune_tam,nerve_c17,PSAP,SORT1,2.4282026,0.0,5.8669825,1.9641795261966843,1.7495593852989229,0.025626283,0.9572098,0.014293692513822,7.838532729806341e-05,immune,nerve,immune-nerve,immune_to_nerve,nerve_c17,tam,0.6072,12.0,0.3472,False,0.1165,25.0,0.7417,True,False
immune_microglia,nerve_c12,APOE,LRP2,2.5345638,0.0,4.6154537,2.5094732917483773,2.5909428105615357,0.0326585,0.9520176,0.0013030337963402,8.477488630392166e-05,immune,nerve,immune-nerve,immune_to_nerve,nerve_c12,microglia,0.8072,7.0,0.2013,False,0.0187,44.0,0.9088,True,False
immune_microglia,nerve_c14,APOE,LRP6,2.5143552,0.0,4.458659,1.4751982241542507,2.568415426124533,0.041812297,0.951222,0.028292857200338,9.83032841585654e-05,immune,nerve,immune-nerve,immune_to_nerve,nerve_c14,microglia,0.4198,6.0,0.3596,True,0.0187,44.0,0.9088,True,True
immune_tam,nerve_c9,TIMP1,CD63,2.3653536,0.0,5.5878034,0.9974366414243416,1.5139830181107097,0.030779889,0.9562002,0.0432774260187414,0.0001103398322523,immune,nerve,immune-nerve,immune_to_nerve,nerve_c9,tam,0.8791,5.0,0.1446,False,0.1165,25.0,0.7417,True,False
immune_tam,nerve_c21,TIMP1,CD63,2.3480453,0.0,5.503007,0.9839842115567866,1.7963060590603583,0.030312793,0.95587885,0.0432774260187414,0.0001217654510337,immune,nerve,immune-nerve,immune_to_nerve,nerve_c21,tam,0.8488,6.0,0.1222,False,0.1165,25.0,0.7417,True,False
immune_tam,nerve_c17,TIMP1,FGFR2,2.3430681,0.0,5.4786224,3.201683183082129,2.9446858017899524,0.03639518,0.9557851,5.358286307728031e-06,0.0001256987285208,immune,nerve,immune-nerve,immune_to_nerve,nerve_c17,tam,0.6072,12.0,0.3472,False,0.1165,25.0,0.7417,True,False
immune_tam,nerve_c4,TIMP1,FGFR2,2.3261042,0.0,5.3955135,3.1631882209829247,3.0820130733346014,0.035843078,0.95546097,6.7810467480969824e-06,0.0001364923699435,immune,nerve,immune-nerve,immune_to_nerve,nerve_c4,tam,0.1409,18.0,0.5987,True,0.1165,25.0,0.7417,True,True
immune_microglia,nerve_c17,SPP1,ITGAV_ITGB1,2.54663,0.0,4.2407637,0.7010757160120173,2.0574287064347168,0.030054491,0.95004636,0.0432774260187414,0.0001364923699435,immune,nerve,immune-nerve,immune_to_nerve,nerve_c17,microglia,0.6072,12.0,0.3472,False,0.0187,44.0,0.9088,True,False
immune_tam,nerve_c5,TIMP1,CD63,2.3229795,0.0,5.3802056,0.9645031060742216,1.5592776658965215,0.029636353,0.95540047,0.0432774260187414,0.000137872732721,immune,nerve,immune-nerve,immune_to_nerve,nerve_c5,tam,0.226,19.0,0.6259,True,0.1165,25.0,0.7417,True,True
immune_tam,nerve_c12,TIMP1,CD63,2.319899,0.0,5.3651147,0.9621091934179062,1.4457071846534726,0.029553229,0.9553406,0.0432774260187414,0.0001392600548493,immune,nerve,immune-nerve,immune_to_nerve,nerve_c12,tam,0.8072,7.0,0.2013,False,0.1165,25.0,0.7417,True,False
immune_microglia,nerve_c17,PSAP,SORT1,2.30473,0.0,5.309537,1.866725982840195,2.1989107104826706,0.023191428,0.95511794,0.0182773797819576,0.000156447866268,immune,nerve,immune-nerve,immune_to_nerve,nerve_c17,microglia,0.6072,12.0,0.3472,False,0.0187,44.0,0.9088,True,False
immune_tam,nerve_c0,TIMP1,CD63,2.301199,0.0,5.273499,0.9475757353502254,1.5022780183960898,0.029048573,0.95497173,0.0432774260187414,0.0001639037073473,immune,nerve,immune-nerve,immune_to_nerve,nerve_c0,tam,0.4029,19.0,0.5772,True,0.1165,25.0,0.7417,True,True
immune_microglia,nerve_c1,APOE,LRP2,2.467647,0.0,4.0962615,2.2638198241567657,2.668336154011323,0.02898474,0.94921726,0.0042031454821943,0.0001730791499813,immune,nerve,immune-nerve,immune_to_nerve,nerve_c1,microglia,0.1983,17.0,0.5642,True,0.0187,44.0,0.9088,True,True
immune_microglia,nerve_c17,APOE,LRP2,2.4658406,0.0,4.0822444,2.257187686165761,2.429002323200509,0.028885562,0.9491346,0.0042771873679026,0.0001761929940367,immune,nerve,immune-nerve,immune_to_nerve,nerve_c17,microglia,0.6072,12.0,0.3472,False,0.0187,44.0,0.9088,True,False
immune_nk_cell,nerve_neuron,CCL5,GRM7,2.2773323,0.0,4.5573745,3.6953008596439503,2.904911739819827,0.2206885,0.9517275,1.1444863343789744e-06,0.0001905477555894,immune,nerve,immune-nerve,immune_to_nerve,nerve_neuron,nk_cell,0.4,10.0,0.5084,True,0.0794,26.0,0.7523,True,True
immune_microglia,nerve_c6,APOE,ABCA1,2.4558666,0.0,4.0048594,0.7066834677401053,2.136713615264779,0.025654143,0.9486706,0.0432774260187414,0.0001921773005384,immune,nerve,immune-nerve,immune_to_nerve,nerve_c6,microglia,0.2107,18.0,0.6248,True,0.0187,44.0,0.9088,True,True
immune_tam,nerve_c2,TIMP1,FGFR2,2.2522051,0.0,5.0334706,2.9955096146940985,2.9653122734265804,0.033437982,0.95395947,2.417885575359071e-05,0.0002369728943657,immune,nerve,immune-nerve,immune_to_nerve,nerve_c2,tam,0.25,13.0,0.5666,True,0.1165,25.0,0.7417,True,True
immune_microglia,nerve_c17,APOE,SORL1,2.4344134,0.0,3.8384087,0.6443649619647449,1.6987681759660571,0.03595489,0.9476272,0.0432774260187414,0.0002424422580005,immune,nerve,immune-nerve,immune_to_nerve,nerve_c17,microglia,0.6072,12.0,0.3472,False,0.0187,44.0,0.9088,True,False
immune_tam,nerve_c20,TIMP1,CD63,2.2391243,0.0,4.969386,0.8993297762502346,1.676890843613267,0.027373396,0.95367724,0.0432774260187414,0.0002573312499563,immune,nerve,immune-nerve,immune_to_nerve,nerve_c20,tam,0.3415,15.0,0.5197,True,0.1165,25.0,0.7417,True,True
immune_microglia,nerve_c15,SPP1,ITGAV_ITGB1,2.4869,0.0,3.7575722,0.6224847030331286,2.1381463867514148,0.02663009,0.9470964,0.0432774260187414,0.0002687880769944,immune,nerve,immune-nerve,immune_to_nerve,nerve_c15,microglia,0.9903,1.0,0.0149,False,0.0187,44.0,0.9088,True,False
immune_microglia,nerve_c9,SPP1,ITGAV_ITGB1,2.484717,0.0,3.7399101,0.6424329047373453,1.9887096302817455,0.024905195,0.94697833,0.0432774260187414,0.0002746096874003,immune,nerve,immune-nerve,immune_to_nerve,nerve_c9,microglia,0.8791,5.0,0.1446,False,0.0187,44.0,0.9088,True,False
immune_microglia,nerve_c3,APOE,SORL1,2.4207926,0.0,3.7327285,0.6282695386145682,1.7970620264262092,0.034964964,0.94693005,0.0432774260187414,0.0002785252970837,immune,nerve,immune-nerve,immune_to_nerve,nerve_c3,microglia,0.3912,13.0,0.4608,True,0.0187,44.0,0.9088,True,True
immune_nk_cell,nerve_c1,CALM1,PDE1C,2.218853,0.0,4.92318,2.424158736838951,2.003767679064589,0.022100631,0.95347047,0.0042031454821943,0.0003025987264373,immune,nerve,immune-nerve,immune_to_nerve,nerve_c1,nk_cell,0.1983,17.0,0.5642,True,0.0794,26.0,0.7523,True,True
immune_microglia,nerve_c1,IL18,IL1RAPL1,2.5815108,0.0,3.665127,2.488891994796146,3.175539899660639,0.036704805,0.9464689,0.0012602642518872,0.0003025987264373,immune,nerve,immune-nerve,immune_to_nerve,nerve_c1,microglia,0.1983,17.0,0.5642,True,0.0187,44.0,0.9088,True,True
immune_microglia,nerve_c4,APOE,SORL1,2.4090319,0.0,3.6414778,0.6143719835004909,1.8267452187810105,0.034110207,0.9463046,0.0432774260187414,0.0003087723936203,immune,nerve,immune-nerve,immune_to_nerve,nerve_c4,microglia,0.1409,18.0,0.5987,True,0.0187,44.0,0.9088,True,True
immune_tam,nerve_c4,PSAP,SORT1,2.217279,0.0,4.7705827,1.624690049371568,1.622250509476362,0.02083734,0.952767,0.0378573461027014,0.0003108440492599,immune,nerve,immune-nerve,immune_to_nerve,nerve_c4,tam,0.1409,18.0,0.5987,True,0.1165,25.0,0.7417,True,True
immune_tam,nerve_c12,PSAP,SORT1,2.2072608,0.0,4.7185073,1.6085652205249896,1.5089627695258905,0.020609882,0.9525195,0.0403079100029097,0.0003319402570584,immune,nerve,immune-nerve,immune_to_nerve,nerve_c12,tam,0.8072,7.0,0.2013,False,0.1165,25.0,0.7417,True,False
immune_tam,nerve_c17,PSAP,GPR37,2.1967282,0.0,4.663758,2.8602792897357516,1.7218247050677633,0.035019252,0.95225483,0.0160139207012329,0.0003693863025711,immune,nerve,immune-nerve,immune_to_nerve,nerve_c17,tam,0.6072,12.0,0.3472,False,0.1165,25.0,0.7417,True,False
immune_microglia,nerve_c3,IL18,IL1RAPL1,2.475639,0.0,3.4852026,2.373113147639735,2.990715744459147,0.034902934,0.94517934,0.0025881662430995,0.0003923439000322,immune,nerve,immune-nerve,immune_to_nerve,nerve_c3,microglia,0.3912,13.0,0.4608,True,0.0187,44.0,0.9088,True,True
immune_microglia,nerve_c11,APOE,LRP2,2.3870516,0.0,3.4709384,1.9679511961351657,2.5259898105628382,0.024560018,0.94507295,0.0127101041460102,0.0003970180958161,immune,nerve,immune-nerve,immune_to_nerve,nerve_c11,microglia,0.1876,18.0,0.5976,True,0.0187,44.0,0.9088,True,True
immune_tam,nerve_c11,PSAP,SORT1,2.1828318,0.0,4.591523,1.5692454051308873,1.5678762979174063,0.020055229,0.95189875,0.0432774260187414,0.0004064490900024,immune,nerve,immune-nerve,immune_to_nerve,nerve_c11,tam,0.1876,18.0,0.5976,True,0.1165,25.0,0.7417,True,True
immune_microglia,nerve_c10,APOE,LRP2,2.383873,0.0,3.4462771,1.9562824089620332,2.6612284503642885,0.024385517,0.94488764,0.013306886739388,0.0004088240994805,immune,nerve,immune-nerve,immune_to_nerve,nerve_c10,microglia,0.2572,14.0,0.5531,True,0.0187,44.0,0.9088,True,True
immune_tam,nerve_c22,TIMP1,CD63,2.177415,0.0,4.6670604,0.8513683615055964,1.5584822372786438,0.025708063,0.9522709,0.0432774260187414,0.0004329525974565,immune,nerve,immune-nerve,immune_to_nerve,nerve_c22,tam,0.2879,24.0,0.4767,True,0.1165,25.0,0.7417,True,True
immune_microglia,nerve_c12,SPP1,ITGAV_ITGB1,2.4439874,0.0,3.410423,0.5660208538114929,1.92156966596521,0.024169827,0.94461465,0.0432774260187414,0.0004354033499859,immune,nerve,immune-nerve,immune_to_nerve,nerve_c12,microglia,0.8072,7.0,0.2013,False,0.0187,44.0,0.9088,True,False
immune_tam,nerve_c3,TIMP1,FGFR2,2.1679473,0.0,4.620678,2.804329209213196,2.905342515203577,0.030695746,0.9520434,0.0001314053620651,0.000467889071308,immune,nerve,immune-nerve,immune_to_nerve,nerve_c3,tam,0.3912,13.0,0.4608,True,0.1165,25.0,0.7417,True,True
immune_tam,nerve_c17,TIMP1,CD63,2.164693,0.0,4.604735,0.8414807248180692,1.1582374853240125,0.02536475,0.95196444,0.0432774260187414,0.0004755509050055,immune,nerve,immune-nerve,immune_to_nerve,nerve_c17,tam,0.6072,12.0,0.3472,False,0.1165,25.0,0.7417,True,False
immune_microglia,nerve_c19,IL18,IL1RAPL1,2.36779,0.0,3.3019176,2.2551759582027655,2.7394792723351045,0.033067405,0.9437628,0.0043393736096993,0.0004989079344191,immune,nerve,immune-nerve,immune_to_nerve,nerve_c19,microglia,0.9467,4.0,0.054,False,0.0187,44.0,0.9088,True,False
immune_tam,nerve_c1,PSAP,SORT1,2.1565032,0.0,4.4546657,1.5268681493164282,1.5535955565430155,0.01945745,0.9512012,0.0432774260187414,0.0005094676672418,immune,nerve,immune-nerve,immune_to_nerve,nerve_c1,tam,0.1983,17.0,0.5642,True,0.1165,25.0,0.7417,True,True
immune_microglia,nerve_c4,IL18,IL1RAPL1,2.3605604,0.0,3.2896314,2.2472716136874262,2.861219959213688,0.032944366,0.9436638,0.004605363096677,0.0005201373532058,immune,nerve,immune-nerve,immune_to_nerve,nerve_c4,microglia,0.1409,18.0,0.5987,True,0.0187,44.0,0.9088,True,True
immune_t_cell,nerve_c1,CALM1,PDE1C,2.1548839,0.0,4.637853,2.3671192292205245,1.974113825053725,0.02081977,0.95212805,0.0049720778244304,0.0005201373532058,immune,nerve,immune-nerve,immune_to_nerve,nerve_c1,t_cell,0.1983,17.0,0.5642,True,0.0821,23.0,0.7277,True,True
immune_nk_cell,nerve_c11,CALM1,PDE1C,2.1535387,0.0,4.634816,2.294415654420277,1.961092924162234,0.020806136,0.95211315,0.0053249168660681,0.0005255134782628,immune,nerve,immune-nerve,immune_to_nerve,nerve_c11,nk_cell,0.1876,18.0,0.5976,True,0.0794,26.0,0.7523,True,True
immune_tam,nerve_c9,PSAP,SORT1,2.1506324,0.0,4.4241476,1.5174177939091074,1.4129458303519558,0.019324152,0.9510414,0.0432774260187414,0.0005282118844464,immune,nerve,immune-nerve,immune_to_nerve,nerve_c9,tam,0.8791,5.0,0.1446,False,0.1165,25.0,0.7417,True,False
immune_dendritic,nerve_c15,PDGFB,ADGRV1,0.07830489,0.588,0.0052248994,-0.1293578422408595,-0.4021926249347416,0.0055118278,0.4003239,1.0,0.0005317053896027,immune,nerve,immune-nerve,immune_to_nerve,nerve_c15,dendritic,0.9903,1.0,0.0149,False,0.0815,25.0,0.7859,True,False
immune_microglia,nerve_c10,IL18,IL1RAPL1,2.3191411,0.0,3.2192411,2.20197596253106,2.90155792582808,0.032239433,0.943086,0.0054637772010909,0.0005751356622167,immune,nerve,immune-nerve,immune_to_nerve,nerve_c10,microglia,0.2572,14.0,0.5531,True,0.0187,44.0,0.9088,True,True
immune_microglia,nerve_c2,APOE,SORL1,2.3509083,0.0,3.1905103,0.5456877209319854,1.6566134962206402,0.029885937,0.942845,0.0432774260187414,0.0006123582011371,immune,nerve,immune-nerve,immune_to_nerve,nerve_c2,microglia,0.25,13.0,0.5666,True,0.0187,44.0,0.9088,True,True
immune_microglia,nerve_c13,APOE,ABCA1,2.3496306,0.0,3.1805966,0.5808091587185585,1.7492606026226685,0.020374117,0.94276106,0.0432774260187414,0.000621112862745,immune,nerve,immune-nerve,immune_to_nerve,nerve_c13,microglia,0.9595,1.0,0.0572,False,0.0187,44.0,0.9088,True,False
immune_microglia,nerve_c13,SPP1,ITGAV_ITGB1,2.4135923,0.0,3.1645398,0.5513742339198675,2.1657572677844823,0.021073628,0.94262433,0.0432774260187414,0.0006388073954889,immune,nerve,immune-nerve,immune_to_nerve,nerve_c13,microglia,0.9595,1.0,0.0572,False,0.0187,44.0,0.9088,True,False
immune_tam,nerve_c12,TIMP1,FGFR2,2.1187057,0.0,4.379435,2.6925984812417196,2.6604875440157776,0.029093144,0.9508044,0.0003273758201849,0.0006567491505099,immune,nerve,immune-nerve,immune_to_nerve,nerve_c12,tam,0.8072,7.0,0.2013,False,0.1165,25.0,0.7417,True,False
immune_tam,nerve_c0,PSAP,GPR37,2.1149647,0.0,4.2387443,2.625418009124166,1.7920250754084903,0.0318279,0.9500351,0.0118601669923703,0.0006627845374047,immune,nerve,immune-nerve,immune_to_nerve,nerve_c0,tam,0.4029,19.0,0.5772,True,0.1165,25.0,0.7417,True,True
immune_microglia,nerve_c2,APOE,ABCA1,2.3407533,0.0,3.1117208,0.5702916447086195,1.7362061564739582,0.019932916,0.9421675,0.0432774260187414,0.0006810554988063,immune,nerve,immune-nerve,immune_to_nerve,nerve_c2,microglia,0.25,13.0,0.5666,True,0.0187,44.0,0.9088,True,True
immune_microglia,nerve_c6,APOE,LRP2,2.340577,0.0,3.110351,1.7973393631103227,2.5645162620441324,0.022008538,0.9421555,0.0227844325388181,0.0006841247899121,immune,nerve,immune-nerve,immune_to_nerve,nerve_c6,microglia,0.2107,18.0,0.6248,True,0.0187,44.0,0.9088,True,True
immune_microglia,nerve_c3,APOE,LRP4,2.33151,0.0,3.0400035,1.0306995247716415,2.241909612103516,0.03896063,0.941529,0.0382078471324961,0.0007373499440741,immune,nerve,immune-nerve,immune_to_nerve,nerve_c3,microglia,0.3912,13.0,0.4608,True,0.0187,44.0,0.9088,True,True
immune_tam,nerve_c19,PSAP,SORT1,2.0983148,0.0,4.1521964,1.43321136995109,1.505927185996241,0.018136302,0.9495432,0.0526752519162983,0.000750161495116,immune,nerve,immune-nerve,immune_to_nerve,nerve_c19,tam,0.9467,4.0,0.054,False,0.1165,25.0,0.7417,True,False
immune_microglia,nerve_c4,PSAP,SORT1,2.0938063,0.0,4.317311,1.5272365060150783,2.0716018346601097,0.018857501,0.9504692,0.0453609218071364,0.0007598421592253,immune,nerve,immune-nerve,immune_to_nerve,nerve_c4,microglia,0.1409,18.0,0.5987,True,0.0187,44.0,0.9088,True,True
immune_t_cell,nerve_c11,CALM1,PDE1C,2.0895696,0.0,4.3662014,2.2373761468018505,1.93143907015137,0.019600298,0.95073354,0.0060073894921544,0.0007958652690786,immune,nerve,immune-nerve,immune_to_nerve,nerve_c11,t_cell,0.1876,18.0,0.5976,True,0.0821,23.0,0.7277,True,True
immune_microglia,nerve_c11,IL18,IL1RAPL1,2.1856186,0.0,2.9923255,2.0559609842097415,2.9537779202457783,0.029966963,0.9410923,0.0062983434953478,0.0008058336820448,immune,nerve,immune-nerve,immune_to_nerve,nerve_c11,microglia,0.1876,18.0,0.5976,True,0.0187,44.0,0.9088,True,True
immune_tam,nerve_c20,TIMP1,FGFR2,2.0865645,0.0,4.22197,2.619670374261511,2.9764800484099325,0.028047081,0.94994086,0.0005506432799541,0.0008158637347913,immune,nerve,immune-nerve,immune_to_nerve,nerve_c20,tam,0.3415,15.0,0.5197,True,0.1165,25.0,0.7417,True,True
immune_microglia,nerve_c12,PSAP,SORT1,2.0837882,0.0,4.270183,1.5111116771685005,1.958314094709638,0.018651655,0.95021015,0.0474208753625851,0.0008429117282345,immune,nerve,immune-nerve,immune_to_nerve,nerve_c12,microglia,0.8072,7.0,0.2013,False,0.0187,44.0,0.9088,True,False
immune_microglia,nerve_c13,SPP1,CD44,2.3837914,0.0,2.9234614,0.427296110966729,1.866893545159119,0.043815423,0.94044363,0.0526385134896926,0.0008843050036206,immune,nerve,immune-nerve,immune_to_nerve,nerve_c13,microglia,0.9595,1.0,0.0572,False,0.0187,44.0,0.9088,True,False
immune_dendritic,nerve_c1,IL18,IL1RAPL1,2.494495,0.0,2.9144757,2.3697249559057556,2.539323622879861,0.029187327,0.9403573,0.0026661762865602,0.0008948073787664,immune,nerve,immune-nerve,immune_to_nerve,nerve_c1,dendritic,0.1983,17.0,0.5642,True,0.0815,25.0,0.7859,True,True
immune_microglia,nerve_c17,PSAP,GPR37,2.0732555,0.0,4.220636,2.7628257463792623,2.171176030251511,0.03169193,0.94993335,0.0015329702965996,0.0009018430601077,immune,nerve,immune-nerve,immune_to_nerve,nerve_c17,microglia,0.6072,12.0,0.3472,False,0.0187,44.0,0.9088,True,False
immune_tam,nerve_c9,TIMP1,FGFR2,2.071397,0.0,4.147662,2.585254802035449,2.5604059803900316,0.027553441,0.949517,0.0007192812781901,0.0009124480562055,immune,nerve,immune-nerve,immune_to_nerve,nerve_c9,tam,0.8791,5.0,0.1446,False,0.1165,25.0,0.7417,True,False
immune_microglia,nerve_c12,APOE,SORL1,2.3115177,0.0,2.8848884,0.4991412967438392,1.528741971486082,0.027023135,0.94007057,0.0432774260187414,0.0009374323895285,immune,nerve,immune-nerve,immune_to_nerve,nerve_c12,microglia,0.8072,7.0,0.2013,False,0.0187,44.0,0.9088,True,False
immune_microglia,nerve_c2,SPP1,ITGAV_ITGB1,2.3782215,0.0,2.8784027,0.5060897976095607,1.8778817855278371,0.019168155,0.94000715,0.0432774260187414,0.0009446322225961,immune,nerve,immune-nerve,immune_to_nerve,nerve_c2,microglia,0.25,13.0,0.5666,True,0.0187,44.0,0.9088,True,True
immune_tam,nerve_c19,TIMP1,FGFR2,2.064175,0.0,4.1122794,2.5688682218722136,2.761721755655797,0.027318396,0.94931126,0.000798386871019,0.0009554834254164,immune,nerve,immune-nerve,immune_to_nerve,nerve_c19,tam,0.9467,4.0,0.054,False,0.1165,25.0,0.7417,True,False
immune_microglia,nerve_c11,APOE,LRP6,2.3091152,0.0,2.8662462,1.030469335151044,2.2062252880791133,0.026879009,0.9398877,0.0432774260187414,0.0009773702502437,immune,nerve,immune-nerve,immune_to_nerve,nerve_c11,microglia,0.1876,18.0,0.5976,True,0.0187,44.0,0.9088,True,True
immune_microglia,nerve_c11,PSAP,SORT1,2.059359,0.0,4.1552644,1.471791861774398,2.017227623101154,0.018149702,0.9495609,0.0525161908469079,0.0009773702502437,immune,nerve,immune-nerve,immune_to_nerve,nerve_c11,microglia,0.1876,18.0,0.5976,True,0.0187,44.0,0.9088,True,True
immune_nk_cell,nerve_c19,CALM1,PDE1C,2.0586321,0.0,4.2158017,2.1058918274349296,1.813939427134936,0.018925142,0.9499061,0.010706545494101,0.0009810419505084,immune,nerve,immune-nerve,immune_to_nerve,nerve_c19,nk_cell,0.9467,4.0,0.054,False,0.0794,26.0,0.7523,True,False
immune_tam,nerve_c3,PSAP,SORT1,2.0571675,0.0,3.938309,1.3669832977336067,1.3451082497763904,0.017202068,0.948261,0.064809860387886,0.000988406029906,immune,nerve,immune-nerve,immune_to_nerve,nerve_c3,tam,0.3912,13.0,0.4608,True,0.1165,25.0,0.7417,True,True
immune_microglia,nerve_c7,APOE,ABCA1,2.3048005,0.0,2.83277,0.5276919475609727,1.8078362207675531,0.018146027,0.9395549,0.0525406383022273,0.0010331638285489,immune,nerve,immune-nerve,immune_to_nerve,nerve_c7,microglia,0.1793,26.0,0.7072,True,0.0187,44.0,0.9088,True,True
immune_microglia,nerve_c13,APOE,LRP6,2.3042865,0.0,2.8287828,1.020006727162461,2.219359301325763,0.026527684,0.93951494,0.0432774260187414,0.0010369382030526,immune,nerve,immune-nerve,immune_to_nerve,nerve_c13,microglia,0.9595,1.0,0.0572,False,0.0187,44.0,0.9088,True,False
immune_microglia,nerve_c1,APOE,LRP6,2.2979126,0.0,2.779329,1.0061943581741049,2.17787083241246,0.026063919,0.9390119,0.0432774260187414,0.0011099462034614,immune,nerve,immune-nerve,immune_to_nerve,nerve_c1,microglia,0.1983,17.0,0.5642,True,0.0187,44.0,0.9088,True,True
immune_dendritic,nerve_c3,IL18,IL1RAPL1,2.3886232,0.0,2.7714016,2.2539461087493446,2.354499467678369,0.027754497,0.93893003,0.0043518637139478,0.0011295684435292,immune,nerve,immune-nerve,immune_to_nerve,nerve_c3,dendritic,0.3912,13.0,0.4608,True,0.0815,25.0,0.7859,True,True
immune_nk_cell,nerve_c10,CALM1,PDE1C,2.0410516,0.0,4.1381826,2.070970014459976,1.9229181238213775,0.018576702,0.9494621,0.0090658239253557,0.0011295684435292,immune,nerve,immune-nerve,immune_to_nerve,nerve_c10,nk_cell,0.2572,14.0,0.5531,True,0.0794,26.0,0.7523,True,True
immune_tam,nerve_c0,PSAP,SORT1,2.0363493,0.0,3.8300946,1.3334752841954245,1.396711894315891,0.0167294,0.94757324,0.0721579159315256,0.0011613189527849,immune,nerve,immune-nerve,immune_to_nerve,nerve_c0,tam,0.4029,19.0,0.5772,True,0.1165,25.0,0.7417,True,True
immune_tam,nerve_c9,PSAP,GPR37,2.034553,0.0,3.8207583,2.394441684460196,1.529803547255397,0.028689329,0.9475127,0.0368342670903844,0.0011854182767397,immune,nerve,immune-nerve,immune_to_nerve,nerve_c9,tam,0.8791,5.0,0.1446,False,0.1165,25.0,0.7417,True,False
immune_microglia,nerve_c19,APOE,LRP6,2.2898326,0.0,2.716637,0.9886867217517432,2.2337459098697128,0.025476005,0.9383553,0.0432774260187414,0.001205688643237,immune,nerve,immune-nerve,immune_to_nerve,nerve_c19,microglia,0.9467,4.0,0.054,False,0.0187,44.0,0.9088,True,False
