source,target,ligand_complex,receptor_complex,lr_means,cellphone_pvals,expr_prod,scaled_weight,lr_logfc,spec_weight,lrscore,specificity_rank,magnitude_rank,direction,nerve_cluster,dominant_sample_fraction,n_contributing_samples,normalised_entropy,batch_qc_pass
nerve_c20,malignant,SPP1,ITGAV_ITGB1,1.7596226,0.0,1.1613079,0.768640174788068,0.8730351528752271,0.06470808,0.897013,0.1118245505036883,0.0161119135195026,nerve_to_malignant,nerve_c20,0.3415,15,0.5197,True
malignant,nerve_c13,PTN,PTPRS,1.4000819,0.302,1.1586969,0.0241950278411,0.8789431512739735,0.039784778,0.896909,0.9107641342707218,0.0162259040932235,malignant_to_nerve,nerve_c13,0.9595,1,0.0572,False
malignant,nerve_c11,CALM3,PDE1C,1.3335835,0.0,1.1917144,1.2160438731445995,1.3490332088657475,0.09376422,0.89820075,0.0196684719973873,0.0163402841098165,malignant_to_nerve,nerve_c11,0.1876,18,0.5976,True
nerve_c6,malignant,NCAM1,PTPRA,1.3302556,0.0,1.4278119,0.3239934026667387,0.3815781942524242,0.05114244,0.90617204,0.4044514552198303,0.016859810023641,nerve_to_malignant,nerve_c6,0.2107,18,0.6248,True
malignant,nerve_c12,IL1RAPL1,PTPRD,1.4530201,0.0,1.1505951,0.6879863437680345,-0.7894125534819014,0.06667622,0.89658415,0.6550381218195626,0.016859810023641,malignant_to_nerve,nerve_c12,0.8072,7,0.2013,False
malignant,nerve_c5,NCAM1,FGFR2,1.3290707,0.0,1.720043,0.9543826564131852,0.5884718017849009,0.059460487,0.9137943,0.1887388075341059,0.0169180212457085,malignant_to_nerve,nerve_c5,0.226,19,0.6259,True
malignant,nerve_c9,AGRN,MUSK,0.09399146,0.0,0.007991836,0.1243089283846413,0.0298140257908701,0.075449884,0.41946423,0.5694242702846785,0.0172770827511363,malignant_to_nerve,nerve_c9,0.8791,5,0.1446,False
nerve_c13,malignant,TNC,EGFR,1.323968,0.0,1.6927217,0.2862652172807748,2.113443296123067,0.4246776,0.9131616,0.0033593753092191,0.0176241328912069,nerve_to_malignant,nerve_c13,0.9595,1,0.0572,False
nerve_c4,malignant,CNTN2,NRCAM,1.3200988,0.0,1.7351944,1.1183438761280973,1.4306131398232127,0.061199453,0.9141391,0.020960983933949,0.0179224676362907,nerve_to_malignant,nerve_c4,0.1409,18,0.5987,True
nerve_c21,malignant,GSTP1,EGFR,1.3193004,0.037,1.6780725,0.0722402050783431,1.8251514740115808,0.059779193,0.9128163,0.1897870855772156,0.0180424827565107,nerve_to_malignant,nerve_c21,0.8488,6,0.1222,False
nerve_c13,malignant,VIM,CD44,1.3164836,0.188,1.1962346,0.0906673625514912,0.7866405872061011,0.15185313,0.8983737,0.3571751415650696,0.0184655755179088,nerve_to_malignant,nerve_c13,0.9595,1,0.0572,False
malignant,nerve_c19,CALM1,PTPRA,1.3164353,0.0,1.7051443,0.2450159108286512,0.2966695174489502,0.069841996,0.913451,0.0917210802125013,0.0185264044231808,malignant_to_nerve,nerve_c19,0.9467,4,0.054,False
nerve_c0,malignant,EDIL3,ITGAV,1.3129838,0.0,1.1552398,1.0523826548067376,1.1010454291553873,0.052386668,0.8967708,0.087469270071457,0.0188319994422762,nerve_to_malignant,nerve_c0,0.4029,19,0.5772,True
malignant,nerve_c6,CALM1,PDE1C,1.3122878,0.0,1.69284,0.5561735105350828,0.7269559231868887,0.050966192,0.9131643,0.2380947917709082,0.0189549140405139,malignant_to_nerve,nerve_c6,0.2107,18,0.6248,True
malignant,nerve_c9,EFNB2,EPHA4,0.09185164,1.0,0.008092904,-0.135895247148118,-0.2617330361420508,0.06417593,0.42099512,1.0,0.0193458633459698,malignant_to_nerve,nerve_c9,0.8791,5,0.1446,False
nerve_c19,malignant,NRXN3,NLGN1,1.3074222,0.0,1.708939,0.3557470723595134,0.170501406459629,0.06803292,0.9135389,0.2286402851239036,0.0196065554721362,nerve_to_malignant,nerve_c19,0.9467,4,0.054,False
