nerve_leiden,cell_type_predicted,sample_id,n_cells
12,inhibitory_neuron,BT363,0
12,inhibitory_neuron,BT364,0
12,inhibitory_neuron,BT368,0
12,inhibitory_neuron,BT389,0
12,inhibitory_neuron,BT390,0
12,inhibitory_neuron,BT397,0
12,inhibitory_neuron,BT402,0
12,inhibitory_neuron,BT407,0
12,inhibitory_neuron,BT409,0
12,inhibitory_neuron,C3L-02705,0
12,inhibitory_neuron,C3L-03405,0
12,inhibitory_neuron,C3L-03968,0
12,inhibitory_neuron,C3N-00662,0
12,inhibitory_neuron,C3N-01334,0
12,inhibitory_neuron,C3N-01798,0
12,inhibitory_neuron,C3N-01814,0
12,inhibitory_neuron,C3N-01815,0
12,inhibitory_neuron,C3N-01816,0
12,inhibitory_neuron,C3N-02181,0
12,inhibitory_neuron,C3N-02188,0
12,inhibitory_neuron,C3N-02190,0
12,inhibitory_neuron,C3N-02769,0
12,inhibitory_neuron,C3N-02783,0
12,inhibitory_neuron,C3N-02784,0
12,inhibitory_neuron,C3N-03184,0
12,inhibitory_neuron,C3N-03186,0
12,inhibitory_neuron,C3N-03188,0
12,inhibitory_neuron,E10,0
12,inhibitory_neuron,E100,0
12,inhibitory_neuron,G523,0
12,inhibitory_neuron,G549,0
12,inhibitory_neuron,G566,0
12,inhibitory_neuron,G583,0
12,inhibitory_neuron,G620,0
12,inhibitory_neuron,G637,0
12,inhibitory_neuron,G729,0
12,inhibitory_neuron,G799,0
12,inhibitory_neuron,G837,0
12,inhibitory_neuron,G851,0
12,inhibitory_neuron,G910,0
12,inhibitory_neuron,G945,0
12,inhibitory_neuron,G946,0
12,inhibitory_neuron,G967,0
12,inhibitory_neuron,G983,0
12,inhibitory_neuron,G1003,0
12,inhibitory_neuron,GSM4141788,0
12,inhibitory_neuron,GSM4141789,0
12,inhibitory_neuron,GSM4141790,0
12,inhibitory_neuron,JK125,0
12,inhibitory_neuron,JK134,0
12,inhibitory_neuron,JK136,0
12,inhibitory_neuron,JK142,0
12,inhibitory_neuron,JK153,0
12,inhibitory_neuron,JK156,0
12,inhibitory_neuron,JK163,0
12,inhibitory_neuron,LB3018T,0
12,inhibitory_neuron,LB3579T,0
12,inhibitory_neuron,LB3612T,0
12,inhibitory_neuron,LB3667T,0
12,inhibitory_neuron,LB3771T,0
12,inhibitory_neuron,LB3851T,0
12,inhibitory_neuron,LB3853T,0
12,inhibitory_neuron,LB3854T,0
12,inhibitory_neuron,LB3864T,0
12,inhibitory_neuron,LB3865T,0
12,inhibitory_neuron,LB3869T,0
12,inhibitory_neuron,LB3871T,0
12,inhibitory_neuron,LB3872T,0
12,inhibitory_neuron,LB3914T,0
12,inhibitory_neuron,LB3915T,0
12,inhibitory_neuron,LB3931T,0
12,inhibitory_neuron,LB3944T,0
12,inhibitory_neuron,LB3963T,0
12,inhibitory_neuron,LB4003T,0
12,inhibitory_neuron,LB4006T,0
12,inhibitory_neuron,LB4015T,0
12,inhibitory_neuron,LB4024T,0
12,inhibitory_neuron,LB4034T,0
12,inhibitory_neuron,LB4059T,0
12,inhibitory_neuron,LB4075T,0
12,inhibitory_neuron,LB4101T,0
12,inhibitory_neuron,LB4117T,0
12,inhibitory_neuron,LB4180T,0
12,inhibitory_neuron,MGH102,0
12,inhibitory_neuron,MGH105,0
12,inhibitory_neuron,MGH114,0
12,inhibitory_neuron,MGH115,0
12,inhibitory_neuron,MGH118,0
12,inhibitory_neuron,MGH124,0
12,inhibitory_neuron,MGH125,0
12,inhibitory_neuron,MGH126,0
12,inhibitory_neuron,ND4,0
12,inhibitory_neuron,P234_JAK,0
12,inhibitory_neuron,P294,0
12,inhibitory_neuron,P317,0
12,inhibitory_neuron,P322,0
12,inhibitory_neuron,Patient_2,0
12,inhibitory_neuron,Patient_4,0
12,inhibitory_neuron,R2,0
12,inhibitory_neuron,R3,0
12,inhibitory_neuron,R5,0
12,inhibitory_neuron,SF4297,0
12,inhibitory_neuron,SF6996,0
12,inhibitory_neuron,SF9259R,0
12,inhibitory_neuron,SF9259S,0
12,inhibitory_neuron,SF10022,0
12,inhibitory_neuron,SF10127,0
12,inhibitory_neuron,SF11159,0
12,inhibitory_neuron,SF11209,0
12,inhibitory_neuron,SF11232,0
12,inhibitory_neuron,SF11247,0
12,inhibitory_neuron,SF11644,0
12,inhibitory_neuron,SF11956,0
12,inhibitory_neuron,SF11979,0
12,inhibitory_neuron,SM006,0
12,inhibitory_neuron,SM011,0
12,inhibitory_neuron,SM012,0
12,inhibitory_neuron,SM017,0
12,inhibitory_neuron,SM018,0
12,inhibitory_neuron,X154,0
12,inhibitory_neuron,X192,0
12,inhibitory_neuron,X194,0
12,inhibitory_neuron,ndGBM-01,0
12,inhibitory_neuron,ndGBM-02,0
12,inhibitory_neuron,ndGBM-03,0
12,inhibitory_neuron,ndGBM-04,0
12,inhibitory_neuron,ndGBM-05,0
12,inhibitory_neuron,ndGBM-06,0
12,inhibitory_neuron,ndGBM-07,0
12,inhibitory_neuron,ndGBM-08,0
12,inhibitory_neuron,ndGBM-09,0
12,inhibitory_neuron,ndGBM-11,0
12,inhibitory_neuron,rGBM-01,0
12,inhibitory_neuron,rGBM-02,0
12,inhibitory_neuron,rGBM-03,0
12,inhibitory_neuron,rGBM-04,0
12,oligodendrocyte,3182,0
12,oligodendrocyte,3282,0
12,oligodendrocyte,3295,0
12,oligodendrocyte,BT333,5
12,oligodendrocyte,BT346,6
12,oligodendrocyte,BT363,0
12,oligodendrocyte,BT364,0
12,oligodendrocyte,BT368,0
12,oligodendrocyte,BT389,0
12,oligodendrocyte,BT390,0
12,oligodendrocyte,BT397,0
12,oligodendrocyte,BT402,0
12,oligodendrocyte,BT407,1
12,oligodendrocyte,BT409,0
12,oligodendrocyte,C3L-02705,0
12,oligodendrocyte,C3L-03405,0
12,oligodendrocyte,C3L-03968,424
12,oligodendrocyte,C3N-00662,10
12,oligodendrocyte,C3N-01334,0
12,oligodendrocyte,C3N-01798,0
12,oligodendrocyte,C3N-01814,574
12,oligodendrocyte,C3N-01815,2
12,oligodendrocyte,C3N-01816,1
12,oligodendrocyte,C3N-02181,19
12,oligodendrocyte,C3N-02188,0
12,oligodendrocyte,C3N-02190,0
12,oligodendrocyte,C3N-02769,0
12,oligodendrocyte,C3N-02783,65
12,oligodendrocyte,C3N-02784,2
12,oligodendrocyte,C3N-03184,0
12,oligodendrocyte,C3N-03186,1
12,oligodendrocyte,C3N-03188,16
12,oligodendrocyte,E10,0
12,oligodendrocyte,E100,0
12,oligodendrocyte,G523,109
12,oligodendrocyte,G549,1
12,oligodendrocyte,G566,0
12,oligodendrocyte,G583,2
12,oligodendrocyte,G620,1
12,oligodendrocyte,G637,1
12,oligodendrocyte,G729,2
12,oligodendrocyte,G799,20
12,oligodendrocyte,G837,0
12,oligodendrocyte,G851,0
12,oligodendrocyte,G910,0
12,oligodendrocyte,G945,0
12,oligodendrocyte,G946,0
12,oligodendrocyte,G967,0
12,oligodendrocyte,G983,0
12,oligodendrocyte,G1003,0
12,oligodendrocyte,GSM4141788,0
12,oligodendrocyte,GSM4141789,0
12,oligodendrocyte,GSM4141790,0
12,oligodendrocyte,JK125,1
12,oligodendrocyte,JK134,1
12,oligodendrocyte,JK136,0
12,oligodendrocyte,JK142,1
12,oligodendrocyte,JK153,3
12,oligodendrocyte,JK156,0
12,oligodendrocyte,JK163,0
12,oligodendrocyte,LB3018T,0
12,oligodendrocyte,LB3579T,0
12,oligodendrocyte,LB3612T,0
12,oligodendrocyte,LB3667T,0
12,oligodendrocyte,LB3771T,0
12,oligodendrocyte,LB3851T,0
12,oligodendrocyte,LB3853T,0
12,oligodendrocyte,LB3854T,0
12,oligodendrocyte,LB3864T,0
12,oligodendrocyte,LB3865T,0
12,oligodendrocyte,LB3869T,0
12,oligodendrocyte,LB3871T,1
12,oligodendrocyte,LB3872T,0
12,oligodendrocyte,LB3914T,0
12,oligodendrocyte,LB3915T,1
12,oligodendrocyte,LB3931T,0
12,oligodendrocyte,LB3944T,0
12,oligodendrocyte,LB3963T,0
12,oligodendrocyte,LB4003T,0
12,oligodendrocyte,LB4006T,0
12,oligodendrocyte,LB4015T,0
12,oligodendrocyte,LB4024T,1
12,oligodendrocyte,LB4034T,0
12,oligodendrocyte,LB4059T,0
12,oligodendrocyte,LB4075T,0
12,oligodendrocyte,LB4101T,0
12,oligodendrocyte,LB4117T,0
12,oligodendrocyte,LB4180T,0
12,oligodendrocyte,MGH102,0
12,oligodendrocyte,MGH105,0
12,oligodendrocyte,MGH114,0
12,oligodendrocyte,MGH115,0
12,oligodendrocyte,MGH118,0
12,oligodendrocyte,MGH124,0
12,oligodendrocyte,MGH125,1
12,oligodendrocyte,MGH126,0
12,oligodendrocyte,ND4,0
12,oligodendrocyte,P234_JAK,0
12,oligodendrocyte,P294,0
12,oligodendrocyte,P317,0
12,oligodendrocyte,P322,0
12,oligodendrocyte,Patient_2,0
12,oligodendrocyte,Patient_4,0
12,oligodendrocyte,R2,0
12,oligodendrocyte,R3,0
12,oligodendrocyte,R5,0
12,oligodendrocyte,SF4297,2
12,oligodendrocyte,SF6996,0
12,oligodendrocyte,SF9259R,4
12,oligodendrocyte,SF9259S,1
12,oligodendrocyte,SF10022,5
12,oligodendrocyte,SF10127,0
12,oligodendrocyte,SF11159,2
12,oligodendrocyte,SF11209,0
12,oligodendrocyte,SF11232,0
12,oligodendrocyte,SF11247,0
12,oligodendrocyte,SF11644,1
12,oligodendrocyte,SF11956,0
12,oligodendrocyte,SF11979,0
12,oligodendrocyte,SM006,0
12,oligodendrocyte,SM011,1
12,oligodendrocyte,SM012,2
12,oligodendrocyte,SM017,2
12,oligodendrocyte,SM018,5
12,oligodendrocyte,X154,0
12,oligodendrocyte,X192,0
12,oligodendrocyte,X194,0
12,oligodendrocyte,ndGBM-01,8
12,oligodendrocyte,ndGBM-02,1
12,oligodendrocyte,ndGBM-03,1
12,oligodendrocyte,ndGBM-04,0
12,oligodendrocyte,ndGBM-05,0
12,oligodendrocyte,ndGBM-06,1
12,oligodendrocyte,ndGBM-07,0
12,oligodendrocyte,ndGBM-08,0
12,oligodendrocyte,ndGBM-09,1
12,oligodendrocyte,ndGBM-11,0
12,oligodendrocyte,rGBM-01,0
12,oligodendrocyte,rGBM-02,5
12,oligodendrocyte,rGBM-03,0
12,oligodendrocyte,rGBM-04,0
13,excitatory_neuron,3182,0
13,excitatory_neuron,3282,0
13,excitatory_neuron,3295,0
13,excitatory_neuron,BT333,0
13,excitatory_neuron,BT346,0
13,excitatory_neuron,BT363,0
13,excitatory_neuron,BT364,0
13,excitatory_neuron,BT368,0
13,excitatory_neuron,BT389,0
13,excitatory_neuron,BT390,0
13,excitatory_neuron,BT397,0
13,excitatory_neuron,BT402,0
13,excitatory_neuron,BT407,0
13,excitatory_neuron,BT409,0
13,excitatory_neuron,C3L-02705,0
13,excitatory_neuron,C3L-03405,0
13,excitatory_neuron,C3L-03968,0
13,excitatory_neuron,C3N-00662,0
13,excitatory_neuron,C3N-01334,0
13,excitatory_neuron,C3N-01798,0
13,excitatory_neuron,C3N-01814,0
13,excitatory_neuron,C3N-01815,0
13,excitatory_neuron,C3N-01816,0
13,excitatory_neuron,C3N-02181,0
13,excitatory_neuron,C3N-02188,0
13,excitatory_neuron,C3N-02190,0
13,excitatory_neuron,C3N-02769,0
13,excitatory_neuron,C3N-02783,0
13,excitatory_neuron,C3N-02784,0
13,excitatory_neuron,C3N-03184,0
13,excitatory_neuron,C3N-03186,0
13,excitatory_neuron,C3N-03188,0
13,excitatory_neuron,E10,0
13,excitatory_neuron,E100,0
13,excitatory_neuron,G523,0
13,excitatory_neuron,G549,0
13,excitatory_neuron,G566,0
13,excitatory_neuron,G583,0
13,excitatory_neuron,G620,0
13,excitatory_neuron,G637,0
13,excitatory_neuron,G729,0
13,excitatory_neuron,G799,0
13,excitatory_neuron,G837,0
13,excitatory_neuron,G851,0
13,excitatory_neuron,G910,0
13,excitatory_neuron,G945,0
13,excitatory_neuron,G946,0
13,excitatory_neuron,G967,0
13,excitatory_neuron,G983,0
13,excitatory_neuron,G1003,0
13,excitatory_neuron,GSM4141788,0
13,excitatory_neuron,GSM4141789,0
13,excitatory_neuron,GSM4141790,0
13,excitatory_neuron,JK125,0
13,excitatory_neuron,JK134,0
13,excitatory_neuron,JK136,0
13,excitatory_neuron,JK142,0
13,excitatory_neuron,JK153,0
13,excitatory_neuron,JK156,0
13,excitatory_neuron,JK163,0
13,excitatory_neuron,LB3018T,0
13,excitatory_neuron,LB3579T,0
13,excitatory_neuron,LB3612T,0
13,excitatory_neuron,LB3667T,0
13,excitatory_neuron,LB3771T,0
13,excitatory_neuron,LB3851T,0
13,excitatory_neuron,LB3853T,0
13,excitatory_neuron,LB3854T,0
13,excitatory_neuron,LB3864T,0
13,excitatory_neuron,LB3865T,0
13,excitatory_neuron,LB3869T,0
13,excitatory_neuron,LB3871T,0
13,excitatory_neuron,LB3872T,0
13,excitatory_neuron,LB3914T,0
13,excitatory_neuron,LB3915T,0
13,excitatory_neuron,LB3931T,0
13,excitatory_neuron,LB3944T,0
13,excitatory_neuron,LB3963T,0
13,excitatory_neuron,LB4003T,0
13,excitatory_neuron,LB4006T,0
13,excitatory_neuron,LB4015T,0
13,excitatory_neuron,LB4024T,0
13,excitatory_neuron,LB4034T,0
13,excitatory_neuron,LB4059T,0
13,excitatory_neuron,LB4075T,0
13,excitatory_neuron,LB4101T,0
13,excitatory_neuron,LB4117T,0
13,excitatory_neuron,LB4180T,0
13,excitatory_neuron,MGH102,0
13,excitatory_neuron,MGH105,0
13,excitatory_neuron,MGH114,0
13,excitatory_neuron,MGH115,0
13,excitatory_neuron,MGH118,0
13,excitatory_neuron,MGH124,0
13,excitatory_neuron,MGH125,0
13,excitatory_neuron,MGH126,0
13,excitatory_neuron,ND4,0
13,excitatory_neuron,P234_JAK,0
13,excitatory_neuron,P294,0
13,excitatory_neuron,P317,0
13,excitatory_neuron,P322,0
13,excitatory_neuron,Patient_2,0
13,excitatory_neuron,Patient_4,0
13,excitatory_neuron,R2,0
13,excitatory_neuron,R3,0
13,excitatory_neuron,R5,0
13,excitatory_neuron,SF4297,0
13,excitatory_neuron,SF6996,0
13,excitatory_neuron,SF9259R,0
13,excitatory_neuron,SF9259S,0
13,excitatory_neuron,SF10022,0
13,excitatory_neuron,SF10127,0
13,excitatory_neuron,SF11159,0
13,excitatory_neuron,SF11209,0
13,excitatory_neuron,SF11232,0
13,excitatory_neuron,SF11247,0
13,excitatory_neuron,SF11644,0
13,excitatory_neuron,SF11956,0
13,excitatory_neuron,SF11979,0
13,excitatory_neuron,SM006,0
13,excitatory_neuron,SM011,0
13,excitatory_neuron,SM012,0
13,excitatory_neuron,SM017,0
13,excitatory_neuron,SM018,0
13,excitatory_neuron,X154,0
13,excitatory_neuron,X192,0
13,excitatory_neuron,X194,0
13,excitatory_neuron,ndGBM-01,0
13,excitatory_neuron,ndGBM-02,0
13,excitatory_neuron,ndGBM-03,0
13,excitatory_neuron,ndGBM-04,0
13,excitatory_neuron,ndGBM-05,0
13,excitatory_neuron,ndGBM-06,0
13,excitatory_neuron,ndGBM-07,0
13,excitatory_neuron,ndGBM-08,0
13,excitatory_neuron,ndGBM-09,0
13,excitatory_neuron,ndGBM-11,0
13,excitatory_neuron,rGBM-01,0
13,excitatory_neuron,rGBM-02,0
13,excitatory_neuron,rGBM-03,0
13,excitatory_neuron,rGBM-04,0
13,inhibitory_neuron,3182,0
13,inhibitory_neuron,3282,0
13,inhibitory_neuron,3295,0
13,inhibitory_neuron,BT333,0
13,inhibitory_neuron,BT346,0
13,inhibitory_neuron,BT363,0
13,inhibitory_neuron,BT364,0
13,inhibitory_neuron,BT368,0
13,inhibitory_neuron,BT389,0
13,inhibitory_neuron,BT390,0
13,inhibitory_neuron,BT397,0
13,inhibitory_neuron,BT402,0
13,inhibitory_neuron,BT407,0
13,inhibitory_neuron,BT409,0
13,inhibitory_neuron,C3L-02705,0
13,inhibitory_neuron,C3L-03405,0
13,inhibitory_neuron,C3L-03968,0
13,inhibitory_neuron,C3N-00662,0
13,inhibitory_neuron,C3N-01334,0
13,inhibitory_neuron,C3N-01798,0
13,inhibitory_neuron,C3N-01814,0
13,inhibitory_neuron,C3N-01815,0
13,inhibitory_neuron,C3N-01816,0
13,inhibitory_neuron,C3N-02181,0
13,inhibitory_neuron,C3N-02188,0
13,inhibitory_neuron,C3N-02190,0
13,inhibitory_neuron,C3N-02769,0
13,inhibitory_neuron,C3N-02783,0
13,inhibitory_neuron,C3N-02784,0
13,inhibitory_neuron,C3N-03184,0
13,inhibitory_neuron,C3N-03186,0
13,inhibitory_neuron,C3N-03188,0
13,inhibitory_neuron,E10,0
13,inhibitory_neuron,E100,0
13,inhibitory_neuron,G523,0
13,inhibitory_neuron,G549,0
13,inhibitory_neuron,G566,0
13,inhibitory_neuron,G583,0
13,inhibitory_neuron,G620,0
13,inhibitory_neuron,G637,0
13,inhibitory_neuron,G729,0
13,inhibitory_neuron,G799,0
13,inhibitory_neuron,G837,0
13,inhibitory_neuron,G851,0
13,inhibitory_neuron,G910,0
13,inhibitory_neuron,G945,0
13,inhibitory_neuron,G946,0
13,inhibitory_neuron,G967,0
13,inhibitory_neuron,G983,0
13,inhibitory_neuron,G1003,0
13,inhibitory_neuron,GSM4141788,0
13,inhibitory_neuron,GSM4141789,0
13,inhibitory_neuron,GSM4141790,0
13,inhibitory_neuron,JK125,0
13,inhibitory_neuron,JK134,0
13,inhibitory_neuron,JK136,0
13,inhibitory_neuron,JK142,0
13,inhibitory_neuron,JK153,0
13,inhibitory_neuron,JK156,0
13,inhibitory_neuron,JK163,0
13,inhibitory_neuron,LB3018T,0
13,inhibitory_neuron,LB3579T,0
13,inhibitory_neuron,LB3612T,0
13,inhibitory_neuron,LB3667T,0
13,inhibitory_neuron,LB3771T,0
13,inhibitory_neuron,LB3851T,0
13,inhibitory_neuron,LB3853T,0
13,inhibitory_neuron,LB3854T,0
13,inhibitory_neuron,LB3864T,0
13,inhibitory_neuron,LB3865T,0
13,inhibitory_neuron,LB3869T,0
13,inhibitory_neuron,LB3871T,0
13,inhibitory_neuron,LB3872T,0
13,inhibitory_neuron,LB3914T,0
13,inhibitory_neuron,LB3915T,0
13,inhibitory_neuron,LB3931T,0
13,inhibitory_neuron,LB3944T,0
13,inhibitory_neuron,LB3963T,0
13,inhibitory_neuron,LB4003T,0
13,inhibitory_neuron,LB4006T,0
13,inhibitory_neuron,LB4015T,0
13,inhibitory_neuron,LB4024T,0
13,inhibitory_neuron,LB4034T,0
13,inhibitory_neuron,LB4059T,0
13,inhibitory_neuron,LB4075T,0
13,inhibitory_neuron,LB4101T,0
13,inhibitory_neuron,LB4117T,0
13,inhibitory_neuron,LB4180T,0
13,inhibitory_neuron,MGH102,0
13,inhibitory_neuron,MGH105,0
13,inhibitory_neuron,MGH114,0
13,inhibitory_neuron,MGH115,0
13,inhibitory_neuron,MGH118,0
13,inhibitory_neuron,MGH124,0
13,inhibitory_neuron,MGH125,0
13,inhibitory_neuron,MGH126,0
13,inhibitory_neuron,ND4,0
13,inhibitory_neuron,P234_JAK,0
13,inhibitory_neuron,P294,0
13,inhibitory_neuron,P317,0
13,inhibitory_neuron,P322,0
13,inhibitory_neuron,Patient_2,0
13,inhibitory_neuron,Patient_4,0
13,inhibitory_neuron,R2,0
13,inhibitory_neuron,R3,0
13,inhibitory_neuron,R5,0
13,inhibitory_neuron,SF4297,0
13,inhibitory_neuron,SF6996,0
13,inhibitory_neuron,SF9259R,0
13,inhibitory_neuron,SF9259S,0
13,inhibitory_neuron,SF10022,0
13,inhibitory_neuron,SF10127,0
13,inhibitory_neuron,SF11159,0
13,inhibitory_neuron,SF11209,0
13,inhibitory_neuron,SF11232,0
13,inhibitory_neuron,SF11247,0
13,inhibitory_neuron,SF11644,0
13,inhibitory_neuron,SF11956,0
13,inhibitory_neuron,SF11979,0
13,inhibitory_neuron,SM006,0
13,inhibitory_neuron,SM011,0
13,inhibitory_neuron,SM012,0
13,inhibitory_neuron,SM017,0
13,inhibitory_neuron,SM018,0
13,inhibitory_neuron,X154,0
13,inhibitory_neuron,X192,0
13,inhibitory_neuron,X194,0
13,inhibitory_neuron,ndGBM-01,1
13,inhibitory_neuron,ndGBM-02,0
13,inhibitory_neuron,ndGBM-03,0
13,inhibitory_neuron,ndGBM-04,0
13,inhibitory_neuron,ndGBM-05,0
13,inhibitory_neuron,ndGBM-06,0
13,inhibitory_neuron,ndGBM-07,0
13,inhibitory_neuron,ndGBM-08,0
13,inhibitory_neuron,ndGBM-09,0
13,inhibitory_neuron,ndGBM-11,0
13,inhibitory_neuron,rGBM-01,0
13,inhibitory_neuron,rGBM-02,0
13,inhibitory_neuron,rGBM-03,0
13,inhibitory_neuron,rGBM-04,0
13,oligodendrocyte,3182,0
13,oligodendrocyte,3282,0
13,oligodendrocyte,3295,0
13,oligodendrocyte,BT333,0
13,oligodendrocyte,BT346,9
13,oligodendrocyte,BT363,3
13,oligodendrocyte,BT364,7
13,oligodendrocyte,BT368,0
13,oligodendrocyte,BT389,0
13,oligodendrocyte,BT390,1
13,oligodendrocyte,BT397,0
13,oligodendrocyte,BT402,4
13,oligodendrocyte,BT407,2
13,oligodendrocyte,BT409,5
13,oligodendrocyte,C3L-02705,11
13,oligodendrocyte,C3L-03405,3
13,oligodendrocyte,C3L-03968,1
13,oligodendrocyte,C3N-00662,9
13,oligodendrocyte,C3N-01334,4
13,oligodendrocyte,C3N-01798,7
13,oligodendrocyte,C3N-01814,28
13,oligodendrocyte,C3N-01815,30
13,oligodendrocyte,C3N-01816,1
13,oligodendrocyte,C3N-02181,2
13,oligodendrocyte,C3N-02188,0
13,oligodendrocyte,C3N-02190,5
13,oligodendrocyte,C3N-02769,11
13,oligodendrocyte,C3N-02783,10
13,oligodendrocyte,C3N-02784,52
13,oligodendrocyte,C3N-03184,0
13,oligodendrocyte,C3N-03186,19
13,oligodendrocyte,C3N-03188,107
13,oligodendrocyte,E10,0
13,oligodendrocyte,E100,0
13,oligodendrocyte,G523,358
13,oligodendrocyte,G549,1
13,oligodendrocyte,G566,0
13,oligodendrocyte,G583,5
13,oligodendrocyte,G620,0
13,oligodendrocyte,G637,0
13,oligodendrocyte,G729,5
13,oligodendrocyte,G799,0
13,oligodendrocyte,G837,1
13,oligodendrocyte,G851,0
13,oligodendrocyte,G910,24
13,oligodendrocyte,G945,0
13,oligodendrocyte,G946,3
13,oligodendrocyte,G967,3
13,oligodendrocyte,G983,19
13,oligodendrocyte,G1003,0
13,oligodendrocyte,GSM4141788,0
13,oligodendrocyte,GSM4141789,1
13,oligodendrocyte,GSM4141790,0
13,oligodendrocyte,JK125,0
13,oligodendrocyte,JK134,0
13,oligodendrocyte,JK136,0
13,oligodendrocyte,JK142,0
13,oligodendrocyte,JK153,0
13,oligodendrocyte,JK156,0
13,oligodendrocyte,JK163,0
13,oligodendrocyte,LB3018T,2
13,oligodendrocyte,LB3579T,0
13,oligodendrocyte,LB3612T,0
13,oligodendrocyte,LB3667T,64
13,oligodendrocyte,LB3771T,0
13,oligodendrocyte,LB3851T,0
13,oligodendrocyte,LB3853T,0
13,oligodendrocyte,LB3854T,1
13,oligodendrocyte,LB3864T,4
13,oligodendrocyte,LB3865T,3
13,oligodendrocyte,LB3869T,1
13,oligodendrocyte,LB3871T,0
13,oligodendrocyte,LB3872T,0
13,oligodendrocyte,LB3914T,24
13,oligodendrocyte,LB3915T,0
13,oligodendrocyte,LB3931T,2
13,oligodendrocyte,LB3944T,0
13,oligodendrocyte,LB3963T,0
13,oligodendrocyte,LB4003T,8
13,oligodendrocyte,LB4006T,1
13,oligodendrocyte,LB4015T,0
13,oligodendrocyte,LB4024T,1
13,oligodendrocyte,LB4034T,0
13,oligodendrocyte,LB4059T,2
13,oligodendrocyte,LB4075T,4
13,oligodendrocyte,LB4101T,1
13,oligodendrocyte,LB4117T,0
13,oligodendrocyte,LB4180T,0
13,oligodendrocyte,MGH102,0
13,oligodendrocyte,MGH105,0
13,oligodendrocyte,MGH114,0
13,oligodendrocyte,MGH115,0
13,oligodendrocyte,MGH118,0
13,oligodendrocyte,MGH124,0
13,oligodendrocyte,MGH125,1
13,oligodendrocyte,MGH126,0
13,oligodendrocyte,ND4,1
13,oligodendrocyte,P234_JAK,0
13,oligodendrocyte,P294,0
13,oligodendrocyte,P317,2
13,oligodendrocyte,P322,0
13,oligodendrocyte,Patient_2,0
13,oligodendrocyte,Patient_4,2
13,oligodendrocyte,R2,0
13,oligodendrocyte,R3,0
13,oligodendrocyte,R5,0
13,oligodendrocyte,SF4297,0
13,oligodendrocyte,SF6996,1
13,oligodendrocyte,SF9259R,2
13,oligodendrocyte,SF9259S,0
13,oligodendrocyte,SF10022,0
13,oligodendrocyte,SF10127,0
13,oligodendrocyte,SF11159,0
13,oligodendrocyte,SF11209,2
13,oligodendrocyte,SF11232,0
13,oligodendrocyte,SF11247,3
13,oligodendrocyte,SF11644,1
13,oligodendrocyte,SF11956,2
13,oligodendrocyte,SF11979,1
13,oligodendrocyte,SM006,0
13,oligodendrocyte,SM011,3
13,oligodendrocyte,SM012,3
13,oligodendrocyte,SM017,0
13,oligodendrocyte,SM018,1
13,oligodendrocyte,X154,8
13,oligodendrocyte,X192,12
13,oligodendrocyte,X194,20
13,oligodendrocyte,ndGBM-01,3
13,oligodendrocyte,ndGBM-02,5
13,oligodendrocyte,ndGBM-03,0
13,oligodendrocyte,ndGBM-04,0
13,oligodendrocyte,ndGBM-05,1
13,oligodendrocyte,ndGBM-06,20
13,oligodendrocyte,ndGBM-07,17
13,oligodendrocyte,ndGBM-08,1
13,oligodendrocyte,ndGBM-09,1
13,oligodendrocyte,ndGBM-11,0
13,oligodendrocyte,rGBM-01,24
13,oligodendrocyte,rGBM-02,3
13,oligodendrocyte,rGBM-03,2
13,oligodendrocyte,rGBM-04,25
14,excitatory_neuron,3182,0
14,excitatory_neuron,3282,0
14,excitatory_neuron,3295,0
14,excitatory_neuron,BT333,0
14,excitatory_neuron,BT346,0
14,excitatory_neuron,BT363,0
14,excitatory_neuron,BT364,0
14,excitatory_neuron,BT368,0
14,excitatory_neuron,BT389,0
14,excitatory_neuron,BT390,0
14,excitatory_neuron,BT397,0
14,excitatory_neuron,BT402,0
14,excitatory_neuron,BT407,0
14,excitatory_neuron,BT409,0
14,excitatory_neuron,C3L-02705,3
14,excitatory_neuron,C3L-03405,1
14,excitatory_neuron,C3L-03968,0
14,excitatory_neuron,C3N-00662,1
14,excitatory_neuron,C3N-01334,16
14,excitatory_neuron,C3N-01798,1
14,excitatory_neuron,C3N-01814,0
14,excitatory_neuron,C3N-01815,0
14,excitatory_neuron,C3N-01816,0
14,excitatory_neuron,C3N-02181,0
14,excitatory_neuron,C3N-02188,0
14,excitatory_neuron,C3N-02190,0
14,excitatory_neuron,C3N-02769,6
14,excitatory_neuron,C3N-02783,1
14,excitatory_neuron,C3N-02784,0
14,excitatory_neuron,C3N-03184,0
14,excitatory_neuron,C3N-03186,181
14,excitatory_neuron,C3N-03188,0
14,excitatory_neuron,E10,0
14,excitatory_neuron,E100,0
14,excitatory_neuron,G523,3
14,excitatory_neuron,G549,245
14,excitatory_neuron,G566,0
14,excitatory_neuron,G583,0
14,excitatory_neuron,G620,0
14,excitatory_neuron,G637,4
14,excitatory_neuron,G729,83
14,excitatory_neuron,G799,31
14,excitatory_neuron,G837,10
14,excitatory_neuron,G851,2
14,excitatory_neuron,G910,0
14,excitatory_neuron,G945,0
14,excitatory_neuron,G946,0
14,excitatory_neuron,G967,0
14,excitatory_neuron,G983,0
14,excitatory_neuron,G1003,0
14,excitatory_neuron,GSM4141788,0
14,excitatory_neuron,GSM4141789,0
