source,target,ligand_complex,receptor_complex,lr_means,cellphone_pvals,expr_prod,scaled_weight,lr_logfc,spec_weight,lrscore,specificity_rank,magnitude_rank,source_compartment,target_compartment,compartment_pair,direction,nerve_cluster,immune_subtype,nerve_dominant_sample_fraction,nerve_n_contributing_samples,nerve_normalised_entropy,nerve_batch_qc_pass,immune_dominant_sample_fraction,immune_n_contributing_samples,immune_normalised_entropy,immune_batch_qc_pass,batch_qc_pass
immune_microglia,nerve_c0,CALM1,KCNQ3,0.70911443,1.0,0.18464392,-0.1611106884910906,-0.6963812460478882,0.005670524,0.79740006,1.0,0.4714377162680249,immune,nerve,immune-nerve,immune_to_nerve,nerve_c0,microglia,0.1812,15.0,0.5697,True,0.0584,28.0,0.8514,True,True
immune_microglia,nerve_c20,FAM3C,LIFR,0.51484835,0.0,0.14235419,0.4928223826197567,0.2158604160736473,0.009583348,0.7755758,0.5383017695008179,0.4714970807229733,immune,nerve,immune-nerve,immune_to_nerve,nerve_c20,microglia,0.7889,9.0,0.1802,False,0.0584,28.0,0.8514,True,False
immune_dendritic,nerve_c5,SPTAN1,PTPRA,0.5862162,0.0,0.18465711,0.2557850718176959,0.0991210109845104,0.006884982,0.7974059,1.0,0.4714970807229733,immune,nerve,immune-nerve,immune_to_nerve,nerve_c5,dendritic,0.5076,15.0,0.4523,False,0.1168,23.0,0.7139,True,False
immune_t_cell,nerve_c22,ADAM10,NOTCH1,0.4462777,0.002,0.1808192,0.4223247134720453,0.7301100159945545,0.030630948,0.79570407,0.4977659499243156,0.4714970807229733,immune,nerve,immune-nerve,immune_to_nerve,nerve_c22,t_cell,1.0,1.0,-0.0,False,0.114,24.0,0.7175,True,False
immune_nk_cell,nerve_c22,MAML2,NOTCH1,0.44626123,0.423,0.1808,0.3038734149036979,0.2046370442028889,0.023504235,0.79569536,1.0,0.4715564501612463,immune,nerve,immune-nerve,immune_to_nerve,nerve_c22,nk_cell,1.0,1.0,-0.0,False,0.1807,21.0,0.6809,True,False
immune_tam,nerve_c16,FN1,ITGAV_ITGB1,0.47097853,0.023,0.14233695,0.0409280925657154,0.2962063696397773,0.007870977,0.77556527,1.0,0.4716456699244574,immune,nerve,immune-nerve,immune_to_nerve,nerve_c16,tam,0.2917,16.0,0.4833,True,0.221,21.0,0.6495,True,True
immune_tam,nerve_c16,FN1,ITGAV_ITGB8,0.47097853,0.023,0.14233695,0.0409280925657154,0.2962063696397773,0.007870977,0.77556527,1.0,0.4716456699244574,immune,nerve,immune-nerve,immune_to_nerve,nerve_c16,tam,0.2917,16.0,0.4833,True,0.221,21.0,0.6495,True,True
immune_t_cell,nerve_c9,SPP1,CD44,0.79767674,1.0,0.5722842,-0.4310208643735987,-2.101993937635682,0.009296749,0.8738819,1.0,0.4718313710863948,immune,nerve,immune-nerve,immune_to_nerve,nerve_c9,t_cell,0.4802,7.0,0.3212,True,0.114,24.0,0.7175,True,True
immune_microglia,nerve_neuron,PDGFB,ITGAV,0.44852078,0.0,0.1846985,0.1903679770245477,0.4066275143324839,0.038498674,0.79742396,0.3372171218394817,0.4719129277730445,immune,nerve,immune-nerve,immune_to_nerve,nerve_neuron,microglia,0.5032,7.0,0.4667,False,0.0584,28.0,0.8514,True,False
immune_dendritic,nerve_c12,FAM3C,LIFR,0.16168489,1.0,0.025977995,-0.1725516788571706,-0.3152357962613045,0.0017488505,0.5961704,1.0,0.4719787400509334,immune,nerve,immune-nerve,immune_to_nerve,nerve_c12,dendritic,0.4368,7.0,0.335,True,0.1168,23.0,0.7139,True,True
immune_microglia,nerve_c10,WNT5A,FZD5,0.16548827,0.0,0.02597815,0.3850673926794907,0.3083391085271432,0.0435746,0.59617114,0.119615535236337,0.4721606591404406,immune,nerve,immune-nerve,immune_to_nerve,nerve_c10,microglia,0.8274,7.0,0.1908,False,0.0584,28.0,0.8514,True,False
immune_tam,nerve_c6,PSEN1,CD44,0.4460966,0.953,0.18405983,0.0068024961730957,-0.1345992854238158,0.026364166,0.797144,1.0,0.4722101557139743,immune,nerve,immune-nerve,immune_to_nerve,nerve_c6,tam,0.2036,24.0,0.6567,True,0.221,21.0,0.6495,True,True
immune_t_cell,nerve_c5,CALM3,PDE1C,0.7974726,0.0,0.6315974,0.8715001160953015,0.7299805927353799,0.008638971,0.8792168,0.4970848874510563,0.4722146719635028,immune,nerve,immune-nerve,immune_to_nerve,nerve_c5,t_cell,0.5076,15.0,0.4523,False,0.114,24.0,0.7175,True,False
immune_t_cell,nerve_c0,S100A10,CFTR,0.85757387,0.0,0.39240837,0.939802012148561,0.4519417233328546,0.018874122,0.85158163,0.0584463858624115,0.472291325769721,immune,nerve,immune-nerve,immune_to_nerve,nerve_c0,t_cell,0.1812,15.0,0.5697,True,0.114,24.0,0.7175,True,True
immune_nk_cell,nerve_c20,SPON2,ITGB1,0.45192254,0.004,0.18483603,0.8607386554779255,0.6102901652792901,0.018920336,0.7974841,0.4484823902731168,0.4723290192614613,immune,nerve,immune-nerve,immune_to_nerve,nerve_c20,nk_cell,0.7889,9.0,0.1802,False,0.1807,21.0,0.6809,True,False
immune_dendritic,nerve_c22,LIN7C,ABCA1,0.1906859,0.911,0.025983404,-0.1752935983524775,-0.1225195928823647,0.0033734308,0.59619546,1.0,0.4723425395934334,immune,nerve,immune-nerve,immune_to_nerve,nerve_c22,dendritic,1.0,1.0,-0.0,False,0.1168,23.0,0.7139,True,False
immune_tam,nerve_c10,CALM3,RYR2,0.48856634,0.0,0.18488948,0.572044447010637,0.2804051275671614,0.0093559595,0.79750735,0.5778456944996968,0.4724479027539627,immune,nerve,immune-nerve,immune_to_nerve,nerve_c10,tam,0.8274,7.0,0.1908,False,0.221,21.0,0.6495,True,False
immune_tam,nerve_c18,VEGFA,CD44,0.79736906,0.0,0.5735513,0.1983110439832226,-0.0052071240159528,0.03726195,0.87400377,0.607182854619247,0.4725214156546797,immune,nerve,immune-nerve,immune_to_nerve,nerve_c18,tam,0.5575,4.0,0.2111,False,0.221,21.0,0.6495,True,False
immune_nk_cell,nerve_c22,CD52,SIGLEC10,0.88369614,0.0,0.39229673,0.653041971529009,0.9256713212799534,0.138942,0.85156363,0.0584463858624115,0.4725980878554564,immune,nerve,immune-nerve,immune_to_nerve,nerve_c22,nk_cell,1.0,1.0,-0.0,False,0.1807,21.0,0.6809,True,False
immune_nk_cell,nerve_c0,GNAS,ADORA1,0.5730405,1.0,0.18502259,0.1055978088200549,-0.1822841977953213,0.00632143,0.79756546,1.0,0.4726857295807019,immune,nerve,immune-nerve,immune_to_nerve,nerve_c0,nk_cell,0.1812,15.0,0.5697,True,0.1807,21.0,0.6809,True,True
immune_microglia,nerve_c3,LGALS9,MET,0.4820878,0.0,0.18502648,0.7653848817617843,0.9084358301456328,0.020073973,0.7975672,0.0584463858624115,0.4727451987556351,immune,nerve,immune-nerve,immune_to_nerve,nerve_c3,microglia,0.1893,16.0,0.5434,True,0.0584,28.0,0.8514,True,True
immune_dendritic,nerve_c4,ITGB2,CD226,0.5744206,0.0,0.14214121,0.1995673931444451,0.0768356985498698,0.031657655,0.77544546,0.4202143294451795,0.4728048294358206,immune,nerve,immune-nerve,immune_to_nerve,nerve_c4,dendritic,0.1779,16.0,0.5438,True,0.1168,23.0,0.7139,True,True
immune_nk_cell,nerve_c15,APOE,LDLR,0.64469564,1.0,0.18511732,-0.1569012838355395,-1.2897033637121007,0.009548458,0.7976069,1.0,0.4729237927513657,immune,nerve,immune-nerve,immune_to_nerve,nerve_c15,nk_cell,0.2441,11.0,0.4778,True,0.1807,21.0,0.6809,True,True
immune_t_cell,nerve_c10,ARF1,INSR,0.7970499,0.0,0.63527894,0.6717623007602553,0.4997137879987726,0.009588372,0.87952507,0.4970848874510563,0.4730583184869606,immune,nerve,immune-nerve,immune_to_nerve,nerve_c10,t_cell,0.8274,7.0,0.1908,False,0.114,24.0,0.7175,True,False
immune_tam,nerve_c6,PTDSS1,SCARB1,0.16488615,0.0,0.026004758,0.0512321476039043,0.0057512146445026,0.0082592005,0.59629434,0.8163277480864232,0.4730700339686023,immune,nerve,immune-nerve,immune_to_nerve,nerve_c6,tam,0.2036,24.0,0.6567,True,0.221,21.0,0.6495,True,True
immune_t_cell,nerve_c15,ADAM10,TSPAN5,0.44577712,0.0,0.18050799,0.2209492026942705,0.241153455779086,0.00459298,0.795564,1.0,0.4734000022129634,immune,nerve,immune-nerve,immune_to_nerve,nerve_c15,t_cell,0.2441,11.0,0.4778,True,0.114,24.0,0.7175,True,True
immune_tam,nerve_neuron,JAG1,NOTCH2,0.1643933,0.0,0.026008276,0.0357131430753819,-0.0062628342883032,0.04728652,0.5963107,0.888143645844097,0.4734337587049231,immune,nerve,immune-nerve,immune_to_nerve,nerve_neuron,tam,0.5032,7.0,0.4667,False,0.221,21.0,0.6495,True,False
immune_tam,nerve_c3,TXLNA,STX4,0.1634725,1.0,0.026011674,-0.0676831238083103,-0.1281391043013247,0.0043392964,0.59632635,1.0,0.473615578084904,immune,nerve,immune-nerve,immune_to_nerve,nerve_c3,tam,0.1893,16.0,0.5434,True,0.221,21.0,0.6495,True,True
immune_dendritic,nerve_neuron,TGFB1,LPP,0.79648477,0.0,0.5444468,0.3900020001310375,0.3642772132233113,0.013466199,0.8711083,0.1831925926574264,0.4736722839809035,immune,nerve,immune-nerve,immune_to_nerve,nerve_neuron,dendritic,0.5032,7.0,0.4667,False,0.1168,23.0,0.7139,True,False
immune_t_cell,nerve_c18,PSAP,GPR37,0.44559893,1.0,0.1602263,-0.1350856094605185,-0.7471040187510538,0.0012140077,0.7857006,1.0,0.4737572514762564,immune,nerve,immune-nerve,immune_to_nerve,nerve_c18,t_cell,0.5575,4.0,0.2111,False,0.114,24.0,0.7175,True,False
immune_t_cell,nerve_c10,CD47,SIRPA,0.46090388,0.0,0.18521692,0.1817044313428004,0.1498661966667444,0.014807447,0.7976503,0.3579538486289841,0.473787030358395,immune,nerve,immune-nerve,immune_to_nerve,nerve_c10,t_cell,0.8274,7.0,0.1908,False,0.114,24.0,0.7175,True,False
immune_microglia,nerve_c3,CALM1,GRM7,0.7093444,1.0,0.18522947,0.1078542711169348,-0.2171799850904968,0.0061573707,0.7976557,1.0,0.4739359434872834,immune,nerve,immune-nerve,immune_to_nerve,nerve_c3,microglia,0.1893,16.0,0.5434,True,0.0584,28.0,0.8514,True,True
immune_dendritic,nerve_c6,PTDSS1,SCARB1,0.1649367,0.0,0.026017955,0.0513649340416385,-0.0028083156970299,0.008263391,0.59635544,0.8155575627488402,0.4739792205718974,immune,nerve,immune-nerve,immune_to_nerve,nerve_c6,dendritic,0.2036,24.0,0.6567,True,0.1168,23.0,0.7139,True,True
immune_dendritic,nerve_c15,EREG,ERBB3,0.5485698,0.0,0.185232,1.5570005989158258,1.0630736862380363,0.010272401,0.79765683,0.2276812880725952,0.4739956742547201,immune,nerve,immune-nerve,immune_to_nerve,nerve_c15,dendritic,0.2441,11.0,0.4778,True,0.1168,23.0,0.7139,True,True
immune_t_cell,nerve_c20,APOE,VLDLR,0.48359114,1.0,0.14196847,-0.0324834931155701,-1.5565372921321303,0.0048807086,0.7753396,1.0,0.4740552532471691,immune,nerve,immune-nerve,immune_to_nerve,nerve_c20,t_cell,0.7889,9.0,0.1802,False,0.114,24.0,0.7175,True,False
immune_microglia,nerve_c5,APP,TSPAN15,0.44549942,0.0,0.15966576,0.7038625076998233,-0.2357430841385688,0.008004516,0.7854055,1.0,0.4740552532471691,immune,nerve,immune-nerve,immune_to_nerve,nerve_c5,microglia,0.5076,15.0,0.4523,False,0.0584,28.0,0.8514,True,False
immune_dendritic,nerve_c6,PSAP,GPR37L1,0.7425357,1.0,0.18526556,-0.0408653484313043,-0.3780313812518586,0.007703186,0.79767144,1.0,0.4741148372319386,immune,nerve,immune-nerve,immune_to_nerve,nerve_c6,dendritic,0.2036,24.0,0.6567,True,0.1168,23.0,0.7139,True,True
immune_tam,nerve_c7,ICAM1,EGFR,0.44549876,0.0,0.17692159,0.1908407878181506,-0.5887551720762738,0.022619057,0.79392713,1.0,0.4741148372319386,immune,nerve,immune-nerve,immune_to_nerve,nerve_c7,tam,0.17,15.0,0.5776,True,0.221,21.0,0.6495,True,True
immune_tam,nerve_c2,CALR,ITGAV,0.79637873,0.001,0.52613217,0.015495118732969,-0.1193213217960528,0.007912208,0.8691751,0.9854713598278552,0.4741329005251381,immune,nerve,immune-nerve,immune_to_nerve,nerve_c2,tam,0.4082,17.0,0.533,True,0.221,21.0,0.6495,True,True
immune_tam,nerve_c2,IL1B,SIGIRR,0.97965366,0.0,0.39149997,0.4687048118056157,0.642050800296145,0.029682394,0.8514351,0.0584463858624115,0.4741329005251381,immune,nerve,immune-nerve,immune_to_nerve,nerve_c2,tam,0.4082,17.0,0.533,True,0.221,21.0,0.6495,True,True
immune_tam,nerve_c12,IL16,KCNJ10,0.16468896,0.0,0.026018709,0.2503637199497584,0.1386930404045491,0.0018412463,0.5963589,1.0,0.4741610436764593,immune,nerve,immune-nerve,immune_to_nerve,nerve_c12,tam,0.4368,7.0,0.335,True,0.221,21.0,0.6495,True,True
immune_t_cell,nerve_c5,CD99,PILRB,0.757168,0.0,0.14196739,0.2662215599139736,0.3489743125013727,0.015034853,0.77533895,0.1969874901573206,0.4741744262092381,immune,nerve,immune-nerve,immune_to_nerve,nerve_c5,t_cell,0.5076,15.0,0.4523,False,0.114,24.0,0.7175,True,False
immune_microglia,nerve_c7,LRPAP1,LRP2,0.79636264,0.0,0.54871,2.195563868698248,1.1959316534984588,0.01602101,0.8715455,0.0982965276895183,0.4742096691799234,immune,nerve,immune-nerve,immune_to_nerve,nerve_c7,microglia,0.17,15.0,0.5776,True,0.0584,28.0,0.8514,True,True
immune_tam,nerve_c15,SPP1,CD44,1.2636424,1.0,0.39144275,-0.3154051873646131,-1.0325550175206832,0.0063589816,0.8514258,1.0,0.4742864424220036,immune,nerve,immune-nerve,immune_to_nerve,nerve_c15,tam,0.2441,11.0,0.4778,True,0.221,21.0,0.6495,True,True
immune_tam,nerve_c0,CKLF,LRP6,0.79634356,0.0,0.63114554,0.8662147945200979,0.8103501978391757,0.016866507,0.8791788,0.0801364624354374,0.4742864424220036,immune,nerve,immune-nerve,immune_to_nerve,nerve_c0,tam,0.1812,15.0,0.5697,True,0.221,21.0,0.6495,True,True
immune_nk_cell,nerve_c15,PSAP,GPR37L1,0.47094905,1.0,0.14194012,-0.2000404923744633,-0.6917029314888449,0.0059017506,0.7753222,1.0,0.4743532230984073,immune,nerve,immune-nerve,immune_to_nerve,nerve_c15,nk_cell,0.2441,11.0,0.4778,True,0.1807,21.0,0.6809,True,True
immune_tam,nerve_c13,GNAI2,UNC5B,0.8539218,0.0,0.39141202,0.5898935434782687,0.6262229497618189,0.009390864,0.8514209,0.4970848874510563,0.4743633212774407,immune,nerve,immune-nerve,immune_to_nerve,nerve_c13,tam,0.3452,18.0,0.5887,True,0.221,21.0,0.6495,True,True
immune_microglia,nerve_c13,PKM,CD44,0.56393856,1.0,0.18538338,-0.2837029131142322,-0.6638351318061944,0.0054636463,0.7977227,1.0,0.4745320649278744,immune,nerve,immune-nerve,immune_to_nerve,nerve_c13,microglia,0.3452,18.0,0.5887,True,0.0584,28.0,0.8514,True,True
immune_microglia,nerve_c9,IL16,KCNJ10,0.52346134,0.0,0.14186227,1.5594955093305078,0.6984849910596662,0.0100390585,0.7752744,0.4701202539050037,0.4745918457704089,immune,nerve,immune-nerve,immune_to_nerve,nerve_c9,microglia,0.4802,7.0,0.3212,True,0.0584,28.0,0.8514,True,True
immune_nk_cell,nerve_c10,CALM3,RYR2,0.48955554,0.0,0.18539713,0.573376802168213,0.3587435618725427,0.009381649,0.7977288,0.5729349123661174,0.4745918457704089,immune,nerve,immune-nerve,immune_to_nerve,nerve_c10,nk_cell,0.8274,7.0,0.1908,False,0.1807,21.0,0.6809,True,False
immune_nk_cell,nerve_c0,CALR,ITGAV,0.7962443,0.002,0.5302997,0.0162011262564717,-0.060561757280442,0.007974882,0.86962306,0.9841658551143492,0.4745936822994874,immune,nerve,immune-nerve,immune_to_nerve,nerve_c0,nk_cell,0.1812,15.0,0.5697,True,0.1807,21.0,0.6809,True,True
immune_nk_cell,nerve_c7,APOE,LRP6,0.79624414,1.0,0.5260455,0.0232432249316922,-1.0716162789342836,0.006837519,0.8691657,1.0,0.4746704784777992,immune,nerve,immune-nerve,immune_to_nerve,nerve_c7,nk_cell,0.17,15.0,0.5776,True,0.1807,21.0,0.6809,True,True
immune_nk_cell,nerve_c0,ANXA1,GRM7,0.5345157,0.0,0.14184092,0.3246327171613119,0.2452542032136659,0.0076232147,0.7752613,0.9476205153002378,0.4748303914905649,immune,nerve,immune-nerve,immune_to_nerve,nerve_c0,nk_cell,0.1812,15.0,0.5697,True,0.1807,21.0,0.6809,True,True
immune_microglia,nerve_c10,IGF1,INSR,0.51376295,0.0,0.1854504,0.7527898412099581,0.6829650250471377,0.04479746,0.7977519,0.0584463858624115,0.4748900404076817,immune,nerve,immune-nerve,immune_to_nerve,nerve_c10,microglia,0.8274,7.0,0.1908,False,0.0584,28.0,0.8514,True,False
immune_microglia,nerve_c17,S100A4,ERBB3,0.79615116,0.0,0.5588129,0.8674992802811403,0.8443713879450895,0.004790804,0.8725634,0.4914084143769705,0.4749009955884866,immune,nerve,immune-nerve,immune_to_nerve,nerve_c17,microglia,0.712,4.0,0.1815,False,0.0584,28.0,0.8514,True,False
immune_t_cell,nerve_c13,ARF6,SMAP1,0.44531673,0.0,0.15918149,0.1506757645444252,0.2752389948322257,0.0065631955,0.78514946,1.0,0.4749496943200478,immune,nerve,immune-nerve,immune_to_nerve,nerve_c13,t_cell,0.3452,18.0,0.5887,True,0.114,24.0,0.7175,True,True
immune_dendritic,nerve_c15,ADAM10,TSPAN15,0.4452957,0.0,0.15491813,0.81884440605362,0.4426598419446819,0.00812004,0.78285074,0.4970848874510563,0.4750093532278725,immune,nerve,immune-nerve,immune_to_nerve,nerve_c15,dendritic,0.2441,11.0,0.4778,True,0.1168,23.0,0.7139,True,True
immune_t_cell,nerve_c13,CALM1,PDE1A,1.1380488,0.0,0.39109683,0.523841057008791,0.6089949312132321,0.0040239827,0.85137,0.4970848874510563,0.4751315539871278,immune,nerve,immune-nerve,immune_to_nerve,nerve_c13,t_cell,0.3452,18.0,0.5887,True,0.114,24.0,0.7175,True,True
immune_microglia,nerve_c13,TIMP2,CD44,0.4547845,1.0,0.14177935,-0.1462596102225357,-0.2698747324683205,0.011670165,0.7752235,1.0,0.4752481958742464,immune,nerve,immune-nerve,immune_to_nerve,nerve_c13,microglia,0.3452,18.0,0.5887,True,0.0584,28.0,0.8514,True,True
immune_microglia,nerve_c22,ANXA1,GRM7,0.44513428,0.034,0.15816808,0.3506120102107348,0.2865165071309454,0.008500715,0.7846102,1.0,0.4753675686737677,immune,nerve,immune-nerve,immune_to_nerve,nerve_c22,microglia,1.0,1.0,-0.0,False,0.0584,28.0,0.8514,True,False
immune_tam,nerve_c9,VEGFA,CD44,0.79577374,0.0,0.5702111,0.1966289765051957,-0.1323653993822574,0.03704495,0.8736818,0.9457754902629102,0.4754388945768889,immune,nerve,immune-nerve,immune_to_nerve,nerve_c9,tam,0.4802,7.0,0.3212,True,0.221,21.0,0.6495,True,True
immune_microglia,nerve_c3,IGF1,IGF1R,0.9536587,0.0,0.39095291,1.531113116817718,1.5158465777950385,0.10492519,0.8513466,0.0024793808150119,0.4754388945768889,immune,nerve,immune-nerve,immune_to_nerve,nerve_c3,microglia,0.1893,16.0,0.5434,True,0.0584,28.0,0.8514,True,True
immune_tam,nerve_c6,VEGFA,TYRO3,0.7956948,0.0,0.5700459,1.0609820045720226,0.7064582245400493,0.01962513,0.87366575,0.0584463858624115,0.4755926934800348,immune,nerve,immune-nerve,immune_to_nerve,nerve_c6,tam,0.2036,24.0,0.6567,True,0.221,21.0,0.6495,True,True
immune_dendritic,nerve_c13,GNAI2,CAV1,0.6139863,0.0,0.18576962,0.2171946519703196,0.2228236892242562,0.0072657485,0.79789054,1.0,0.4756063742375615,immune,nerve,immune-nerve,immune_to_nerve,nerve_c13,dendritic,0.3452,18.0,0.5887,True,0.1168,23.0,0.7139,True,True
immune_dendritic,nerve_c20,CD14,ITGB1,0.44499058,1.0,0.18050154,-0.3553583232787647,-0.8783475848159872,0.0034448141,0.7955611,1.0,0.4756660881223864,immune,nerve,immune-nerve,immune_to_nerve,nerve_c20,dendritic,0.7889,9.0,0.1802,False,0.1168,23.0,0.7139,True,False
immune_t_cell,nerve_c2,COPA,CD74,0.4449765,1.0,0.17762184,-0.5372301609909849,-2.1349529492604375,0.008271237,0.79425013,1.0,0.4757258070051804,immune,nerve,immune-nerve,immune_to_nerve,nerve_c2,t_cell,0.4082,17.0,0.533,True,0.114,24.0,0.7175,True,True
immune_nk_cell,nerve_c22,TGFB1,ITGB1,0.5464136,0.307,0.1857937,0.1089410264443609,0.1040539819802749,0.0051866933,0.79790103,1.0,0.4757856880608542,immune,nerve,immune-nerve,immune_to_nerve,nerve_c22,nk_cell,1.0,1.0,-0.0,False,0.1807,21.0,0.6809,True,False
immune_tam,nerve_neuron,S100A10,CFTR,1.4099733,0.0,0.3426318,1.0508936749639608,1.1254509410233255,0.01647996,0.8428035,0.0875827275051249,0.475796939477508,immune,nerve,immune-nerve,immune_to_nerve,nerve_neuron,tam,0.5032,7.0,0.4667,False,0.221,21.0,0.6495,True,False
immune_microglia,nerve_c20,HSPA8,LDLR,0.8092793,0.0,0.39080545,0.4135499554310967,0.4509568800409512,0.021760546,0.8513227,0.0629257235627946,0.4758232745155238,immune,nerve,immune-nerve,immune_to_nerve,nerve_c20,microglia,0.7889,9.0,0.1802,False,0.0584,28.0,0.8514,True,False
immune_tam,nerve_c6,CKLF,LRP6,0.5088643,0.0,0.14169694,0.223662247565546,0.2296499423753475,0.0037866589,0.7751728,1.0,0.4758454169533675,immune,nerve,immune-nerve,immune_to_nerve,nerve_c6,tam,0.2036,24.0,0.6567,True,0.221,21.0,0.6495,True,True
immune_dendritic,nerve_c4,MIF,CD44_CD74,0.53141344,1.0,0.14166573,-0.2609963773876668,-0.916161854242198,0.004517673,0.77515364,1.0,0.4759648897343936,immune,nerve,immune-nerve,immune_to_nerve,nerve_c4,dendritic,0.1779,16.0,0.5438,True,0.1168,23.0,0.7139,True,True
immune_microglia,nerve_neuron,GNAI2,ADCY9,0.7955091,0.0,0.58405894,0.8465914021722599,0.9128561809881508,0.043255795,0.87499994,0.0583467139029057,0.4759771192522095,immune,nerve,immune-nerve,immune_to_nerve,nerve_neuron,microglia,0.5032,7.0,0.4667,False,0.0584,28.0,0.8514,True,False
immune_dendritic,nerve_c9,CD47,SIRPA,0.44944057,0.0,0.18582857,0.1670999899525845,0.0346384663914633,0.014856347,0.79791623,0.5119395010436972,0.4760545074424869,immune,nerve,immune-nerve,immune_to_nerve,nerve_c9,dendritic,0.4802,7.0,0.3212,True,0.1168,23.0,0.7139,True,True
immune_t_cell,nerve_c20,TNFSF12,CD163,0.16343988,1.0,0.02605039,-0.2287815787286932,-0.7305799514448418,0.01900936,0.59650534,1.0,0.4761604024877366,immune,nerve,immune-nerve,immune_to_nerve,nerve_c20,t_cell,0.7889,9.0,0.1802,False,0.114,24.0,0.7175,True,False
immune_microglia,nerve_c6,GNAI2,S1PR5,0.59961265,0.0,0.18585566,0.8180841022421538,0.5815799606452341,0.011536376,0.79792786,0.31123481404686,0.4762636591733862,immune,nerve,immune-nerve,immune_to_nerve,nerve_c6,microglia,0.2036,24.0,0.6567,True,0.0584,28.0,0.8514,True,True
immune_dendritic,nerve_c3,ADAM10,NRCAM,0.4447621,0.236,0.15466519,-0.031204893429277,-0.0898019325629116,0.0073693595,0.78271186,1.0,0.4763234280605309,immune,nerve,immune-nerve,immune_to_nerve,nerve_c3,dendritic,0.1893,16.0,0.5434,True,0.1168,23.0,0.7139,True,True
immune_microglia,nerve_c6,CALM1,PDE1C,0.79526895,0.129,0.40402874,0.1122120435943854,-0.1813570498281633,0.0021091374,0.8534164,1.0,0.4764385610790199,immune,nerve,immune-nerve,immune_to_nerve,nerve_c6,microglia,0.2036,24.0,0.6567,True,0.0584,28.0,0.8514,True,True
immune_t_cell,nerve_c12,CALM3,AR,0.46250877,0.0,0.14161023,0.3718637625499404,0.4355978926196501,0.07171037,0.7751195,0.0870885799370266,0.4764431381553005,immune,nerve,immune-nerve,immune_to_nerve,nerve_c12,t_cell,0.4368,7.0,0.335,True,0.114,24.0,0.7175,True,True
immune_nk_cell,nerve_c13,GNAS,ADORA1,0.5735396,1.0,0.18597254,0.1075821507117724,-0.1424583217639043,0.006353886,0.7979786,1.0,0.4766225048634325,immune,nerve,immune-nerve,immune_to_nerve,nerve_c13,nk_cell,0.3452,18.0,0.5887,True,0.1807,21.0,0.6809,True,True
immune_tam,nerve_c7,TGFB1,LPP,0.7950665,0.0,0.6267065,0.4279346799822185,0.4505468208992317,0.015500787,0.8788035,0.1110205885333959,0.4768232386805304,immune,nerve,immune-nerve,immune_to_nerve,nerve_c7,tam,0.17,15.0,0.5776,True,0.221,21.0,0.6495,True,True
immune_nk_cell,nerve_c13,PKM,CD44,0.45413536,1.0,0.14152002,-0.396443215670696,-0.8105386986341759,0.004170899,0.77506393,1.0,0.4768617304936819,immune,nerve,immune-nerve,immune_to_nerve,nerve_c13,nk_cell,0.3452,18.0,0.5887,True,0.1807,21.0,0.6809,True,True
immune_nk_cell,nerve_c1,CD14,ITGB1,0.44462448,1.0,0.17125379,-0.2794379335162815,-1.017188302916315,0.0032683238,0.7912509,1.0,0.4768617304936819,immune,nerve,immune-nerve,immune_to_nerve,nerve_c1,nk_cell,0.1941,18.0,0.5886,True,0.1807,21.0,0.6809,True,True
immune_tam,nerve_c4,CALM1,KCNQ3,0.84886926,0.771,0.18602712,-0.0406567286739648,-0.4853192084865773,0.0057130028,0.79800224,1.0,0.4769815307588428,immune,nerve,immune-nerve,immune_to_nerve,nerve_c4,tam,0.1779,16.0,0.5438,True,0.221,21.0,0.6495,True,True
immune_microglia,nerve_neuron,WNT5A,LRP6,0.449989,0.0,0.1414937,0.7201344501981939,0.7459467663842927,0.040862016,0.7750477,0.0584463858624115,0.4769815307588428,immune,nerve,immune-nerve,immune_to_nerve,nerve_neuron,microglia,0.5032,7.0,0.4667,False,0.0584,28.0,0.8514,True,False
immune_nk_cell,nerve_c0,BSG,SLC16A7,0.44459116,0.0,0.14568181,0.2248979387934558,0.1741010547743138,0.011928995,0.7775803,0.279176151904498,0.4770413596893634,immune,nerve,immune-nerve,immune_to_nerve,nerve_c0,nk_cell,0.1812,15.0,0.5697,True,0.1807,21.0,0.6809,True,True
immune_t_cell,nerve_c4,CALM1,KCNQ1,1.0889668,0.0,0.18604502,0.276433405358963,0.3343207873626638,0.0355444,0.79801,0.1825474858458083,0.4771011936226654,immune,nerve,immune-nerve,immune_to_nerve,nerve_c4,t_cell,0.1779,16.0,0.5438,True,0.114,24.0,0.7175,True,True
immune_tam,nerve_c16,VEGFA,NRP2,0.7949944,0.0,0.56857944,0.4544029476652995,0.457216334635159,0.035282455,0.87352353,0.0584463858624115,0.4771310833714999,immune,nerve,immune-nerve,immune_to_nerve,nerve_c16,tam,0.2917,16.0,0.4833,True,0.221,21.0,0.6495,True,True
immune_tam,nerve_c12,VEGFA,GPC1,0.59099346,0.0,0.14145821,0.2483177812750636,0.1764846235240866,0.017716264,0.77502584,0.2557352709833529,0.4771610325589575,immune,nerve,immune-nerve,immune_to_nerve,nerve_c12,tam,0.4368,7.0,0.335,True,0.221,21.0,0.6495,True,True
