source,target,ligand_complex,receptor_complex,lr_means,cellphone_pvals,expr_prod,scaled_weight,lr_logfc,spec_weight,lrscore,specificity_rank,magnitude_rank,direction,nerve_cluster,dominant_sample_fraction,n_contributing_samples,normalised_entropy,batch_qc_pass
malignant,nerve_c3,NCAM1,ROBO1,1.5493128,0.0,2.2134287,0.9105662412251828,0.6532670254606132,0.144659,0.9222009,0.0296227648967986,0.0047441005880916,malignant_to_nerve,nerve_c3,0.1893,16,0.5434,True
nerve_c10,malignant,HLA-A,APLP2,1.547334,0.0,1.7617872,0.3540615356488232,0.5684438743562701,0.08471714,0.91360956,0.0296227648967986,0.0047802365747854,nerve_to_malignant,nerve_c10,0.8274,7,0.1908,False
nerve_c10,malignant,LAMC1,ITGA6_ITGB4,0.09590161,1.0,0.0090225,-0.152476460741226,-0.2809458436696462,0.06481487,0.43078372,1.0,0.0047846879415298,nerve_to_malignant,nerve_c10,0.8274,7,0.1908,False
malignant,nerve_c20,PTN,PTPRS,1.5464538,0.0,1.6994348,0.1595412281459987,0.9922894019805568,0.061589304,0.91217697,0.2392718703537458,0.0048165074568707,malignant_to_nerve,nerve_c20,0.7889,9,0.1802,False
nerve_c10,malignant,GSTP1,EGFR,1.5455487,0.0,2.3872302,0.2955391538299723,1.8856274217657465,0.07625216,0.9248697,0.0577085665009023,0.0048894538068843,nerve_to_malignant,nerve_c10,0.8274,7,0.1908,False
malignant,nerve_c4,CALM1,PDE1A,1.5442553,0.0,2.3818545,1.5667716045211082,1.2287884122182433,0.16242492,0.9247914,0.0051221087040865,0.0049261292246469,malignant_to_nerve,nerve_c4,0.1779,16,0.5438,True
malignant,nerve_c16,PTN,NCL,1.5441836,0.578,1.6886358,-0.02701089100228,0.8629935591944028,0.060269974,0.9119213,1.0,0.0049629394374696,malignant_to_nerve,nerve_c16,0.2917,16,0.4833,True
nerve_c13,malignant,NLGN1,NRXN1,1.5429564,0.0,2.135879,0.2615870394940564,0.7760002800950698,0.08075874,0.92091185,0.0335958839893002,0.0050184070530388,nerve_to_malignant,nerve_c13,0.3452,18,0.5887,True
malignant,nerve_c13,NRXN1,NLGN1,1.5429564,0.0,2.135879,0.2615870394940564,0.7760002800950698,0.08075874,0.92091185,0.0335958839893002,0.0050184070530388,malignant_to_nerve,nerve_c13,0.3452,18,0.5887,True
nerve_c18,malignant,MIF,EGFR,1.5426631,0.0,2.3785336,0.2819622076355351,2.120154965196442,0.09415371,0.9247428,0.0296227648967986,0.0050741785954698,nerve_to_malignant,nerve_c18,0.5575,4,0.2111,False
nerve_c10,malignant,EDIL3,ITGAV,1.6882577,0.0,1.6461091,1.5807818342823596,1.5244594668529032,0.07389031,0.91089153,0.0169204141158783,0.0051490107606124,nerve_to_malignant,nerve_c10,0.8274,7,0.1908,False
nerve_c9,malignant,HLA-A,APLP2,1.5415583,0.0,1.7530997,0.3493764128819187,0.5825623533025239,0.084299386,0.9134143,0.0296227648967986,0.0052243822873224,nerve_to_malignant,nerve_c9,0.4802,7,0.3212,True
malignant,nerve_c5,TIMP1,FGFR2,1.5404274,0.0,2.2285569,1.3818337333241744,2.1392813272069384,0.07770922,0.92244494,0.0059165342931202,0.0053002921916237,malignant_to_nerve,nerve_c5,0.5076,15,0.4523,False
nerve_c18,malignant,SPP1,CD44,1.7210495,0.0,1.6208379,0.6777350587539547,1.410011861394219,0.05661973,0.9102617,0.2221149140099881,0.0053002921916237,nerve_to_malignant,nerve_c18,0.5575,4,0.2111,False
malignant,nerve_neuron,NLGN4X,NRXN1,1.6556426,0.0,1.618079,0.6602571557763368,0.937165788427452,0.26084712,0.9101921,0.0176835667221469,0.0053384489726639,malignant_to_nerve,nerve_neuron,0.5032,7,0.4667,False
malignant,nerve_c22,NCAM1,NCAM2,1.5398738,0.0,2.1923432,0.5000840154885083,0.2098471919559394,0.06522284,0.9218569,0.1744770345290442,0.0053384489726639,malignant_to_nerve,nerve_c22,1.0,1,-0.0,False
malignant,nerve_c0,PTN,PTPRZ1,1.5364629,1.0,1.6519108,-0.5513437811268751,-0.4366485215115161,0.05835815,0.9110342,1.0,0.005492421037489,malignant_to_nerve,nerve_c0,0.1812,15,0.5697,True
nerve_c10,malignant,WNT5B,FZD3_LRP5,0.095969446,0.0,0.009121549,0.1032854030329898,0.1162649798189585,0.12900138,0.4321228,0.3279597277004376,0.0055816409884824,nerve_to_malignant,nerve_c10,0.8274,7,0.1908,False
malignant,nerve_neuron,CALM1,GRM7,1.5279944,0.0,2.3333747,1.6991014818105532,1.2935399113701689,0.52605414,0.9240731,0.0014286340275752,0.0056485438034,malignant_to_nerve,nerve_neuron,0.5032,7,0.4667,False
nerve_c12,malignant,BCAN,NRCAM,1.5273216,0.0,2.2629602,0.3281765530399891,0.9756317958520708,0.4099216,0.92299116,0.0296227648967986,0.0056879103538011,nerve_to_malignant,nerve_c12,0.4368,7,0.335,True
nerve_neuron,malignant,CNTN1,NRCAM,1.5265214,0.0,2.2609386,1.07738342107416,1.7298635183152826,0.4647604,0.9229594,0.0010723979479806,0.0057274103662583,nerve_to_malignant,nerve_neuron,0.5032,7,0.4667,False
malignant,nerve_c1,PTN,NCL,1.5261111,0.998,1.6026702,-0.0475374108749636,0.8670760030260302,0.05720173,0.90980023,1.0,0.005767045475563,malignant_to_nerve,nerve_c1,0.1941,18,0.5886,True
malignant,nerve_c4,CALM1,GRM3,1.5249364,0.0,2.3242579,1.659413237653142,1.1712402645022904,0.112263605,0.92393565,0.0296227648967986,0.0058068148281061,malignant_to_nerve,nerve_c4,0.1779,16,0.5438,True
malignant,nerve_c5,NCAM1,FGFR2,1.5186602,0.0,2.1449542,1.3079657162252871,0.7755216774225402,0.07770922,0.92106616,0.049373960054626,0.005967234169006,malignant_to_nerve,nerve_c5,0.5076,15,0.4523,False
nerve_c9,malignant,SPP1,ITGAV_ITGB1,2.112077,0.0,1.5615349,1.0018833529164728,1.0576872108069812,0.07502034,0.9087276,0.0655491419817036,0.0060482486467325,nerve_to_malignant,nerve_c9,0.4802,7,0.3212,True
malignant,nerve_c7,TIMP1,FGFR2,1.5172863,0.0,2.1748471,1.3450287030603862,2.2807005398137363,0.07583638,0.9215678,0.0075876814677653,0.0060482486467325,malignant_to_nerve,nerve_c7,0.17,15,0.5776,True
malignant,nerve_c10,PTN,PTPRS,1.517108,0.0,1.5598444,0.1244534414233811,0.7967916219705381,0.0565304,0.9086827,0.3863916537111024,0.0061297993950931,malignant_to_nerve,nerve_c10,0.8274,7,0.1908,False
malignant,nerve_c3,PTN,PTPRZ1,1.5165219,1.0,1.5570569,-0.565693615421367,-0.5264906145346719,0.055007186,0.90860844,1.0,0.0061707758080541,malignant_to_nerve,nerve_c3,0.1893,16,0.5434,True
malignant,nerve_c20,CALM3,PDE1C,1.5970219,0.0,1.5549234,1.5486043348840242,1.5773447633701,0.134683,0.9085515,0.0138110550848051,0.0062531305861229,malignant_to_nerve,nerve_c20,0.7889,9,0.1802,False
nerve_c17,malignant,SPP1,ITGAV_ITGB1,2.0979176,0.0,1.549943,0.9911023289380464,1.1262781433352012,0.07446344,0.9084181,0.0706283048837669,0.0062945089010652,nerve_to_malignant,nerve_c17,0.712,4,0.1815,False
nerve_c1,malignant,SPP1,ITGAV_ITGB1,2.0842075,0.0,1.5387189,0.9806630861007224,1.0680539758723575,0.073924206,0.9081154,0.0722220131130314,0.006377667257351,nerve_to_malignant,nerve_c1,0.1941,18,0.5886,True
nerve_c9,malignant,WNT2B,FZD3_LRP5,0.09612861,0.0,0.009155096,0.073136987600984,0.1103767199209898,0.058130886,0.4325733,0.3411956032371789,0.0063784526565066,nerve_to_malignant,nerve_c9,0.4802,7,0.3212,True
nerve_c9,malignant,EDIL3,ITGAV,1.5862814,0.0,1.5255853,1.4523589244241115,1.4406527922966137,0.06848025,0.9077571,0.0244464471436646,0.0065879044910673,nerve_to_malignant,nerve_c9,0.4802,7,0.3212,True
malignant,nerve_c12,TNC,PTPRZ1,1.5063801,0.104,1.5992272,0.0269417339546175,0.6595895321296071,0.19534229,0.90971196,0.675746186477718,0.0065879044910673,malignant_to_nerve,nerve_c12,0.4368,7,0.335,True
malignant,nerve_c7,PTN,PTPRZ1,1.5078377,1.0,1.5157479,-0.5719432853361484,-0.41076230183266,0.053547837,0.9074859,1.0,0.0067156524567938,malignant_to_nerve,nerve_c7,0.17,15,0.5776,True
nerve_c3,malignant,EDIL3,ITGAV,1.5693418,0.0,1.5055647,1.43102511340256,1.5403468093001844,0.06758157,0.90720254,0.0163800250211028,0.0068446034195213,nerve_to_malignant,nerve_c3,0.1893,16,0.5434,True
nerve_c5,malignant,GSTP1,EGFR,1.5024543,0.0,2.257349,0.2535634256471666,1.8904160244085693,0.07210353,0.9229029,0.0837937569666734,0.0069312387252355,nerve_to_malignant,nerve_c5,0.5076,15,0.4523,False
malignant,nerve_c10,APOE,ABCA1,1.5010549,0.0,2.1192114,0.8222696019997616,1.358836257350592,0.15048516,0.9206261,0.0076799506728455,0.0069747567020128,malignant_to_nerve,nerve_c10,0.8274,7,0.1908,False
nerve_c5,malignant,HLA-A,APLP2,1.4995811,0.0,1.6899607,0.3153252884685198,0.5646090448332952,0.0812633,0.9119528,0.0305746122309862,0.0070184081946264,nerve_to_malignant,nerve_c5,0.5076,15,0.4523,False
nerve_c15,malignant,APP,LRP1,1.4978701,0.0,1.5409038,0.5818660750082524,1.1696984509960164,0.06652532,0.9081745,0.1454718287061251,0.0071501625896982,nerve_to_malignant,nerve_c15,0.2441,11,0.4778,True
nerve_c2,malignant,MIF,EGFR,1.4955828,0.0,2.2366388,0.2419707368897223,1.8922136996261976,0.088536836,0.92257434,0.0401325224387746,0.0073277040412132,nerve_to_malignant,nerve_c2,0.4082,17,0.533,True
malignant,nerve_c7,NCAM1,FGFR2,1.495519,0.0,2.0932593,1.2711606859614992,0.916940890029338,0.07583638,0.9201747,0.0599550864134911,0.0073724227547342,malignant_to_nerve,nerve_c7,0.17,15,0.5776,True
nerve_c1,malignant,CALM1,PTPRA,1.495517,0.0,1.7431294,0.294352739098378,0.2714371374968153,0.070957676,0.9131885,0.1136377736813458,0.0074172747583465,nerve_to_malignant,nerve_c1,0.1941,18,0.5886,True
malignant,nerve_c0,IL1RAPL1,PTPRD,1.8434625,0.0,1.4841311,1.1245376759445858,-0.1643347705028151,0.09652644,0.9065972,0.3150506127722548,0.0075073785355133,malignant_to_nerve,nerve_c0,0.1812,15,0.5697,True
nerve_c0,malignant,NCAM1,NCAM2,1.5397404,0.0,1.4837023,0.552668937835429,-0.2452485872321428,0.076686986,0.906585,0.4790042256346826,0.0075526302589021,nerve_to_malignant,nerve_c0,0.1812,15,0.5697,True
nerve_c7,malignant,NCAM1,PTPRA,1.4860609,0.0,1.7281307,0.4630946116460563,0.5637019362658989,0.0673378,0.9128454,0.1346250118851578,0.0076435332498765,nerve_to_malignant,nerve_c7,0.17,15,0.5776,True
nerve_c15,malignant,CALM1,PTPRA,1.4843409,0.0,1.7254027,0.28496651347236,0.2641400868923661,0.07023607,0.9127825,0.1194385503680538,0.0076891844672963,nerve_to_malignant,nerve_c15,0.2441,11,0.4778,True
malignant,nerve_c20,IL1RAPL1,PTPRD,1.838969,0.0,1.479998,1.1203218075048385,-0.2777690351377424,0.09625762,0.90647906,0.3150506127722548,0.0076891844672963,malignant_to_nerve,nerve_c20,0.7889,9,0.1802,False
nerve_c15,malignant,SPP1,ITGAV_ITGB1,2.0112097,0.0,1.478958,0.9250816327266432,0.9825619117788448,0.07105313,0.90644926,0.0936950135371426,0.0077349687992273,nerve_to_malignant,nerve_c15,0.2441,11,0.4778,True
nerve_c6,malignant,CALM1,PTPRA,1.4836848,0.0,1.724362,0.2844154781071408,0.2498129118789945,0.07019371,0.91275847,0.1325827550798742,0.0077808862205868,nerve_to_malignant,nerve_c6,0.2036,24,0.6567,True
nerve_c16,malignant,PSAP,LRP1,1.4835354,0.0,1.5219938,0.7900606823664768,1.4312572992155643,0.074284956,0.9076584,0.0713525591863932,0.0078269367062919,nerve_to_malignant,nerve_c16,0.2917,16,0.4833,True
malignant,nerve_c9,FGF1,FGFRL1,0.10070279,1.0,0.00944271,-0.0468974109072596,-0.4733120199296592,0.11149582,0.43637344,1.0,0.0079716519059351,malignant_to_nerve,nerve_c9,0.4802,7,0.3212,True
malignant,nerve_c10,NCAM1,NCAM2,1.4820907,0.0,2.0632617,0.4498264000863456,-0.0547399025056047,0.061382625,0.919643,0.8015322345606147,0.0080124678107877,malignant_to_nerve,nerve_c10,0.8274,7,0.1908,False
malignant,nerve_c4,IL1RAPL1,PTPRD,1.8224365,0.0,1.464791,1.1048102782893805,-0.2812821746664302,0.09526858,0.9060404,0.3150506127722548,0.0080591832391851,malignant_to_nerve,nerve_c4,0.1779,16,0.5438,True
nerve_c1,malignant,HLA-A,APLP2,1.4802008,0.0,1.6608104,0.299604759293634,0.7118450050392666,0.079861574,0.9112517,0.0365833531750657,0.0081060315814315,nerve_to_malignant,nerve_c1,0.1941,18,0.5886,True
malignant,nerve_c3,CALM1,PDE1C,1.4800947,0.0,2.1905682,0.7740470142939387,0.8178050715911936,0.07627463,0.9218277,0.0575021619222183,0.008153012812444,malignant_to_nerve,nerve_c3,0.1893,16,0.5434,True
nerve_c3,malignant,NCAM1,PTPRA,1.4757913,0.0,1.711842,0.4533689976735761,0.4920580844213166,0.0667031,0.9124679,0.1425989785884287,0.00829475358725,nerve_to_malignant,nerve_c3,0.1893,16,0.5434,True
nerve_c13,malignant,IL1RAPL1,PTPRS,1.6841723,0.0,1.4511933,0.8670294746939635,1.420204781424731,0.07437433,0.9056426,0.0709380210862591,0.0083422661224987,nerve_to_malignant,nerve_c13,0.3452,18,0.5887,True
nerve_c1,malignant,CNTN2,NRCAM,1.4753199,0.0,2.131581,1.4438211838482051,1.884471838296213,0.07384953,0.9208385,0.0041142157714422,0.0083899114210993,nerve_to_malignant,nerve_c1,0.1941,18,0.5886,True
nerve_c21,malignant,PKM,CD44,1.564438,0.0,1.4445062,0.726304369419377,1.5536164146029834,0.19155338,0.9054451,0.0112188681227958,0.0084856002080248,nerve_to_malignant,nerve_c21,1.0,1,-0.0,False
nerve_c20,malignant,NCAM1,NCAM2,1.5065968,0.0,1.4440703,0.5212833614969099,-0.355243611406236,0.07463856,0.9054322,0.5561444765042641,0.0085336436461841,nerve_to_malignant,nerve_c20,0.7889,9,0.1802,False
nerve_c4,malignant,NCAM1,NCAM2,1.5065017,0.0,1.4439566,0.5211910428127124,-0.3673692362344136,0.07463268,0.9054288,0.5586460129380213,0.0085818197473638,nerve_to_malignant,nerve_c4,0.1779,16,0.5438,True
nerve_c4,malignant,NRXN3,NLGN1,1.464491,0.0,2.1073558,0.5542533951946462,0.5611540011451299,0.094819926,0.9204209,0.0296227648967986,0.0087514789256159,nerve_to_malignant,nerve_c4,0.1779,16,0.5438,True
malignant,nerve_c4,NLGN1,NRXN3,1.464491,0.0,2.1073558,0.5542533951946462,0.5611540011451299,0.094819926,0.9204209,0.0296227648967986,0.0087514789256159,malignant_to_nerve,nerve_c4,0.1779,16,0.5438,True
nerve_c7,malignant,NRXN3,NLGN1,1.4644467,0.0,2.107243,0.5542099234123695,0.6241474837045677,0.09481486,0.9204189,0.0296227648967986,0.0088491569910711,nerve_to_malignant,nerve_c7,0.17,15,0.5776,True
malignant,nerve_c7,NLGN1,NRXN3,1.4644467,0.0,2.107243,0.5542099234123695,0.6241474837045677,0.09481486,0.9204189,0.0296227648967986,0.0088491569910711,malignant_to_nerve,nerve_c7,0.17,15,0.5776,True
nerve_c2,malignant,SPP1,ITGAV_ITGB1,1.9560297,0.0,1.433784,0.8830668558152323,0.8691525850475899,0.068882845,0.9051257,0.1140221302786462,0.0088736598429195,nerve_to_malignant,nerve_c2,0.4082,17,0.533,True
malignant,nerve_c9,PTN,PTPRS,1.4904697,0.0,1.433133,0.0926031828954229,0.7761564440721151,0.05193825,0.9051062,0.5410059127090948,0.0089227649132372,malignant_to_nerve,nerve_c9,0.4802,7,0.3212,True
malignant,nerve_c22,NCAM1,PTPRZ1,1.4639885,0.959,2.0228236,-0.2289661104421428,-0.8899517305912164,0.15216695,0.9189086,1.0,0.0089720003797181,malignant_to_nerve,nerve_c22,1.0,1,-0.0,False
nerve_c5,malignant,APP,LRP1,1.4631633,0.0,1.4951192,0.5449294459960916,1.002660961247745,0.06454866,0.90690905,0.1754208986161093,0.0090708706656184,nerve_to_malignant,nerve_c5,0.5076,15,0.4523,False
malignant,nerve_c10,GDF11,ACVR1B_ACVR2A,0.102883786,0.853,0.009879321,-0.0142439893742349,0.0510581658445793,0.056668006,0.4419398,1.0,0.0091661808393972,malignant_to_nerve,nerve_c10,0.8274,7,0.1908,False
malignant,nerve_c10,GDF11,ACVR1B_ACVR2B,0.102883786,0.853,0.009879321,-0.0142439893742349,0.0510581658445793,0.056668006,0.4419398,1.0,0.0091661808393972,malignant_to_nerve,nerve_c10,0.8274,7,0.1908,False
nerve_c5,malignant,EDIL3,ITGAV,1.5025032,0.0,1.4265693,1.3468518296789496,1.2709948243707248,0.06403564,0.9049089,0.0499049082243374,0.0092201678852977,nerve_to_malignant,nerve_c5,0.5076,15,0.4523,False
malignant,nerve_c4,CALM1,INSR,1.4544566,0.0,2.1141315,0.831740606449221,0.7454224106304436,0.1037541,0.92053837,0.0296227648967986,0.0092701996820724,malignant_to_nerve,nerve_c4,0.1779,16,0.5438,True
nerve_c13,malignant,IL1RAPL1,PTPRD,1.6796418,0.0,1.425269,0.7973602469658884,0.225997729225889,0.07437433,0.9048696,0.1562814176678034,0.0093203616604933,nerve_to_malignant,nerve_c13,0.3452,18,0.5887,True
nerve_c12,malignant,NCAM1,NCAM2,1.4838637,0.0,1.416887,0.4997554275606167,-0.163713663436434,0.07323355,0.90461546,0.5931989114734095,0.0095731613084455,nerve_to_malignant,nerve_c12,0.4368,7,0.335,True
nerve_c20,malignant,ALCAM,CHL1,1.4439907,0.0,1.6035417,0.9509546476605938,1.4115520299458395,0.08954631,0.9098225,0.0296227648967986,0.0098292622249742,nerve_to_malignant,nerve_c20,0.7889,9,0.1802,False
malignant,nerve_c12,NRXN3,NLGN1,1.9568118,0.0,1.406112,0.7004785326421777,0.4652998309913609,0.13924018,0.9042856,0.0296227648967986,0.0099067359727066,malignant_to_nerve,nerve_c12,0.4368,7,0.335,True
nerve_c18,malignant,APP,LRP1,1.4431399,0.0,1.4687047,0.5236219118894377,1.0767230028585368,0.06340827,0.9061539,0.196127104196954,0.0099326272709314,nerve_to_malignant,nerve_c18,0.5575,4,0.2111,False
malignant,nerve_c20,NRXN1,NLGN1,1.439691,0.0,1.9194044,0.1931070951764485,0.3970563472091633,0.072573714,0.9169317,0.079316852479859,0.0101147855532224,malignant_to_nerve,nerve_c20,0.7889,9,0.1802,False
nerve_c20,malignant,NLGN1,NRXN1,1.439691,0.0,1.9194044,0.1931070951764485,0.3970563472091633,0.072573714,0.9169317,0.079316852479859,0.0101147855532224,nerve_to_malignant,nerve_c20,0.7889,9,0.1802,False
malignant,nerve_c20,CALM1,PDE1A,1.4379761,0.0,2.064997,1.341486981724649,1.0494452494459383,0.14081757,0.9196741,0.0105779319165307,0.0102458886629946,malignant_to_nerve,nerve_c20,0.7889,9,0.1802,False
malignant,nerve_c0,NTRK3,PTPRD,1.8291067,0.0,1.3914783,1.2154440507522912,1.5517966051553076,0.09652644,0.9038319,0.0164874275282897,0.0104573661295684,malignant_to_nerve,nerve_c0,0.1812,15,0.5697,True
nerve_c7,malignant,EDIL3,ITGAV,1.4643362,0.0,1.3814605,1.2987881448684406,1.4036593997867406,0.062010802,0.9035174,0.0287716136149671,0.010670950954115,nerve_to_malignant,nerve_c7,0.17,15,0.5776,True
malignant,nerve_c5,GDF11,ACVR1B_ACVR2A,0.1029626,1.0,0.009899724,-0.0776970909916546,-0.0350936816638394,0.028806522,0.4421942,1.0,0.0107583907653522,malignant_to_nerve,nerve_c5,0.5076,15,0.4523,False
malignant,nerve_c5,GDF11,ACVR2A_TGFBR1,0.1029626,1.0,0.009899724,-0.0776970909916546,-0.0350936816638394,0.028806522,0.4421942,1.0,0.0107583907653522,malignant_to_nerve,nerve_c5,0.5076,15,0.4523,False
nerve_c17,malignant,NCAM1,PTPRZ1,1.54205,1.0,1.3772018,-0.2381642278562373,0.6162233558880605,0.016739493,0.9033828,1.0,0.0108866392543814,nerve_to_malignant,nerve_c17,0.712,4,0.1815,False
nerve_c6,malignant,TIMP1,CD63,1.4247158,0.885,1.8480402,-0.0145316416185845,-0.0346892792360671,0.14097905,0.9154773,1.0,0.0109408918701313,nerve_to_malignant,nerve_c6,0.2036,24,0.6567,True
malignant,nerve_c16,VIM,CD44,1.4240727,0.0,1.6079333,0.1890841221351149,1.65773820956451,0.16133542,0.90993464,0.0667357537771159,0.0110497892519824,malignant_to_nerve,nerve_c16,0.2917,16,0.4833,True
nerve_c13,malignant,EDIL3,ITGAV,1.4463724,0.0,1.3602295,1.2761654341497914,1.397239690053901,0.061057787,0.90284026,0.0299050928124194,0.0111044339568698,nerve_to_malignant,nerve_c13,0.3452,18,0.5887,True
nerve_c22,malignant,IL1RAPL1,PTPRS,1.5943279,0.0,1.3600535,0.795705084107141,0.8531519261906875,0.06970338,0.9028346,0.1034389148156314,0.0111592123696834,nerve_to_malignant,nerve_c22,1.0,1,-0.0,False
malignant,nerve_c0,CALM3,PDE1C,1.43083,0.0,1.3557435,1.3223638055605156,1.461216626153163,0.11743061,0.9026953,0.0221614233677977,0.0112141198617263,malignant_to_nerve,nerve_c0,0.1812,15,0.5697,True
nerve_c21,malignant,SPP1,CD44,1.4828607,0.0,1.3526567,0.4963751568096944,1.0891283873130813,0.047251523,0.9025951,0.3150506127722548,0.0112691610225716,nerve_to_malignant,nerve_c21,1.0,1,-0.0,False
malignant,nerve_c22,RTN4,LINGO1,1.4194201,0.0,2.0140471,1.0196487197704562,0.4536167767693986,0.3558578,0.9187464,0.0296227648967986,0.0113243312014407,malignant_to_nerve,nerve_c22,1.0,1,-0.0,False
nerve_c22,malignant,IL1RAPL1,PTPRD,1.5897975,0.0,1.3357575,0.7260358563790659,-0.3410551260081544,0.06970338,0.9020411,0.7214652765175164,0.0116021558370291,nerve_to_malignant,nerve_c22,1.0,1,-0.0,False
nerve_c2,malignant,APP,LRP1,1.4112995,0.0,1.4267013,0.4897384904005173,0.9974125444729935,0.061594862,0.9049129,0.2379875943040054,0.0118832623996816,nerve_to_malignant,nerve_c2,0.4082,17,0.533,True
nerve_c6,malignant,SPP1,ITGAV_ITGB1,1.8300722,0.0,1.3306667,0.7871624806960429,0.7977646223741848,0.06392881,0.9018722,0.185983214025125,0.0119398755599555,nerve_to_malignant,nerve_c6,0.2036,24,0.6567,True
nerve_c16,malignant,SPP1,ITGAV_ITGB1,1.8092972,0.0,1.3136588,0.7713431667555525,0.7471422665457987,0.063111715,0.90130156,0.2034707761347432,0.0123398447181098,nerve_to_malignant,nerve_c16,0.2917,16,0.4833,True
nerve_c2,malignant,EDIL3,ITGAV,1.402096,0.0,1.3079001,1.220407867464692,1.2064893522508366,0.05870883,0.90110594,0.0652282678936925,0.0124552993699484,nerve_to_malignant,nerve_c2,0.4082,17,0.533,True
malignant,nerve_c7,IL1RAPL1,PTPRD,1.6452402,0.0,1.3018031,0.9385392590719552,-0.4097110408736117,0.084668,0.90089756,0.3150506127722548,0.012687775702416,malignant_to_nerve,nerve_c7,0.17,15,0.5776,True
malignant,nerve_c7,CALM1,PDE1A,1.3975422,0.0,1.9444487,1.2557755466845604,1.194847482715222,0.13259706,0.9174241,0.0150929455081513,0.012687775702416,malignant_to_nerve,nerve_c7,0.17,15,0.5776,True
malignant,nerve_c12,APP,DCC,1.3971239,0.0,1.9262894,0.6630785668804517,0.2895311280639473,0.18267521,0.91706795,0.0999708494373346,0.012746223451831,malignant_to_nerve,nerve_c12,0.4368,7,0.335,True
nerve_c13,malignant,SPP1,CD44,1.4336673,0.0,1.297269,0.4589186019856315,0.993029646833712,0.0453167,0.9007417,0.3150506127722548,0.0130404145432078,nerve_to_malignant,nerve_c13,0.3452,18,0.5887,True
malignant,nerve_c7,CALM1,INSR,1.3918588,0.0,1.9275044,0.7354590826299042,0.8440729378800073,0.09459511,0.91709197,0.0296227648967986,0.0130996460217163,malignant_to_nerve,nerve_c7,0.17,15,0.5776,True
nerve_c7,malignant,NCAM1,NCAM2,1.3884702,0.0,1.3028189,0.4094180464666501,-0.3761560827603987,0.0673378,0.9009324,0.8533681927052763,0.0133378720223633,nerve_to_malignant,nerve_c7,0.17,15,0.5776,True
malignant,nerve_c3,APOE,ABCA1,1.386734,0.0,1.8596902,0.6825093718828542,1.373315504631842,0.13205656,0.9157201,0.0159377954243678,0.0133977534023153,malignant_to_nerve,nerve_c3,0.1893,16,0.5434,True
malignant,nerve_c5,FGF1,FGFR1,0.10311404,1.0,0.01005579,-0.2591472588102541,-0.8026556237698476,0.03453911,0.44412416,1.0,0.0135433976862713,malignant_to_nerve,nerve_c5,0.5076,15,0.4523,False
nerve_c0,malignant,ALCAM,CHL1,1.3796302,0.0,1.5069959,0.8761492585600182,1.3877032335803534,0.08415491,0.90724254,0.0296227648967986,0.0140037479373687,nerve_to_malignant,nerve_c0,0.1812,15,0.5697,True
nerve_neuron,malignant,NLGN1,NRXN3,1.785907,0.0,1.2693154,0.5871441142299827,0.3407006903489091,0.1256939,0.89976364,0.0701920325736821,0.014095769669703,nerve_to_malignant,nerve_neuron,0.5032,7,0.4667,False
nerve_c3,malignant,NCAM1,NCAM2,1.3782007,0.0,1.290539,0.3996924324941698,-0.447799934604981,0.0667031,0.90050894,0.884893437218911,0.0141880841614447,nerve_to_malignant,nerve_c3,0.1893,16,0.5434,True
malignant,nerve_c13,CALM1,PDE1C,1.3767611,0.0,1.8824923,0.6333785561773034,0.742038379730132,0.06554756,0.9161892,0.1622163291741385,0.014311626274696,malignant_to_nerve,nerve_c13,0.3452,18,0.5887,True
nerve_c4,malignant,ALCAM,CHL1,1.374127,0.0,1.4987406,0.8697508191860135,1.2893709702568552,0.083693914,0.90701115,0.0296227648967986,0.0144356885052473,nerve_to_malignant,nerve_c4,0.1779,16,0.5438,True
malignant,nerve_c3,IL1RAPL1,PTPRD,1.6026139,0.0,1.2625947,0.898539788806379,-0.5099014042275423,0.08211793,0.899524,0.3150506127722548,0.0144979159105769,malignant_to_nerve,nerve_c3,0.1893,16,0.5434,True
malignant,nerve_c5,PSAP,SORT1,1.3695663,0.0,1.6412089,0.9052900965068512,0.3595842605057653,0.07939638,0.9107705,0.0586384169279302,0.0145602706524359,malignant_to_nerve,nerve_c5,0.5076,15,0.4523,False
nerve_c13,malignant,CNTN2,NRCAM,1.3681917,0.0,1.8609291,1.2446798393128518,1.786603672792983,0.064472675,0.9157458,0.0134128663255085,0.0147481169582727,nerve_to_malignant,nerve_c13,0.3452,18,0.5887,True
nerve_c15,malignant,EDIL3,ITGAV,1.3673444,0.0,1.2668277,1.1766429620287384,1.2072518745087455,0.056865185,0.8996752,0.0650225139925858,0.0148739980136991,nerve_to_malignant,nerve_c15,0.2441,11,0.4778,True
nerve_c22,malignant,SPP1,ITGAV_ITGB1,1.7333274,0.0,1.2514648,0.713498674976418,0.5488629556580622,0.060123745,0.8991232,0.2687705129528123,0.0150003982834451,nerve_to_malignant,nerve_c22,1.0,1,-0.0,False
malignant,nerve_c3,NLGN1,NRXN3,1.3636425,0.0,1.850967,0.4584660844120918,0.4240807047666557,0.08328378,0.9155385,0.0368437453512371,0.0152228468413318,malignant_to_nerve,nerve_c3,0.1893,16,0.5434,True
