pair_key,in_reference,in_dataset,reference_magnitude,dataset_magnitude
tumor|immune|CNTN1|PTPRZ1,True,False,0.8394773,
tumor|immune|COL11A1|ITGA2_ITGB1,True,False,0.585598,
tumor|immune|COL16A1|ITGA2_ITGB1,True,False,0.60242736,
tumor|immune|COL18A1|ITGA1_ITGB1,True,False,0.5949153,
tumor|immune|COL18A1|ITGA5,True,False,0.54042023,
tumor|immune|COL18A1|ITGB5,True,False,0.55005074,
tumor|immune|COL1A2|ITGA2_ITGB1,True,False,0.58262235,
tumor|immune|COL1A2|ITGA9_ITGB1,True,False,0.66277444,
tumor|immune|COL22A1|ITGA1_ITGB1,True,False,0.70533264,
tumor|immune|COL22A1|ITGA2_ITGB1,True,False,0.578736,
tumor|immune|COL28A1|ITGA2_ITGB1,True,False,0.56820244,
tumor|immune|COL4A1|ITGA2_ITGB1,True,False,0.52388674,
tumor|immune|COL4A1|ITGA9_ITGB1,True,False,0.60772383,
tumor|immune|COL4A2|ITGA2_ITGB1,True,False,0.5876913,
tumor|immune|COL4A2|ITGA9_ITGB1,True,False,0.6674257,
tumor|immune|COL4A5|CD44,True,False,0.8120304,
tumor|immune|COL4A5|CD47,True,False,0.7524288,
tumor|immune|COL4A5|CD93,True,False,0.6070775,
tumor|immune|COL4A5|ITGA1_ITGB1,True,False,0.74171764,
tumor|immune|COL4A5|ITGA2_ITGB1,True,False,0.622384,
tumor|immune|COL4A5|ITGA9_ITGB1,True,False,0.6988472,
tumor|immune|COL4A6|CD44,True,False,0.7076461,
tumor|immune|COL4A6|CD47,True,False,0.63002634,
tumor|immune|COL4A6|CD93,True,False,0.4640038,
tumor|immune|COL4A6|ITGA1_ITGB1,True,False,0.61671704,
tumor|immune|COL4A6|ITGA2_ITGB1,True,False,0.48011076,
tumor|immune|COL4A6|ITGA9_ITGB1,True,False,0.5652596,
tumor|immune|COL5A2|ITGA2_ITGB1,True,False,0.6497241,
tumor|immune|COL5A3|ITGA1_ITGB1,True,False,0.68397826,
tumor|immune|COL5A3|ITGA2_ITGB1,True,False,0.55400836,
tumor|immune|COL5A3|SDC3,True,False,0.59424484,
tumor|immune|COL6A1|ITGA2_ITGB1,True,False,0.54680514,
tumor|immune|COL6A1|ITGA9_ITGB1,True,False,0.629461,
tumor|immune|COL6A2|ITGA2_ITGB1,True,False,0.47185764,
tumor|immune|COL6A2|ITGA9_ITGB1,True,False,0.5571112,
tumor|immune|COL8A1|ITGA1_ITGB1,True,False,0.7957397,
tumor|immune|COL8A1|ITGA2_ITGB1,True,False,0.6909664,
tumor|immune|COL9A3|ITGA2_ITGB1,True,False,0.5306992,
tumor|immune|COL9A3|ITGA9_ITGB1,True,False,0.61422014,
tumor|immune|CP|SLC40A1,True,False,0.61432606,
tumor|immune|CTHRC1|ROR2,True,False,0.51438075,
tumor|immune|DLL1|NOTCH2,True,False,0.58424217,
tumor|immune|EDIL3|ITGAV,True,False,0.72560334,
tumor|immune|EDIL3|ITGB5,True,False,0.613362,
tumor|immune|EFEMP1|EGFR,True,False,0.79142094,
tumor|immune|EFNA5|EPHA3,True,False,0.6571964,
tumor|immune|EFNA5|EPHA4,True,False,0.69291997,
tumor|immune|EFNA5|EPHB2,True,False,0.7005931,
tumor|immune|EFNB1|EPHB2,True,False,0.47837073,
tumor|immune|EFNB2|EPHA3,True,False,0.5003476,
tumor|immune|EGF|AXL,True,False,0.6454523,
tumor|immune|EGF|NRP1,True,False,0.69797724,
tumor|immune|EGF|PLD2,True,False,0.48372915,
tumor|immune|ENTPD1|TMIGD3,True,False,0.5076785,
tumor|immune|F8|LRP1,True,False,0.61461866,
tumor|immune|FAM3C|ADGRG5,True,False,0.6524381,
tumor|immune|FGF13|EGFR,True,False,0.70987993,
tumor|immune|FGF1|EGFR,True,False,0.8100915,
tumor|immune|FN1|ITGA6,True,False,0.5856529,
tumor|immune|FN1|ITGA9,True,False,0.6576696,
tumor|immune|GDF11|ACVR1B_ACVR2A,True,False,0.49056926,
tumor|immune|GDF11|ACVR2A_TGFBR1,True,False,0.54391253,
tumor|immune|GDF11|BMPR2,True,False,0.674379,
tumor|immune|GNAI2|ADCY7,True,False,0.6770277,
tumor|immune|GNAI2|EGFR,True,False,0.7621934,
tumor|immune|GNAI2|F2R,True,False,0.5521722,
tumor|immune|GNAI2|P2RY12,True,False,0.7144529,
tumor|immune|GNAI2|UNC5B,True,False,0.614868,
tumor|immune|GRN|EGFR,True,False,0.7238863,
tumor|immune|GRN|TNFRSF1A,True,False,0.572076,
tumor|immune|GSTO1|RYR1,True,False,0.6061259,
tumor|immune|GSTP1|EGFR,True,False,0.7445101,
tumor|immune|HLA-A|LILRB1,True,False,0.7471902,
tumor|immune|HLA-B|CD8A,True,False,0.7067746,
tumor|immune|HLA-B|KLRD1,True,False,0.7630959,
tumor|immune|HLA-B|LILRB1,True,False,0.73162866,
tumor|immune|HLA-C|LILRB1,True,False,0.6968395,
tumor|immune|HLA-DRA|CD4,True,False,0.6142529,
tumor|immune|HLA-E|CD8A,True,False,0.59019095,
tumor|immune|HSPA1A|TLR4,True,False,0.51395005,
tumor|immune|IL15|IL2RA,True,False,0.48316336,
tumor|immune|IL7|IL2RG_IL7R,True,False,0.611724,
tumor|immune|IRAK4|TLR4,True,False,0.49502861,
tumor|immune|IRAK4|TLR6,True,False,0.43354642,
tumor|immune|IRAK4|TLR7,True,False,0.45638818,
tumor|immune|LAMA1|CD44,True,False,0.76937973,
tumor|immune|LAMA1|ITGA1,True,False,0.68921894,
tumor|immune|LAMA1|ITGA2_ITGB1,True,False,0.5600178,
tumor|immune|LAMA1|ITGA6_ITGB1,True,False,0.56867963,
tumor|immune|LAMA1|ITGA9_ITGB1,True,False,0.64184225,
tumor|immune|LAMA1|RPSA,True,False,0.7315373,
tumor|immune|LAMA1|SDC2,True,False,0.6135638,
tumor|immune|LAMA2|ITGA2_ITGB1,True,False,0.743777,
tumor|immune|LAMA2|ITGA9_ITGB1,True,False,0.8034231,
tumor|immune|LAMA2|ITGAV_ITGB8,True,False,0.8147511,
tumor|immune|LAMA4|ITGA2_ITGB1,True,False,0.6324193,
tumor|immune|LAMA4|ITGA9_ITGB1,True,False,0.7078044,
tumor|immune|LAMA5|ITGA2_ITGB1,True,False,0.6020302,
tumor|immune|LAMA5|ITGA9_ITGB1,True,False,0.68049914,
tumor|immune|LAMB1|ITGA2_ITGB1,True,False,0.585474,
tumor|immune|LAMB1|ITGA9_ITGB1,True,False,0.665393,
tumor|immune|LAMB2|ITGA2_ITGB1,True,False,0.5098823,
tumor|immune|LAMB2|ITGA9_ITGB1,True,False,0.5942756,
tumor|immune|LAMC1|ITGA2_ITGB1,True,False,0.6405253,
tumor|immune|LAMC1|ITGA9_ITGB1,True,False,0.7149972,
tumor|immune|LRIG1|EGFR,True,False,0.831303,
tumor|immune|LRIG2|EGFR,True,False,0.7847413,
tumor|immune|MDK|PTPRZ1,True,False,0.7418312,
tumor|immune|MEGF10|ABCA1,True,False,0.76641977,
tumor|immune|MIF|EGFR,True,False,0.66055167,
tumor|immune|NCAM1|CACNA1C,True,False,0.82600373,
tumor|immune|NCAM1|PTPRZ1,True,False,0.90951675,
tumor|immune|NECTIN3|CADM1,True,False,0.8454316,
tumor|immune|NID1|ITGAV,True,False,0.7373165,
tumor|immune|NID1|ITGB1,True,False,0.68223727,
tumor|immune|NLGN1|NRXN1,True,False,0.9106371,
tumor|immune|NLGN1|NRXN3,True,False,0.88302,
tumor|immune|NRG1|EGFR,True,False,0.75449806,
tumor|immune|NRG1|HLA-DPB1,True,False,0.6887528,
tumor|immune|NRG1|MS4A4A,True,False,0.6761735,
tumor|immune|NRG3|EGFR,True,False,0.83725846,
tumor|immune|NTN1|DSCAM,True,False,0.7734301,
tumor|immune|PLTP|ABCA1,True,False,0.7448036,
tumor|immune|PSAP|LRP1,True,False,0.79533815,
tumor|immune|PTN|PTPRZ1,True,False,0.906267,
tumor|immune|QDPR|DYSF,True,False,0.52857363,
tumor|immune|RARRES1|NRP2,True,False,0.6000331,
tumor|immune|SEMA3A|NRP1_PLXNA3,True,False,0.6376286,
tumor|immune|SEMA3C|NRP1_NRP2_PLXND1,True,False,0.6433538,
tumor|immune|SEMA3E|NRP1,True,False,0.71457255,
tumor|immune|SEMA3E|NRP2,True,False,0.6398435,
tumor|immune|SEMA3E|PLXND1,True,False,0.64618725,
tumor|immune|SEMA4D|PLXNB2,True,False,0.56503177,
tumor|immune|SEMA5A|PLXNA3,True,False,0.7423537,
tumor|immune|SEMA5B|PLXNA3,True,False,0.5735502,
tumor|immune|SERPINE1|ITGB5,True,False,0.6289763,
tumor|immune|SERPINE1|LRP1,True,False,0.69007266,
tumor|immune|SPON2|ITGA4,True,False,0.6471161,
tumor|immune|SPON2|ITGA5,True,False,0.5371587,
tumor|immune|SPON2|ITGAM,True,False,0.55267674,
tumor|immune|SPON2|ITGB1,True,False,0.6060451,
tumor|immune|SPON2|ITGB2,True,False,0.54182893,
tumor|immune|SPP1|CD44,True,False,0.8492336,
tumor|immune|SPP1|ITGA4_ITGB1,True,False,0.79895574,
tumor|immune|SPP1|ITGA5_ITGB1,True,False,0.74987996,
tumor|immune|SPP1|ITGAV_ITGB1,True,False,0.7956296,
tumor|immune|SPTBN2|PTPRA,True,False,0.6325358,
tumor|immune|TF|TFRC,True,False,0.58372074,
tumor|immune|TGFB1|ACVR1_TGFBR1_TGFBR2,True,False,0.57864064,
tumor|immune|TGFB1|ACVR1_TGFBR2,True,False,0.57864064,
tumor|immune|TGFB1|CXCR4,True,False,0.6270328,
tumor|immune|TGFB1|EGFR,True,False,0.6974847,
tumor|immune|TGFB1|ENG,True,False,0.57579756,
tumor|immune|TGFB1|ITGB1,True,False,0.63813514,
tumor|immune|TGFB1|ITGB5,True,False,0.5803747,
tumor|immune|TGFB1|LPP,True,False,0.7282305,
tumor|immune|TGFB1|SDC2,True,False,0.543293,
tumor|immune|TGFB1|TGFBR1_TGFBR2,True,False,0.67330825,
tumor|immune|TGFB1|TGFBR3,True,False,0.5600807,
tumor|immune|TGFB2|ACVR1_TGFBR1_TGFBR2,True,False,0.6969936,
tumor|immune|TGFB2|ACVR1_TGFBR2,True,False,0.6969936,
tumor|immune|THBS2|CD47,True,False,0.61863697,
tumor|immune|THBS2|ITGA4,True,False,0.65976834,
tumor|immune|THBS2|ITGA6,True,False,0.47678414,
tumor|immune|TLN1|ITGB5,True,False,0.599332,
tumor|immune|TNC|EGFR,True,False,0.8542394,
tumor|immune|TNC|ITGA2,True,False,0.70794433,
tumor|immune|TNC|ITGA9_ITGB1,True,False,0.7733905,
tumor|immune|TNC|PTPRZ1,True,False,0.8766402,
tumor|immune|TNFSF13B|HLA-DPB1,True,False,0.637858,
tumor|immune|TNFSF13B|TFRC,True,False,0.6024113,
tumor|immune|TNR|ITGA9_ITGB1,True,False,0.71794766,
tumor|immune|VEGFA|ITGA9,True,False,0.775567,
tumor|nerve|A2M|LRP1,True,False,0.7669041,
tumor|nerve|ACTR2|LDLR,True,False,0.6585305,
tumor|nerve|ADAM10|CD44,True,False,0.8227123,
tumor|nerve|ADAM10|EPHA3,True,False,0.7738625,
tumor|nerve|ADAM10|NOTCH1,True,False,0.7812395,
tumor|nerve|ADAM12|ITGA9,True,False,0.73132545,
tumor|nerve|ADAM15|ITGA5,True,False,0.44833532,
tumor|nerve|ADAM15|ITGA9,True,False,0.5648774,
tumor|nerve|ADAM17|NOTCH1,True,False,0.7597857,
tumor|nerve|ADAM23|ITGA5,True,False,0.6575056,
tumor|nerve|ADAM9|ITGA3,True,False,0.6944135,
tumor|nerve|ADAM9|ITGA6,True,False,0.697511,
tumor|nerve|ADAMTS3|CCBE1,True,False,0.54064924,
tumor|nerve|ADGRB1|RTN4RL1,True,False,0.6604132,
tumor|nerve|ADGRB1|RTN4RL2,True,False,0.53793585,
tumor|nerve|AFDN|EPHA7,True,False,0.80875957,
tumor|nerve|AFDN|EPHB6,True,False,0.79305154,
tumor|nerve|AGRN|ATP1A3,True,False,0.5338207,
tumor|nerve|AGRN|LRP1,True,False,0.61497027,
tumor|nerve|AGT|ENPEP,True,False,0.5664515,
tumor|nerve|ALCAM|CHL1,True,False,0.85425854,
tumor|nerve|AMH|EGFR,True,False,0.72859854,
tumor|nerve|AMH|GREM2,True,False,0.45780087,
tumor|nerve|ANGPT1|ITGA5,True,False,0.56734884,
tumor|nerve|ANGPT1|ITGB1,True,False,0.6657012,
tumor|nerve|ANGPT2|ITGA5_ITGB1,True,False,0.44842264,
tumor|nerve|ANGPTL2|ITGA5_ITGB1,True,False,0.5012444,
tumor|nerve|ANOS1|FGFR1,True,False,0.65089387,
tumor|nerve|ANXA1|EGFR,True,False,0.81215405,
tumor|nerve|ANXA1|GRM7,True,False,0.7944313,
tumor|nerve|APOC1|VLDLR,True,False,0.47053695,
tumor|nerve|APOE|ABCA1,True,False,0.84642476,
tumor|nerve|APOE|LDLR,True,False,0.69894385,
tumor|nerve|APOE|LRP1,True,False,0.79833615,
tumor|nerve|APOE|LRP4,True,False,0.78766745,
tumor|nerve|APOE|LRP5,True,False,0.716891,
tumor|nerve|APOE|LRP6,True,False,0.82161236,
tumor|nerve|APOE|LRP8,True,False,0.7795782,
tumor|nerve|APOE|SCARB1,True,False,0.7732064,
tumor|nerve|APOE|SORL1,True,False,0.80759734,
tumor|nerve|APOE|VLDLR,True,False,0.679192,
tumor|nerve|APOO|IL1RAPL2,True,False,0.58103424,
tumor|nerve|APP|TSPAN12,True,False,0.7591491,
tumor|nerve|ARPC5|LDLR,True,False,0.5583871,
tumor|nerve|BMP1|BMPR1B,True,False,0.6825403,
tumor|nerve|BMP7|ACVR2A_BMPR1B,True,False,0.5965737,
tumor|nerve|BMP7|ACVR2B_BMPR1B,True,False,0.5171247,
tumor|nerve|BMP7|BMPR1B_BMPR2,True,False,0.70001805,
tumor|nerve|C3|CD46,True,False,0.66449213,
tumor|nerve|C3|GRM7,True,False,0.7645283,
tumor|nerve|C5|C5AR1,True,False,0.5757834,
tumor|nerve|C5|GRM7,True,False,0.72849303,
tumor|nerve|CALM1|ADCYAP1R1,True,False,0.745555,
tumor|nerve|CALM1|FAS,True,False,0.70168006,
tumor|nerve|CALM1|GRM4,True,False,0.65437406,
tumor|nerve|CALM1|HMMR,True,False,0.7363572,
tumor|nerve|CALM1|HTR2C,True,False,0.6698085,
tumor|nerve|CALM1|KCNQ3,True,False,0.86304283,
tumor|nerve|CALM1|PDE1B,True,False,0.65012443,
tumor|nerve|CALM1|PTH2R,True,False,0.7056282,
tumor|nerve|CALM1|TRPC3,True,False,0.7221293,
tumor|nerve|CALM1|TRPC5,True,False,0.7003382,
tumor|nerve|CALM1|VIPR1,True,False,0.6814288,
tumor|nerve|CALM3|ADCY8,True,False,0.6802946,
tumor|nerve|CALM3|KCNQ3,True,False,0.75918174,
tumor|nerve|CALM3|PDE1B,True,False,0.4817552,
tumor|nerve|CALM3|TRPC5,True,False,0.53899837,
tumor|nerve|CALR|ITGA3,True,False,0.65892875,
tumor|nerve|CALR|LRP1,True,False,0.74375707,
tumor|nerve|CD59|STAB1,True,False,0.54995996,
tumor|nerve|CD99|PILRA,True,False,0.55552834,
tumor|nerve|COL11A1|DDR1,True,False,0.6649693,
tumor|nerve|COL11A1|ITGA1_ITGB1,True,False,0.55302125,
tumor|nerve|COL16A1|ITGA1_ITGB1,True,False,0.57020265,
tumor|nerve|COL18A1|GPC1,True,False,0.49669734,
tumor|nerve|COL18A1|GPC4,True,False,0.43780163,
tumor|nerve|COL18A1|ITGA1_ITGB1,True,False,0.42462283,
tumor|nerve|COL18A1|ITGA2_ITGB1,True,False,0.5477558,
tumor|nerve|COL18A1|ITGA3,True,False,0.5023299,
tumor|nerve|COL18A1|ITGA5,True,False,0.44370073,
tumor|nerve|COL18A1|PTPRS,True,False,0.7122915,
tumor|nerve|COL1A2|ITGA1_ITGB1,True,False,0.5499914,
tumor|nerve|COL1A2|ITGA3_ITGB1,True,False,0.61187035,
tumor|nerve|COL1A2|ITGA9_ITGB1,True,False,0.6300852,
tumor|nerve|COL22A1|ITGA1_ITGB1,True,False,0.546038,
tumor|nerve|COL22A1|ITGA2_ITGB1,True,False,0.6637625,
tumor|nerve|COL27A1|ITGA1_ITGB1,True,False,0.50238377,
tumor|nerve|COL28A1|ITGA1_ITGB1,True,False,0.5353433,
tumor|nerve|COL4A1|ITGA1_ITGB1,True,False,0.49067807,
tumor|nerve|COL4A1|ITGA3_ITGB1,True,False,0.5541006,
tumor|nerve|COL4A2|ITGA1_ITGB1,True,False,0.55515414,
tumor|nerve|COL4A2|ITGA3_ITGB1,True,False,0.6168178,
tumor|nerve|COL4A5|CD44,True,False,0.7892373,
tumor|nerve|COL4A5|CD47,True,False,0.75100213,
tumor|nerve|COL4A5|ITGA1_ITGB1,True,False,0.59067774,
tumor|nerve|COL4A5|ITGA2_ITGB1,True,False,0.70312,
tumor|nerve|COL4A5|ITGA3_ITGB1,True,False,0.65051705,
tumor|nerve|COL4A5|ITGA9_ITGB1,True,False,0.58340746,
tumor|nerve|COL4A5|ITGAV_ITGB8,True,False,0.78517675,
tumor|nerve|COL4A6|CD44,True,False,0.6772267,
tumor|nerve|COL4A6|CD47,True,False,0.6282428,
tumor|nerve|COL4A6|ITGA1_ITGB1,True,False,0.44707134,
tumor|nerve|COL4A6|ITGA2_ITGB1,True,False,0.5702622,
tumor|nerve|COL4A6|ITGA3_ITGB1,True,False,0.510507,
tumor|nerve|COL4A6|ITGA9_ITGB1,True,False,0.43967006,
tumor|nerve|COL4A6|ITGAV_ITGB8,True,False,0.6719053,
tumor|nerve|COL5A2|DDR1,True,False,0.7226307,
tumor|nerve|COL5A2|ITGA1_ITGB1,True,False,0.6189078,
tumor|nerve|COL5A3|ITGA1_ITGB1,True,False,0.52097964,
tumor|nerve|COL5A3|ITGA2_ITGB1,True,False,0.6409292,
tumor|nerve|COL5A3|SDC3,True,False,0.67080116,
tumor|nerve|COL6A1|ITGA1_ITGB1,True,False,0.5137112,
tumor|nerve|COL6A1|ITGA3_ITGB1,True,False,0.57673967,
tumor|nerve|COL6A2|ITGA1_ITGB1,True,False,0.43890673,
tumor|nerve|COL6A2|ITGA3_ITGB1,True,False,0.5022361,
tumor|nerve|COL8A1|ITGA1_ITGB1,True,False,0.6618904,
tumor|nerve|COL8A1|ITGA2_ITGB1,True,False,0.7626316,
tumor|nerve|COL9A3|ITGA1_ITGB1,True,False,0.49751,
tumor|nerve|COL9A3|ITGA3_ITGB1,True,False,0.56084317,
tumor|nerve|COL9A3|ITGA9_ITGB1,True,False,0.4900137,
tumor|nerve|CSF1|CELSR3,True,False,0.45861056,
tumor|nerve|CTHRC1|FZD3,True,False,0.6528391,
tumor|nerve|CTHRC1|FZD6,True,False,0.5935025,
tumor|nerve|CUBN|LRP2,True,False,0.6834491,
tumor|nerve|DLL1|NOTCH1,True,False,0.605786,
tumor|nerve|DLL1|NOTCH2,True,False,0.543092,
tumor|nerve|EDIL3|ITGAV,True,False,0.7104252,
tumor|nerve|EFEMP2|PLSCR4,True,False,0.4732323,
tumor|nerve|EFNA5|EPHA10,True,False,0.67594457,
tumor|nerve|EFNA5|EPHA3,True,False,0.77725035,
tumor|nerve|EFNA5|EPHA4,True,False,0.8313022,
tumor|nerve|EFNA5|EPHA5,True,False,0.7762175,
tumor|nerve|EFNA5|EPHA6,True,False,0.84311193,
tumor|nerve|EFNA5|EPHA7,True,False,0.77601594,
tumor|nerve|EFNA5|EPHB1,True,False,0.81695426,
tumor|nerve|EFNA5|EPHB2,True,False,0.7988547,
tumor|nerve|EFNA5|EPHB6,True,False,0.7584218,
tumor|nerve|EFNB1|EPHA4,True,False,0.6588537,
tumor|nerve|EFNB1|EPHA6,True,False,0.6780605,
tumor|nerve|EFNB1|EPHB1,True,False,0.63625634,
tumor|nerve|EFNB1|EPHB2,True,False,0.60884434,
tumor|nerve|EFNB1|EPHB6,True,False,0.55165297,
tumor|nerve|EFNB2|EPHA3,True,False,0.64572024,
tumor|nerve|EFNB2|EPHA4,True,False,0.7201992,
tumor|nerve|EFNB2|EPHA6,True,False,0.7373292,
tumor|nerve|EFNB2|EPHB6,True,False,0.6211922,
tumor|nerve|EFNB2|GRM1,True,False,0.63547677,
tumor|nerve|EGF|AXL,True,False,0.45597035,
tumor|nerve|EGF|CAV1,True,False,0.54913723,
tumor|nerve|EGF|ERBB3,True,False,0.6494773,
tumor|nerve|EGF|ERBB4,True,False,0.7514909,
tumor|nerve|EGF|LDLR,True,False,0.51550806,
tumor|nerve|EGF|LRP2,True,False,0.6802995,
tumor|nerve|EGF|NRP1,True,False,0.6221706,
tumor|nerve|EGF|RHBDL2,True,False,0.5620962,
tumor|nerve|EGF|TNFRSF11B,True,False,0.4473793,
tumor|nerve|F8|LDLR,True,False,0.46903762,
tumor|nerve|F8|LRP1,True,False,0.60100293,
tumor|nerve|F8|LRP2,True,False,0.6385528,
tumor|nerve|F8|LRP4,True,False,0.5853173,
tumor|nerve|FAM3C|GLRA2,True,False,0.6880228,
tumor|nerve|FARP2|PLXNA1,True,False,0.6716427,
tumor|nerve|FAT4|DCHS1,True,False,0.48982662,
tumor|nerve|FBN1|ITGA5,True,False,0.6360304,
tumor|nerve|FGF13|EGFR,True,False,0.75418323,
tumor|nerve|FGF13|FGFR1,True,False,0.6621009,
tumor|nerve|FGF13|FGFR2,True,False,0.71801203,
tumor|nerve|FGF13|FGFR3,True,False,0.53708965,
tumor|nerve|FGF13|SCN8A,True,False,0.70362395,
tumor|nerve|FGF1|CSPG4,True,False,0.66798204,
tumor|nerve|FGF1|FGFR3,True,False,0.6691705,
tumor|nerve|FGF1|NRP1,True,False,0.74233544,
tumor|nerve|FGF2|FGFR3,True,False,0.62411577,
tumor|nerve|FGF2|GPC4,True,False,0.5722954,
tumor|nerve|FGF2|NRP1,True,False,0.70281976,
tumor|nerve|FN1|C5AR1,True,False,0.6516138,
tumor|nerve|FN1|DPP4,True,False,0.57747966,
tumor|nerve|FN1|IL17RC,True,False,0.5652185,
tumor|nerve|FN1|ITGA3_ITGB1,True,False,0.6064525,
tumor|nerve|FN1|ITGA5_ITGB1,True,False,0.56354165,
tumor|nerve|FN1|ITGA6,True,False,0.62378913,
tumor|nerve|FN1|ITGA8_ITGB1,True,False,0.6077252,
tumor|nerve|FN1|ITGA9,True,False,0.67347145,
tumor|nerve|FN1|SDC2,True,False,0.5954361,
tumor|nerve|FN1|TNFRSF11B,True,False,0.52276355,
tumor|nerve|FRAS1_FREM1_NPNT|ITGA8_ITGB1,True,False,0.55331635,
tumor|nerve|FRAS1_FREM2_NPNT|ITGA8_ITGB1,True,False,0.55331635,
tumor|nerve|GAD1|GRM4,True,False,0.5379353,
tumor|nerve|GDF11|ACVR2A_TGFBR1,True,False,0.57072294,
tumor|nerve|GDF11|BMPR1B,True,False,0.6699188,
tumor|nerve|GNAI2|ADCY1,True,False,0.68101656,
tumor|nerve|GNAI2|ADCY8,True,False,0.7237236,
tumor|nerve|GNAI2|ADCY9,True,False,0.7215943,
tumor|nerve|GNAI2|C5AR1,True,False,0.6450306,
tumor|nerve|GNAI2|CNR1,True,False,0.68564045,
tumor|nerve|GNAI2|EDNRB,True,False,0.59166056,
tumor|nerve|GNAI2|EGFR,True,False,0.8007503,
tumor|nerve|GNAI2|OPRD1,True,False,0.59023607,
tumor|nerve|GNAS|ADCY1,True,False,0.80202246,
tumor|nerve|GNAS|ADCY8,True,False,0.8325131,
tumor|nerve|GNAS|VIPR1,True,False,0.71426016,
tumor|nerve|GRN|EGFR,True,False,0.76675355,
tumor|nerve|GRN|TNFRSF1A,True,False,0.5354982,
tumor|nerve|HAS2|HMMR,True,False,0.6099177,
tumor|nerve|HLA-A|APLP2,True,False,0.7846484,
tumor|nerve|HSPA1A|GRIN2D,True,False,0.61206055,
tumor|nerve|HSPA8|LDLR,True,False,0.6237374,
tumor|nerve|JAM2|ITGA3_ITGB1,True,False,0.64347506,
tumor|nerve|KITLG|KIT,True,False,0.5063311,
tumor|nerve|KITLG|LRRN3,True,False,0.6042688,
tumor|nerve|LAMA1|CD44,True,False,0.74305147,
tumor|nerve|LAMA1|DAG1,True,False,0.60198796,
tumor|nerve|LAMA1|GPC1,True,False,0.59843206,
tumor|nerve|LAMA1|ITGA1,True,False,0.52705425,
tumor|nerve|LAMA1|ITGA2_ITGB1,True,False,0.6465148,
tumor|nerve|LAMA1|ITGA3_ITGB1,True,False,0.5897344,
tumor|nerve|LAMA1|ITGA6_ITGB1,True,False,0.6073306,
tumor|nerve|LAMA1|ITGA6_ITGB4,True,False,0.5740698,
tumor|nerve|LAMA1|ITGA7_ITGB1,True,False,0.6465148,
tumor|nerve|LAMA1|ITGA9_ITGB1,True,False,0.51957303,
tumor|nerve|LAMA1|ITGAV_ITGB8,True,False,0.738396,
tumor|nerve|LAMA1|NT5E,True,False,0.54505163,
tumor|nerve|LAMA1|RPSA,True,False,0.60768217,
tumor|nerve|LAMA1|SDC2,True,False,0.5785752,
tumor|nerve|LAMA2|ITGA1,True,False,0.7176392,
tumor|nerve|LAMA2|ITGA3_ITGB1,True,False,0.7685931,
tumor|nerve|LAMA2|ITGA9_ITGB1,True,False,0.77983886,
tumor|nerve|LAMA4|ITGA3_ITGB1,True,False,0.6602128,
tumor|nerve|LAMA4|ITGA9_ITGB1,True,False,0.5938026,
tumor|nerve|LAMA5|ITGA3_ITGB1,True,False,0.63078004,
tumor|nerve|LAMA5|ITGA9_ITGB1,True,False,0.5624299,
tumor|nerve|LAMB1|ITGA1,True,False,0.55289495,
tumor|nerve|LAMB1|ITGA3_ITGB1,True,False,0.61465436,
tumor|nerve|LAMB1|ITGA9_ITGB1,True,False,0.54547006,
tumor|nerve|LAMB2|ITGA3_ITGB1,True,False,0.5402049,
tumor|nerve|LAMB2|ITGA9_ITGB1,True,False,0.46919706,
tumor|nerve|LAMC1|ITGA1,True,False,0.60938627,
tumor|nerve|LAMC1|ITGA3_ITGB1,True,False,0.66802764,
tumor|nerve|LAMC1|ITGA9_ITGB1,True,False,0.6022245,
tumor|nerve|LGALS8|ITGA3,True,False,0.506768,
tumor|nerve|LIN7C|HTR2C,True,False,0.43850857,
tumor|nerve|LPL|LRP1,True,False,0.6935264,
tumor|nerve|LRPAP1|LRP1,True,False,0.6544598,
tumor|nerve|MDK|GPC2,True,False,0.53230065,
tumor|nerve|MEGF10|ABCA1,True,False,0.74465984,
tumor|nerve|NECTIN3|PVR,True,False,0.6505005,
tumor|nerve|NFASC|CNTN1_CNTNAP1,True,False,0.6879299,
tumor|nerve|NID1|ITGA3,True,False,0.5816497,
tumor|nerve|NID1|ITGAV,True,False,0.7225385,
tumor|nerve|NID1|ITGB1,True,False,0.625237,
tumor|nerve|NID1|PTPRF,True,False,0.6083699,
tumor|nerve|NPTX2|NPTXR,True,False,0.7241795,
tumor|nerve|NRG1|ADGRL1,True,False,0.66512793,
tumor|nerve|NRG1|EGFR,True,False,0.7939654,
tumor|nerve|NRG1|GPC1,True,False,0.5981168,
tumor|nerve|NRG1|LGR4,True,False,0.6559861,
tumor|nerve|NRG1|NETO2,True,False,0.72405803,
tumor|nerve|NRG2|MOG,True,False,0.8286418,
tumor|nerve|NRG3|EGFR,True,False,0.8657877,
tumor|nerve|NRG3|ERBB3,True,False,0.79632425,
tumor|nerve|NTN1|UNC5A,True,False,0.72964126,
tumor|nerve|NTN1|UNC5D,True,False,0.8221598,
tumor|nerve|PAM|DPP4,True,False,0.7482475,
tumor|nerve|PAM|FAP,True,False,0.7375972,
tumor|nerve|PLAT|LRP1,True,False,0.6744842,
tumor|nerve|PROS1|AXL,True,False,0.57873136,
tumor|nerve|PSAP|AR,True,False,0.7318803,
