source,target,ligand_complex,receptor_complex,lr_means,cellphone_pvals,expr_prod,scaled_weight,lr_logfc,spec_weight,lrscore,specificity_rank,magnitude_rank,direction,nerve_cluster,dominant_sample_fraction,n_contributing_samples,normalised_entropy,batch_qc_pass
malignant,nerve_c7,LAMC1,ITGAV_ITGB8,0.36141592,1.0,0.12015338,-0.2013987756625871,-0.0913152967099575,0.03585119,0.7341673,1.0,0.6191415056633744,malignant_to_nerve,nerve_c7,0.17,15,0.5776,True
malignant,nerve_c7,GPI,AMFR,0.36127773,0.0,0.12133647,0.0674160489398299,0.2541382266527646,0.04764069,0.7351223,0.7177918137329078,0.620814850550973,malignant_to_nerve,nerve_c7,0.17,15,0.5776,True
malignant,nerve_c7,MAML2,NOTCH1,0.6514058,1.0,0.17596258,-0.0952346437313347,0.253488541571804,0.06515121,0.76970047,1.0,0.6236103912959061,malignant_to_nerve,nerve_c7,0.17,15,0.5776,True
malignant,nerve_c7,SDC2,PTPRJ,0.60612965,0.0,0.17741284,0.4283438739501076,0.6971100716943244,0.09287987,0.77042717,0.0296227648967986,0.6300721649970947,malignant_to_nerve,nerve_c7,0.17,15,0.5776,True
malignant,nerve_c7,COL6A1,ITGAV_ITGB8,0.4241383,1.0,0.17832582,-0.1938269987362869,0.048024298817799,0.03585119,0.77088076,1.0,0.6328954068860068,malignant_to_nerve,nerve_c7,0.17,15,0.5776,True
malignant,nerve_c7,PSAP,GPR37,0.6434099,0.0,0.35546,0.1769850235646024,-0.1982261802913882,0.025720838,0.8260936,1.0,0.6349741403656679,malignant_to_nerve,nerve_c7,0.17,15,0.5776,True
malignant,nerve_c7,CALM3,EGFR,0.44897723,1.0,0.1789997,-0.3205386891422516,-1.4284614277304546,0.08643449,0.77121365,1.0,0.6360108332817141,malignant_to_nerve,nerve_c7,0.17,15,0.5776,True
malignant,nerve_c7,SPP1,ITGAV_ITGB1,0.6423527,1.0,0.26892278,-0.1778354695696238,-0.8035807764430571,0.025280805,0.80513406,1.0,0.6383058369948974,malignant_to_nerve,nerve_c7,0.17,15,0.5776,True
malignant,nerve_c7,NLGN3,NRXN1,0.35641465,1.0,0.09966384,-0.1839093194786265,-0.7944448985262479,0.050129756,0.71552813,1.0,0.6435580989454498,malignant_to_nerve,nerve_c7,0.17,15,0.5776,True
malignant,nerve_c7,VEGFA,SIRPA,0.5731321,0.0,0.1809631,0.0821888960788359,1.0663977805587788,0.046250705,0.77217466,0.8148569702959841,0.6454184215298083,malignant_to_nerve,nerve_c7,0.17,15,0.5776,True
malignant,nerve_c7,COL4A2,ITGAV_ITGB8,0.3557024,1.0,0.114854306,-0.197842912377321,-0.0196616661799644,0.03585119,0.72974265,1.0,0.6477127585552606,malignant_to_nerve,nerve_c7,0.17,15,0.5776,True
